Date,DOC3,DOC3a,DOC4,DOC5,DOC6,DOC6a
9/26/1999 0:00,19.5,2.9,9.414285714,31.97142857,18.61777778,23.16888889
9/27/1999 0:00,15.9,3.3,10.28571429,33.32857143,18.61333333,23.02666667
9/28/1999 0:00,12.3,3.7,11.15714286,34.68571429,18.60888889,22.88444444
9/29/1999 0:00,8.7,4.1,12.02857143,36.04285714,18.60444444,22.74222222
9/30/1999 0:00,5.1,4.5,12.9,37.4,18.6,22.6
10/1/1999 0:00,5.635,4.47,12.68,36.505,18.30714286,22.325
10/2/1999 0:00,6.17,4.44,12.46,35.61,18.01428571,22.05
10/3/1999 0:00,6.705,4.41,12.24,34.715,17.72142857,21.775
10/4/1999 0:00,7.24,4.38,12.02,33.82,17.42857143,21.5
10/5/1999 0:00,7.775,4.35,11.8,32.925,17.13571429,21.225
10/6/1999 0:00,8.31,4.32,11.58,32.03,16.84285714,20.95
10/7/1999 0:00,8.845,4.29,11.36,31.135,16.55,20.675
10/8/1999 0:00,9.38,4.26,11.14,30.24,16.25714286,20.4
10/9/1999 0:00,9.915,4.23,10.92,29.345,15.96428571,20.125
10/10/1999 0:00,10.45,4.2,10.7,28.45,15.67142857,19.85
10/11/1999 0:00,10.985,4.17,10.48,27.555,15.37857143,19.575
10/12/1999 0:00,11.52,4.14,10.26,26.66,15.08571429,19.3
10/13/1999 0:00,12.055,4.11,10.04,25.765,14.79285714,19.025
10/14/1999 0:00,12.59,4.08,9.82,24.87,14.5,18.75
10/15/1999 0:00,13.125,4.05,9.6,23.975,13.65,18.09166667
10/16/1999 0:00,13.66,4.02,9.38,23.08,12.8,17.43333333
10/17/1999 0:00,14.195,3.99,9.16,22.185,11.95,16.775
10/18/1999 0:00,14.73,3.96,8.94,21.29,11.1,16.11666667
10/19/1999 0:00,15.265,3.93,8.72,20.395,10.25,15.45833333
10/20/1999 0:00,15.8,3.9,8.5,19.5,9.4,14.8
10/21/1999 0:00,15.03333333,3.983333333,8.55,19.38333333,9.35,14.13333333
10/22/1999 0:00,14.26666667,4.066666667,8.6,19.26666667,9.3,13.46666667
10/23/1999 0:00,13.5,4.15,8.65,19.15,9.25,12.8
10/24/1999 0:00,12.73333333,4.233333333,8.7,19.03333333,9.2,12.13333333
10/25/1999 0:00,11.96666667,4.316666667,8.75,18.91666667,9.15,11.46666667
10/26/1999 0:00,11.2,4.4,8.8,18.8,9.1,10.8
10/27/1999 0:00,11.34285714,4.371428571,8.628571429,18.01428571,9.028571429,10.91428571
10/28/1999 0:00,11.48571429,4.342857143,8.457142857,17.22857143,8.957142857,11.02857143
10/29/1999 0:00,11.62857143,4.314285714,8.285714286,16.44285714,8.885714286,11.14285714
10/30/1999 0:00,11.77142857,4.285714286,8.114285714,15.65714286,8.814285714,11.25714286
10/31/1999 0:00,11.91428571,4.257142857,7.942857143,14.87142857,8.742857143,11.37142857
11/1/1999 0:00,12.05714286,4.228571429,7.771428571,14.08571429,8.671428571,11.48571429
11/2/1999 0:00,12.2,4.2,7.6,13.3,8.6,11.6
11/3/1999 0:00,11.8125,4.15,7.6875,13.075,8.4,11.1375
11/4/1999 0:00,11.425,4.1,7.775,12.85,8.2,10.675
11/5/1999 0:00,11.0375,4.05,7.8625,12.625,8,10.2125
11/6/1999 0:00,10.65,4,7.95,12.4,7.8,9.75
11/7/1999 0:00,10.2625,3.95,8.0375,12.175,7.6,9.2875
11/8/1999 0:00,9.875,3.9,8.125,11.95,7.4,8.825
11/9/1999 0:00,9.4875,3.85,8.2125,11.725,7.2,8.3625
11/10/1999 0:00,9.1,3.8,8.3,11.5,7,7.9
11/11/1999 0:00,9.0125,3.7375,8.1875,11.525,6.9375,7.9375
11/12/1999 0:00,8.925,3.675,8.075,11.55,6.875,7.975
11/13/1999 0:00,8.8375,3.6125,7.9625,11.575,6.8125,8.0125
11/14/1999 0:00,8.75,3.55,7.85,11.6,6.75,8.05
11/15/1999 0:00,8.6625,3.4875,7.7375,11.625,6.6875,8.0875
11/16/1999 0:00,8.575,3.425,7.625,11.65,6.625,8.125
11/17/1999 0:00,8.4875,3.3625,7.5125,11.675,6.5625,8.1625
11/18/1999 0:00,8.4,3.3,7.4,11.7,6.5,8.2
11/19/1999 0:00,8.7,3.425,7.5625,11.7625,6.7875,8.3125
11/20/1999 0:00,9,3.55,7.725,11.825,7.075,8.425
11/21/1999 0:00,9.3,3.675,7.8875,11.8875,7.3625,8.5375
11/22/1999 0:00,9.6,3.8,8.05,11.95,7.65,8.65
11/23/1999 0:00,9.9,3.925,8.2125,12.0125,7.9375,8.7625
11/24/1999 0:00,10.2,4.05,8.375,12.075,8.225,8.875
11/25/1999 0:00,10.5,4.175,8.5375,12.1375,8.5125,8.9875
11/26/1999 0:00,10.8,4.3,8.7,12.2,8.8,9.1
11/27/1999 0:00,10.71219512,4.265853659,8.631707317,12.1097561,8.745283019,9.031707317
11/28/1999 0:00,10.62439024,4.231707317,8.563414634,12.0195122,8.690566038,8.963414634
11/29/1999 0:00,10.53658537,4.197560976,8.495121951,11.92926829,8.635849057,8.895121951
11/30/1999 0:00,10.44878049,4.163414634,8.426829268,11.83902439,8.581132075,8.826829268
12/1/1999 0:00,10.36097561,4.129268293,8.358536585,11.74878049,8.526415094,8.758536585
12/2/1999 0:00,10.27317073,4.095121951,8.290243902,11.65853659,8.471698113,8.690243902
12/3/1999 0:00,10.18536585,4.06097561,8.22195122,11.56829268,8.416981132,8.62195122
12/4/1999 0:00,10.09756098,4.026829268,8.153658537,11.47804878,8.362264151,8.553658537
12/5/1999 0:00,10.0097561,3.992682927,8.085365854,11.38780488,8.30754717,8.485365854
12/6/1999 0:00,9.92195122,3.958536585,8.017073171,11.29756098,8.252830189,8.417073171
12/7/1999 0:00,9.834146341,3.924390244,7.948780488,11.20731707,8.198113208,8.348780488
12/8/1999 0:00,9.746341463,3.890243902,7.880487805,11.11707317,8.143396226,8.280487805
12/9/1999 0:00,9.658536585,3.856097561,7.812195122,11.02682927,8.088679245,8.212195122
12/10/1999 0:00,9.570731707,3.82195122,7.743902439,10.93658537,8.033962264,8.143902439
12/11/1999 0:00,9.482926829,3.787804878,7.675609756,10.84634146,7.979245283,8.075609756
12/12/1999 0:00,9.395121951,3.753658537,7.607317073,10.75609756,7.924528302,8.007317073
12/13/1999 0:00,9.307317073,3.719512195,7.53902439,10.66585366,7.869811321,7.93902439
12/14/1999 0:00,9.219512195,3.685365854,7.470731707,10.57560976,7.81509434,7.870731707
12/15/1999 0:00,9.131707317,3.651219512,7.402439024,10.48536585,7.760377358,7.802439024
12/16/1999 0:00,9.043902439,3.617073171,7.334146341,10.39512195,7.705660377,7.734146341
12/17/1999 0:00,8.956097561,3.582926829,7.265853659,10.30487805,7.650943396,7.665853659
12/18/1999 0:00,8.868292683,3.548780488,7.197560976,10.21463415,7.596226415,7.597560976
12/19/1999 0:00,8.780487805,3.514634146,7.129268293,10.12439024,7.541509434,7.529268293
12/20/1999 0:00,8.692682927,3.480487805,7.06097561,10.03414634,7.486792453,7.46097561
12/21/1999 0:00,8.604878049,3.446341463,6.992682927,9.943902439,7.432075472,7.392682927
12/22/1999 0:00,8.517073171,3.412195122,6.924390244,9.853658537,7.377358491,7.324390244
12/23/1999 0:00,8.429268293,3.37804878,6.856097561,9.763414634,7.322641509,7.256097561
12/24/1999 0:00,8.341463415,3.343902439,6.787804878,9.673170732,7.267924528,7.187804878
12/25/1999 0:00,8.253658537,3.309756098,6.719512195,9.582926829,7.213207547,7.119512195
12/26/1999 0:00,8.165853659,3.275609756,6.651219512,9.492682927,7.158490566,7.051219512
12/27/1999 0:00,8.07804878,3.241463415,6.582926829,9.402439024,7.103773585,6.982926829
12/28/1999 0:00,7.990243902,3.207317073,6.514634146,9.312195122,7.049056604,6.914634146
12/29/1999 0:00,7.902439024,3.173170732,6.446341463,9.22195122,6.994339623,6.846341463
12/30/1999 0:00,7.814634146,3.13902439,6.37804878,9.131707317,6.939622642,6.77804878
12/31/1999 0:00,7.726829268,3.104878049,6.309756098,9.041463415,6.88490566,6.709756098
1/1/2000 0:00,7.63902439,3.070731707,6.241463415,8.951219512,6.830188679,6.641463415
1/2/2000 0:00,7.551219512,3.036585366,6.173170732,8.86097561,6.775471698,6.573170732
1/3/2000 0:00,7.463414634,3.002439024,6.104878049,8.770731707,6.720754717,6.504878049
1/4/2000 0:00,7.375609756,2.968292683,6.036585366,8.680487805,6.666037736,6.436585366
1/5/2000 0:00,7.287804878,2.934146341,5.968292683,8.590243902,6.611320755,6.368292683
1/6/2000 0:00,7.2,2.9,5.9,8.5,6.556603774,6.3
1/7/2000 0:00,7.116666667,2.883333333,5.875,8.475,6.501886792,6.175
1/8/2000 0:00,7.033333333,2.866666667,5.85,8.45,6.447169811,6.05
1/9/2000 0:00,6.95,2.85,5.825,8.425,6.39245283,5.925
1/10/2000 0:00,6.866666667,2.833333333,5.8,8.4,6.337735849,5.8
1/11/2000 0:00,6.783333333,2.816666667,5.775,8.375,6.283018868,5.675
1/12/2000 0:00,6.7,2.8,5.75,8.35,6.228301887,5.55
1/13/2000 0:00,6.616666667,2.783333333,5.725,8.325,6.173584906,5.425
1/14/2000 0:00,6.533333333,2.766666667,5.7,8.3,6.118867925,5.3
1/15/2000 0:00,6.45,2.75,5.675,8.275,6.064150943,5.175
1/16/2000 0:00,6.366666667,2.733333333,5.65,8.25,6.009433962,5.05
1/17/2000 0:00,6.283333333,2.716666667,5.625,8.225,5.954716981,4.925
1/18/2000 0:00,6.2,2.7,5.6,8.2,5.9,4.8
1/19/2000 0:00,6.2,2.666666667,5.522222222,8.230434783,5.777777778,5.022222222
1/20/2000 0:00,6.2,2.633333333,5.444444444,8.260869565,5.655555556,5.244444444
1/21/2000 0:00,6.2,2.6,5.366666667,8.291304348,5.533333333,5.466666667
1/22/2000 0:00,6.2,2.566666667,5.288888889,8.32173913,5.411111111,5.688888889
1/23/2000 0:00,6.2,2.533333333,5.211111111,8.352173913,5.288888889,5.911111111
1/24/2000 0:00,6.2,2.5,5.133333333,8.382608696,5.166666667,6.133333333
1/25/2000 0:00,6.2,2.466666667,5.055555556,8.413043478,5.044444444,6.355555556
1/26/2000 0:00,6.2,2.433333333,4.977777778,8.443478261,4.922222222,6.577777778
1/27/2000 0:00,6.2,2.4,4.9,8.473913043,4.8,6.8
1/28/2000 0:00,6.228571429,2.392857143,4.892857143,8.504347826,4.807142857,6.842857143
1/29/2000 0:00,6.257142857,2.385714286,4.885714286,8.534782609,4.814285714,6.885714286
1/30/2000 0:00,6.285714286,2.378571429,4.878571429,8.565217391,4.821428571,6.928571429
1/31/2000 0:00,6.314285714,2.371428571,4.871428571,8.595652174,4.828571429,6.971428571
2/1/2000 0:00,6.342857143,2.364285714,4.864285714,8.626086957,4.835714286,7.014285714
2/2/2000 0:00,6.371428571,2.357142857,4.857142857,8.656521739,4.842857143,7.057142857
2/3/2000 0:00,6.4,2.35,4.85,8.686956522,4.85,7.1
2/4/2000 0:00,6.428571429,2.342857143,4.842857143,8.717391304,4.857142857,7.142857143
2/5/2000 0:00,6.457142857,2.335714286,4.835714286,8.747826087,4.864285714,7.185714286
2/6/2000 0:00,6.485714286,2.328571429,4.828571429,8.77826087,4.871428571,7.228571429
2/7/2000 0:00,6.514285714,2.321428571,4.821428571,8.808695652,4.878571429,7.271428571
2/8/2000 0:00,6.542857143,2.314285714,4.814285714,8.839130435,4.885714286,7.314285714
2/9/2000 0:00,6.571428571,2.307142857,4.807142857,8.869565217,4.892857143,7.357142857
2/10/2000 0:00,6.6,2.3,4.8,8.9,4.9,7.4
2/11/2000 0:00,6.55,2.314285714,4.785714286,8.892857143,4.914285714,7.385714286
2/12/2000 0:00,6.5,2.328571429,4.771428571,8.885714286,4.928571429,7.371428571
2/13/2000 0:00,6.45,2.342857143,4.757142857,8.878571429,4.942857143,7.357142857
2/14/2000 0:00,6.4,2.357142857,4.742857143,8.871428571,4.957142857,7.342857143
2/15/2000 0:00,6.35,2.371428571,4.728571429,8.864285714,4.971428571,7.328571429
2/16/2000 0:00,6.3,2.385714286,4.714285714,8.857142857,4.985714286,7.314285714
2/17/2000 0:00,6.25,2.4,4.7,8.85,5,7.3
2/18/2000 0:00,6.2,2.414285714,4.685714286,8.842857143,5.014285714,7.285714286
2/19/2000 0:00,6.15,2.428571429,4.671428571,8.835714286,5.028571429,7.271428571
2/20/2000 0:00,6.1,2.442857143,4.657142857,8.828571429,5.042857143,7.257142857
2/21/2000 0:00,6.05,2.457142857,4.642857143,8.821428571,5.057142857,7.242857143
2/22/2000 0:00,6,2.471428571,4.628571429,8.814285714,5.071428571,7.228571429
2/23/2000 0:00,5.95,2.485714286,4.614285714,8.807142857,5.085714286,7.214285714
2/24/2000 0:00,5.9,2.5,4.6,8.8,5.1,7.2
2/25/2000 0:00,5.8625,2.55,4.625,8.5625,5.0125,6.9625
2/26/2000 0:00,5.825,2.6,4.65,8.325,4.925,6.725
2/27/2000 0:00,5.7875,2.65,4.675,8.0875,4.8375,6.4875
2/28/2000 0:00,5.75,2.7,4.7,7.85,4.75,6.25
2/29/2000 0:00,5.7125,2.75,4.725,7.6125,4.6625,6.0125
3/1/2000 0:00,5.675,2.8,4.75,7.375,4.575,5.775
3/2/2000 0:00,5.6375,2.85,4.775,7.1375,4.4875,5.5375
3/3/2000 0:00,5.6,2.9,4.8,6.9,4.4,5.3
3/4/2000 0:00,5.625,2.875,4.775,6.9,4.45,5.25
3/5/2000 0:00,5.65,2.85,4.75,6.9,4.5,5.2
3/6/2000 0:00,5.675,2.825,4.725,6.9,4.55,5.15
3/7/2000 0:00,5.7,2.8,4.7,6.9,4.6,5.1
3/8/2000 0:00,5.711111111,2.822222222,4.688888889,6.888888889,4.622222222,5.122222222
3/9/2000 0:00,5.722222222,2.844444444,4.677777778,6.877777778,4.644444444,5.144444444
3/10/2000 0:00,5.733333333,2.866666667,4.666666667,6.866666667,4.666666667,5.166666667
3/11/2000 0:00,5.744444444,2.888888889,4.655555556,6.855555556,4.688888889,5.188888889
3/12/2000 0:00,5.755555556,2.911111111,4.644444444,6.844444444,4.711111111,5.211111111
3/13/2000 0:00,5.766666667,2.933333333,4.633333333,6.833333333,4.733333333,5.233333333
3/14/2000 0:00,5.777777778,2.955555556,4.622222222,6.822222222,4.755555556,5.255555556
3/15/2000 0:00,5.788888889,2.977777778,4.611111111,6.811111111,4.777777778,5.277777778
3/16/2000 0:00,5.8,3,4.6,6.8,4.8,5.3
3/17/2000 0:00,5.7375,2.9625,4.6625,6.6625,4.75,5.225
3/18/2000 0:00,5.675,2.925,4.725,6.525,4.7,5.15
3/19/2000 0:00,5.6125,2.8875,4.7875,6.3875,4.65,5.075
3/20/2000 0:00,5.55,2.85,4.85,6.25,4.6,5
3/21/2000 0:00,5.4875,2.8125,4.9125,6.1125,4.55,4.925
3/22/2000 0:00,5.425,2.775,4.975,5.975,4.5,4.85
3/23/2000 0:00,5.3625,2.7375,5.0375,5.8375,4.45,4.775
3/24/2000 0:00,5.3,2.7,5.1,5.7,4.4,4.7
3/25/2000 0:00,5.475,2.825,4.9,5.9,4.6,4.75
3/26/2000 0:00,5.65,2.95,4.7,6.1,4.8,4.8
3/27/2000 0:00,5.825,3.075,4.5,6.3,5,4.85
3/28/2000 0:00,6,3.2,4.3,6.5,5.2,4.9
3/29/2000 0:00,5.99,3.2,4.35,6.51,5.2,4.92
3/30/2000 0:00,5.98,3.2,4.4,6.52,5.2,4.94
3/31/2000 0:00,5.97,3.2,4.45,6.53,5.2,4.96
4/1/2000 0:00,5.96,3.2,4.5,6.54,5.2,4.98
4/2/2000 0:00,5.95,3.2,4.55,6.55,5.2,5
4/3/2000 0:00,5.94,3.2,4.6,6.56,5.2,5.02
4/4/2000 0:00,5.93,3.2,4.65,6.57,5.2,5.04
4/5/2000 0:00,5.92,3.2,4.7,6.58,5.2,5.06
4/6/2000 0:00,5.91,3.2,4.75,6.59,5.2,5.08
4/7/2000 0:00,5.9,3.2,4.8,6.6,5.2,5.1
4/8/2000 0:00,5.833333333,3.116666667,4.733333333,6.583333333,5.1,5.05
4/9/2000 0:00,5.766666667,3.033333333,4.666666667,6.566666667,5,5
4/10/2000 0:00,5.7,2.95,4.6,6.55,4.9,4.95
4/11/2000 0:00,5.633333333,2.866666667,4.533333333,6.533333333,4.8,4.9
4/12/2000 0:00,5.566666667,2.783333333,4.466666667,6.516666667,4.7,4.85
4/13/2000 0:00,5.5,2.7,4.4,6.5,4.6,4.8
4/14/2000 0:00,5.985714286,2.714285714,4.414285714,6.714285714,4.657142857,4.928571429
4/15/2000 0:00,6.471428571,2.728571429,4.428571429,6.928571429,4.714285714,5.057142857
4/16/2000 0:00,6.957142857,2.742857143,4.442857143,7.142857143,4.771428571,5.185714286
4/17/2000 0:00,7.442857143,2.757142857,4.457142857,7.357142857,4.828571429,5.314285714
4/18/2000 0:00,7.928571429,2.771428571,4.471428571,7.571428571,4.885714286,5.442857143
4/19/2000 0:00,8.414285714,2.785714286,4.485714286,7.785714286,4.942857143,5.571428571
4/20/2000 0:00,8.9,2.8,4.5,8,5,5.7
4/21/2000 0:00,8.921428571,2.814285714,4.521428571,8.178571429,5.059259259,5.871428571
4/22/2000 0:00,8.942857143,2.828571429,4.542857143,8.357142857,5.118518519,6.042857143
4/23/2000 0:00,8.964285714,2.842857143,4.564285714,8.535714286,5.177777778,6.214285714
4/24/2000 0:00,8.985714286,2.857142857,4.585714286,8.714285714,5.237037037,6.385714286
4/25/2000 0:00,9.007142857,2.871428571,4.607142857,8.892857143,5.296296296,6.557142857
4/26/2000 0:00,9.028571429,2.885714286,4.628571429,9.071428571,5.355555556,6.728571429
4/27/2000 0:00,9.05,2.9,4.65,9.25,5.414814815,6.9
4/28/2000 0:00,9.071428571,2.914285714,4.671428571,9.428571429,5.474074074,7.071428571
4/29/2000 0:00,9.092857143,2.928571429,4.692857143,9.607142857,5.533333333,7.242857143
4/30/2000 0:00,9.114285714,2.942857143,4.714285714,9.785714286,5.592592593,7.414285714
5/1/2000 0:00,9.135714286,2.957142857,4.735714286,9.964285714,5.651851852,7.585714286
5/2/2000 0:00,9.157142857,2.971428571,4.757142857,10.14285714,5.711111111,7.757142857
5/3/2000 0:00,9.178571429,2.985714286,4.778571429,10.32142857,5.77037037,7.928571429
5/4/2000 0:00,9.2,3,4.8,10.5,5.82962963,8.1
5/5/2000 0:00,9.246153846,3.015384615,4.884615385,10.6,5.888888889,8.1
5/6/2000 0:00,9.292307692,3.030769231,4.969230769,10.7,5.948148148,8.1
5/7/2000 0:00,9.338461538,3.046153846,5.053846154,10.8,6.007407407,8.1
5/8/2000 0:00,9.384615385,3.061538462,5.138461538,10.9,6.066666667,8.1
5/9/2000 0:00,9.430769231,3.076923077,5.223076923,11,6.125925926,8.1
5/10/2000 0:00,9.476923077,3.092307692,5.307692308,11.1,6.185185185,8.1
5/11/2000 0:00,9.523076923,3.107692308,5.392307692,11.2,6.244444444,8.1
5/12/2000 0:00,9.569230769,3.123076923,5.476923077,11.3,6.303703704,8.1
5/13/2000 0:00,9.615384615,3.138461538,5.561538462,11.4,6.362962963,8.1
5/14/2000 0:00,9.661538462,3.153846154,5.646153846,11.5,6.422222222,8.1
5/15/2000 0:00,9.707692308,3.169230769,5.730769231,11.6,6.481481481,8.1
5/16/2000 0:00,9.753846154,3.184615385,5.815384615,11.7,6.540740741,8.1
5/17/2000 0:00,9.8,3.2,5.9,11.8,6.6,8.1
5/18/2000 0:00,9.988888889,3.188888889,5.922222222,11.94444444,6.777777778,8.288888889
5/19/2000 0:00,10.17777778,3.177777778,5.944444444,12.08888889,6.955555556,8.477777778
5/20/2000 0:00,10.36666667,3.166666667,5.966666667,12.23333333,7.133333333,8.666666667
5/21/2000 0:00,10.55555556,3.155555556,5.988888889,12.37777778,7.311111111,8.855555556
5/22/2000 0:00,10.74444444,3.144444444,6.011111111,12.52222222,7.488888889,9.044444444
5/23/2000 0:00,10.93333333,3.133333333,6.033333333,12.66666667,7.666666667,9.233333333
5/24/2000 0:00,11.12222222,3.122222222,6.055555556,12.81111111,7.844444444,9.422222222
5/25/2000 0:00,11.31111111,3.111111111,6.077777778,12.95555556,8.022222222,9.611111111
5/26/2000 0:00,11.5,3.1,6.1,13.1,8.2,9.8
5/27/2000 0:00,11.475,3.05,6.025,13.575,8.15,10
5/28/2000 0:00,11.45,3,5.95,14.05,8.1,10.2
5/29/2000 0:00,11.425,2.95,5.875,14.525,8.05,10.4
5/30/2000 0:00,11.4,2.9,5.8,15,8,10.6
5/31/2000 0:00,11.51111111,2.855555556,5.711111111,15.51111111,8.211111111,11.22222222
6/1/2000 0:00,11.62222222,2.811111111,5.622222222,16.02222222,8.422222222,11.84444444
6/2/2000 0:00,11.73333333,2.766666667,5.533333333,16.53333333,8.633333333,12.46666667
6/3/2000 0:00,11.84444444,2.722222222,5.444444444,17.04444444,8.844444444,13.08888889
6/4/2000 0:00,11.95555556,2.677777778,5.355555556,17.55555556,9.055555556,13.71111111
6/5/2000 0:00,12.06666667,2.633333333,5.266666667,18.06666667,9.266666667,14.33333333
6/6/2000 0:00,12.17777778,2.588888889,5.177777778,18.57777778,9.477777778,14.95555556
6/7/2000 0:00,12.28888889,2.544444444,5.088888889,19.08888889,9.688888889,15.57777778
6/8/2000 0:00,12.4,2.5,5,19.6,9.9,16.2
6/9/2000 0:00,12.91666667,2.65,5.3,19.81666667,10.36666667,15.96666667
6/10/2000 0:00,13.43333333,2.8,5.6,20.03333333,10.83333333,15.73333333
6/11/2000 0:00,13.95,2.95,5.9,20.25,11.3,15.5
6/12/2000 0:00,14.46666667,3.1,6.2,20.46666667,11.76666667,15.26666667
6/13/2000 0:00,14.98333333,3.25,6.5,20.68333333,12.23333333,15.03333333
6/14/2000 0:00,15.5,3.4,6.8,20.9,12.7,14.8
6/15/2000 0:00,15.48571429,3.357142857,6.771428571,21.47142857,12.88571429,15.57142857
6/16/2000 0:00,15.47142857,3.314285714,6.742857143,22.04285714,13.07142857,16.34285714
6/17/2000 0:00,15.45714286,3.271428571,6.714285714,22.61428571,13.25714286,17.11428571
6/18/2000 0:00,15.44285714,3.228571429,6.685714286,23.18571429,13.44285714,17.88571429
6/19/2000 0:00,15.42857143,3.185714286,6.657142857,23.75714286,13.62857143,18.65714286
6/20/2000 0:00,15.41428571,3.142857143,6.628571429,24.32857143,13.81428571,19.42857143
6/21/2000 0:00,15.4,3.1,6.6,24.9,14,20.2
6/22/2000 0:00,15.49090909,3.123076923,6.646153846,24.73076923,13.88461538,19.88461538
6/23/2000 0:00,15.58181818,3.146153846,6.692307692,24.56153846,13.76923077,19.56923077
6/24/2000 0:00,15.67272727,3.169230769,6.738461538,24.39230769,13.65384615,19.25384615
6/25/2000 0:00,15.76363636,3.192307692,6.784615385,24.22307692,13.53846154,18.93846154
6/26/2000 0:00,15.85454545,3.215384615,6.830769231,24.05384615,13.42307692,18.62307692
6/27/2000 0:00,15.94545455,3.238461538,6.876923077,23.88461538,13.30769231,18.30769231
6/28/2000 0:00,16.03636364,3.261538462,6.923076923,23.71538462,13.19230769,17.99230769
6/29/2000 0:00,16.12727273,3.284615385,6.969230769,23.54615385,13.07692308,17.67692308
6/30/2000 0:00,16.21818182,3.307692308,7.015384615,23.37692308,12.96153846,17.36153846
7/1/2000 0:00,16.30909091,3.330769231,7.061538462,23.20769231,12.84615385,17.04615385
7/2/2000 0:00,16.4,3.353846154,7.107692308,23.03846154,12.73076923,16.73076923
7/3/2000 0:00,16.49090909,3.376923077,7.153846154,22.86923077,12.61538462,16.41538462
7/4/2000 0:00,16.58181818,3.4,7.2,22.7,12.5,16.1
7/5/2000 0:00,16.67272727,3.366666667,7.166666667,22.98888889,12.75555556,16.28888889
7/6/2000 0:00,16.76363636,3.333333333,7.133333333,23.27777778,13.01111111,16.47777778
7/7/2000 0:00,16.85454545,3.3,7.1,23.56666667,13.26666667,16.66666667
7/8/2000 0:00,16.94545455,3.266666667,7.066666667,23.85555556,13.52222222,16.85555556
7/9/2000 0:00,17.03636364,3.233333333,7.033333333,24.14444444,13.77777778,17.04444444
7/10/2000 0:00,17.12727273,3.2,7,24.43333333,14.03333333,17.23333333
7/11/2000 0:00,17.21818182,3.166666667,6.966666667,24.72222222,14.28888889,17.42222222
7/12/2000 0:00,17.30909091,3.133333333,6.933333333,25.01111111,14.54444444,17.61111111
7/13/2000 0:00,17.4,3.1,6.9,25.3,14.8,17.8
7/14/2000 0:00,17.34285714,3.028571429,6.842857143,25.67142857,14.91428571,18.1
7/15/2000 0:00,17.28571429,2.957142857,6.785714286,26.04285714,15.02857143,18.4
7/16/2000 0:00,17.22857143,2.885714286,6.728571429,26.41428571,15.14285714,18.7
7/17/2000 0:00,17.17142857,2.814285714,6.671428571,26.78571429,15.25714286,19
7/18/2000 0:00,17.11428571,2.742857143,6.614285714,27.15714286,15.37142857,19.3
7/19/2000 0:00,17.05714286,2.671428571,6.557142857,27.52857143,15.48571429,19.6
7/20/2000 0:00,17,2.6,6.5,27.9,15.6,19.9
7/21/2000 0:00,16.88571429,2.542857143,6.428571429,27.48571429,15.5,19.58571429
7/22/2000 0:00,16.77142857,2.485714286,6.357142857,27.07142857,15.4,19.27142857
7/23/2000 0:00,16.65714286,2.428571429,6.285714286,26.65714286,15.3,18.95714286
7/24/2000 0:00,16.54285714,2.371428571,6.214285714,26.24285714,15.2,18.64285714
7/25/2000 0:00,16.42857143,2.314285714,6.142857143,25.82857143,15.1,18.32857143
7/26/2000 0:00,16.31428571,2.257142857,6.071428571,25.41428571,15,18.01428571
7/27/2000 0:00,16.2,2.2,6,25,14.9,17.7
7/28/2000 0:00,17.08571429,2.657142857,6.061904762,25.21428571,14.8,17.38571429
7/29/2000 0:00,17.97142857,3.114285714,6.123809524,25.42857143,14.7,17.07142857
7/30/2000 0:00,18.85714286,3.571428571,6.185714286,25.64285714,14.6,16.75714286
7/31/2000 0:00,19.74285714,4.028571429,6.247619048,25.85714286,14.5,16.44285714
8/1/2000 0:00,20.62857143,4.485714286,6.30952381,26.07142857,14.4,16.12857143
8/2/2000 0:00,21.51428571,4.942857143,6.371428571,26.28571429,14.3,15.81428571
8/3/2000 0:00,22.4,5.4,6.433333333,26.5,14.2,15.5
8/4/2000 0:00,22.27857143,5.285714286,6.495238095,26.60714286,14.3,15.81428571
8/5/2000 0:00,22.15714286,5.171428571,6.557142857,26.71428571,14.4,16.12857143
8/6/2000 0:00,22.03571429,5.057142857,6.619047619,26.82142857,14.5,16.44285714
8/7/2000 0:00,21.91428571,4.942857143,6.680952381,26.92857143,14.6,16.75714286
8/8/2000 0:00,21.79285714,4.828571429,6.742857143,27.03571429,14.7,17.07142857
8/9/2000 0:00,21.67142857,4.714285714,6.804761905,27.14285714,14.8,17.38571429
8/10/2000 0:00,21.55,4.6,6.866666667,27.25,14.9,17.7
8/11/2000 0:00,21.42857143,4.485714286,6.928571429,27.35714286,15,18.01428571
8/12/2000 0:00,21.30714286,4.371428571,6.99047619,27.46428571,15.1,18.32857143
8/13/2000 0:00,21.18571429,4.257142857,7.052380952,27.57142857,15.2,18.64285714
8/14/2000 0:00,21.06428571,4.142857143,7.114285714,27.67857143,15.3,18.95714286
8/15/2000 0:00,20.94285714,4.028571429,7.176190476,27.78571429,15.4,19.27142857
8/16/2000 0:00,20.82142857,3.914285714,7.238095238,27.89285714,15.5,19.58571429
8/17/2000 0:00,20.7,3.8,7.3,28,15.6,19.9
8/18/2000 0:00,20.22857143,3.742857143,7.314285714,27.67619048,15.46190476,19.94814815
8/19/2000 0:00,19.75714286,3.685714286,7.328571429,27.35238095,15.32380952,19.9962963
8/20/2000 0:00,19.28571429,3.628571429,7.342857143,27.02857143,15.18571429,20.04444444
