sampledate,depth,rep,event,totpf,totpuf
2012-06-25,9,1,Chem,,
2012-06-25,10,1,Chem,0,0
2012-06-25,11,1,Chem,,
2012-06-25,12,1,Chem,,
2012-06-25,13,1,Chem,,
2012-06-25,14,1,Chem,,
2012-06-25,15,1,Chem,0,0
2012-06-25,16,1,Chem,,
2012-06-25,17,1,Chem,,
2012-06-25,18,1,Chem,,
2012-06-25,19,1,Chem,,
2012-06-25,20,1,Chem,0,0
2012-06-25,21,1,Chem,,
2012-06-25,22,1,Chem,,
2012-06-25,23,1,Chem,,
2012-06-25,24,1,Chem,,
2012-06-25,25,1,Chem,,
2012-06-25,26,1,Chem,,
2012-06-25,27,1,Chem,,
2012-06-25,28,1,Chem,,
2012-06-25,29,1,Chem,,
2012-06-25,30,1,Chem,,
2012-06-25,31,1,Chem,,
2012-06-25,32,1,Chem,0,6
2012-06-25,20,2,Chem,0,0
2012-07-09,0,1,Non-chem,,
2012-07-09,1,1,Non-chem,,
2012-07-09,2,1,Non-chem,,
2012-07-09,3,1,Non-chem,,
2012-07-09,4,1,Non-chem,,
2012-07-09,5,1,Non-chem,,
2012-07-09,6,1,Non-chem,,
2012-07-09,7,1,Non-chem,,
2012-07-09,8,1,Non-chem,,
2012-07-09,9,1,Non-chem,,
2012-07-09,10,1,Non-chem,,
2012-07-09,11,1,Non-chem,,
2012-07-09,12,1,Non-chem,,
2012-07-09,13,1,Non-chem,,
2012-07-09,14,1,Non-chem,,
2012-07-09,15,1,Non-chem,,
2012-07-09,16,1,Non-chem,,
2012-07-09,17,1,Non-chem,,
2012-07-09,18,1,Non-chem,,
2012-07-09,19,1,Non-chem,,
2012-07-09,20,1,Non-chem,,
2012-07-09,21,1,Non-chem,,
2012-07-09,22,1,Non-chem,,
2012-07-09,23,1,Non-chem,,
2012-07-09,24,1,Non-chem,,
2012-07-09,25,1,Non-chem,,
2012-07-09,26,1,Non-chem,,
2012-07-09,27,1,Non-chem,,
2012-07-09,28,1,Non-chem,,
2012-07-09,29,1,Non-chem,,
2012-07-09,30,1,Non-chem,,
2012-07-09,31,1,Non-chem,,
2012-07-09,32,1,Non-chem,,
2012-07-09,5,2,Non-chem,,
2012-07-24,0,1,Chem,7,5
2012-07-24,1,1,Chem,,
2012-07-24,2,1,Chem,,
2012-07-24,3,1,Chem,,
2012-07-24,4,1,Chem,,
2012-07-24,5,1,Chem,0,0
2012-07-24,6,1,Chem,,
2012-07-24,7,1,Chem,,
2012-07-24,8,1,Chem,,
2012-07-24,9,1,Chem,,
2012-07-24,10,1,Chem,,
2012-07-24,11,1,Chem,,
2012-07-24,12,1,Chem,0,0
2012-07-24,13,1,Chem,,
2012-07-24,14,1,Chem,,
2012-07-24,15,1,Chem,0,0
2012-07-24,16,1,Chem,,
2012-07-24,17,1,Chem,,
2012-07-24,18,1,Chem,,
2012-07-24,19,1,Chem,,
2012-07-24,20,1,Chem,0,0
2012-07-24,21,1,Chem,,
2012-07-24,22,1,Chem,,
2012-07-24,23,1,Chem,,
2012-07-24,24,1,Chem,,
2012-07-24,25,1,Chem,,
2012-07-24,26,1,Chem,,
2012-07-24,27,1,Chem,,
2012-07-24,28,1,Chem,,
2012-07-24,29,1,Chem,,
2012-07-24,30,1,Chem,,
2012-07-24,31,1,Chem,,
2012-07-24,32,1,Chem,0,4
2012-07-24,0,2,Chem,0,0
2012-08-06,0,1,Non-chem,,
2012-08-06,1,1,Non-chem,,
2012-08-06,2,1,Non-chem,,
2012-08-06,3,1,Non-chem,,
2012-08-06,4,1,Non-chem,,
2012-08-06,5,1,Non-chem,,
2012-08-06,6,1,Non-chem,,
2012-08-06,7,1,Non-chem,,
2012-08-06,8,1,Non-chem,,
2012-08-06,9,1,Non-chem,,
2012-08-06,10,1,Non-chem,,
2012-08-06,11,1,Non-chem,,
2012-08-06,12,1,Non-chem,,
2012-08-06,13,1,Non-chem,,
2012-08-06,14,1,Non-chem,,
2012-08-06,15,1,Non-chem,,
2012-08-06,16,1,Non-chem,,
2012-08-06,17,1,Non-chem,,
2012-08-06,18,1,Non-chem,,
2012-08-06,19,1,Non-chem,,
2012-08-06,20,1,Non-chem,,
2012-08-06,21,1,Non-chem,,
2012-08-06,22,1,Non-chem,,
2012-08-06,23,1,Non-chem,,
2012-08-06,24,1,Non-chem,,
2012-08-06,25,1,Non-chem,,
2012-08-06,26,1,Non-chem,,
2012-08-06,27,1,Non-chem,,
2012-08-06,28,1,Non-chem,,
2012-08-06,29,1,Non-chem,,
2012-08-06,30,1,Non-chem,,
2012-08-06,31,1,Non-chem,,
2012-08-06,32,1,Non-chem,,
2012-08-06,15,2,Non-chem,,
2012-08-21,0,1,Quarterly,0,0
2012-08-21,1,1,Quarterly,,
2012-08-21,2,1,Quarterly,,
2012-08-21,3,1,Quarterly,,
2012-08-21,4,1,Quarterly,,
2012-08-21,5,1,Quarterly,,
2012-08-21,6,1,Quarterly,,
2012-08-21,7,1,Quarterly,,
2012-08-21,8,1,Quarterly,0,0
2012-08-21,9,1,Quarterly,,
2012-08-21,10,1,Quarterly,0,0
2012-08-21,11,1,Quarterly,,
2012-08-21,12,1,Quarterly,,
2012-08-21,13,1,Quarterly,,
2012-08-21,14,1,Quarterly,,
2012-08-21,15,1,Quarterly,0,0
2012-08-21,16,1,Quarterly,,
2012-08-21,17,1,Quarterly,,
2012-08-21,18,1,Quarterly,,
2012-08-21,19,1,Quarterly,,
2012-08-21,20,1,Quarterly,,
2012-08-21,21,1,Quarterly,,
2012-08-21,22,1,Quarterly,,
2012-08-21,23,1,Quarterly,,
2012-08-21,24,1,Quarterly,,
2012-08-21,25,1,Quarterly,,
2012-08-21,26,1,Quarterly,,
2012-08-21,27,1,Quarterly,0,0
2012-08-21,28,1,Quarterly,,
2012-08-21,29,1,Quarterly,,
2012-08-21,30,1,Quarterly,,
2012-08-21,31,1,Quarterly,,
2012-08-21,32,1,Quarterly,0,6
2012-08-21,0,2,Quarterly,0,0
2012-09-06,0,1,Non-chem,,
2012-09-06,1,1,Non-chem,,
2012-09-06,2,1,Non-chem,,
2012-09-06,3,1,Non-chem,,
2012-09-06,4,1,Non-chem,,
2012-09-06,5,1,Non-chem,,
2012-09-06,6,1,Non-chem,,
2012-09-06,7,1,Non-chem,,
2012-09-06,8,1,Non-chem,,
2012-09-06,9,1,Non-chem,,
2012-09-06,10,1,Non-chem,,
2012-09-06,11,1,Non-chem,,
2012-09-06,12,1,Non-chem,,
2012-09-06,13,1,Non-chem,,
2012-09-06,14,1,Non-chem,,
2012-09-06,15,1,Non-chem,,
2012-09-06,16,1,Non-chem,,
2012-09-06,17,1,Non-chem,,
2012-09-06,18,1,Non-chem,,
2012-09-06,19,1,Non-chem,,
2012-09-06,20,1,Non-chem,,
2012-09-06,21,1,Non-chem,,
2012-09-06,22,1,Non-chem,,
2012-09-06,23,1,Non-chem,,
2012-09-06,24,1,Non-chem,,
2012-09-06,25,1,Non-chem,,
2012-09-06,26,1,Non-chem,,
2012-09-06,27,1,Non-chem,,
2012-09-06,28,1,Non-chem,,
2012-09-06,29,1,Non-chem,,
2012-09-06,30,1,Non-chem,,
2012-09-06,31,1,Non-chem,,
2012-09-06,32,1,Non-chem,,
2012-09-06,8,2,Non-chem,,
2012-09-21,0,1,Chem,1,5
2012-09-21,1,1,Chem,,
2012-09-21,2,1,Chem,,
2012-09-21,3,1,Chem,,
2012-09-21,4,1,Chem,,
2012-09-21,5,1,Chem,,
2012-09-21,6,1,Chem,,
2012-09-21,7,1,Chem,,
2012-09-21,8,1,Chem,,
2012-09-21,9,1,Chem,,
2012-09-21,10,1,Chem,4,6
2012-09-21,11,1,Chem,,
2012-09-21,12,1,Chem,,
2012-09-21,13,1,Chem,,
2012-09-21,14,1,Chem,,
2012-09-21,15,1,Chem,3,4
2012-09-21,16,1,Chem,,
2012-09-21,17,1,Chem,,
2012-09-21,18,1,Chem,,
2012-09-21,19,1,Chem,,
2012-09-21,20,1,Chem,3,9
2012-09-21,21,1,Chem,,
2012-09-21,22,1,Chem,,
2012-09-21,23,1,Chem,,
2012-09-21,24,1,Chem,,
2012-09-21,25,1,Chem,,
2012-09-21,26,1,Chem,,
2012-09-21,27,1,Chem,4,7
2012-09-21,28,1,Chem,,
2012-09-21,29,1,Chem,,
2012-09-21,30,1,Chem,,
2012-09-21,31,1,Chem,,
2012-09-21,32,1,Chem,,
2012-09-21,33,1,Chem,3,10
2012-09-21,15,2,Chem,2,5
2012-10-02,0,1,Non-chem,,
2012-10-02,1,1,Non-chem,,
2012-10-02,2,1,Non-chem,,
2012-10-02,3,1,Non-chem,,
2012-10-02,4,1,Non-chem,,
2012-10-02,5,1,Non-chem,,
2012-10-02,6,1,Non-chem,,
2012-10-02,7,1,Non-chem,,
2012-10-02,8,1,Non-chem,,
2012-10-02,9,1,Non-chem,,
2012-10-02,10,1,Non-chem,,
2012-10-02,11,1,Non-chem,,
2012-10-02,12,1,Non-chem,,
2012-10-02,13,1,Non-chem,,
2012-10-02,14,1,Non-chem,,
2012-10-02,15,1,Non-chem,,
2012-10-02,16,1,Non-chem,,
2012-10-02,17,1,Non-chem,,
2012-10-02,18,1,Non-chem,,
2012-10-02,19,1,Non-chem,,
2012-10-02,20,1,Non-chem,,
2012-10-02,21,1,Non-chem,,
2012-10-02,22,1,Non-chem,,
2012-10-02,23,1,Non-chem,,
2012-10-02,24,1,Non-chem,,
2012-10-02,25,1,Non-chem,,
2012-10-02,26,1,Non-chem,,
2012-10-02,27,1,Non-chem,,
2012-10-02,28,1,Non-chem,,
2012-10-02,29,1,Non-chem,,
2012-10-02,30,1,Non-chem,,
2012-10-02,31,1,Non-chem,,
2012-10-02,32,1,Non-chem,,
2012-10-02,3,2,Non-chem,,
2012-10-16,0,1,Chem,3,7
2012-10-16,1,1,Chem,,
2012-10-16,2,1,Chem,,
2012-10-16,3,1,Chem,,
2012-10-16,4,1,Chem,,
2012-10-16,5,1,Chem,,
2012-10-16,6,1,Chem,,
2012-10-16,7,1,Chem,,
2012-10-16,8,1,Chem,,
2012-10-16,9,1,Chem,,
2012-10-16,10,1,Chem,,
2012-10-16,11,1,Chem,,
2012-10-16,12,1,Chem,,
2012-10-16,13,1,Chem,,
2012-10-16,14,1,Chem,,
2012-10-16,15,1,Chem,,
2012-10-16,16,1,Chem,,
2012-10-16,17,1,Chem,,
2012-10-16,18,1,Chem,,
2012-10-16,19,1,Chem,,
2012-10-16,20,1,Chem,3,12
2012-10-16,21,1,Chem,,
2012-10-16,22,1,Chem,,
2012-10-16,23,1,Chem,,
2012-10-16,24,1,Chem,,
2012-10-16,25,1,Chem,,
2012-10-16,26,1,Chem,,
2012-10-16,27,1,Chem,4,8
2012-10-16,28,1,Chem,,
2012-10-16,29,1,Chem,,
2012-10-16,30,1,Chem,,
2012-10-16,31,1,Chem,,
2012-10-16,32,1,Chem,4,10
2012-10-16,32,2,Chem,0,0
2012-11-01,0,1,Non-chem,,
2012-11-01,1,1,Non-chem,,
2012-11-01,2,1,Non-chem,,
2012-11-01,3,1,Non-chem,,
2012-11-01,4,1,Non-chem,,
2012-11-01,5,1,Non-chem,,
2012-11-01,6,1,Non-chem,,
2012-11-01,7,1,Non-chem,,
2012-11-01,8,1,Non-chem,,
2012-11-01,9,1,Non-chem,,
2012-11-01,10,1,Non-chem,,
2012-11-01,11,1,Non-chem,,
2012-11-01,12,1,Non-chem,,
2012-11-01,13,1,Non-chem,,
2012-11-01,14,1,Non-chem,,
2012-11-01,15,1,Non-chem,,
2012-11-01,16,1,Non-chem,,
2012-11-01,17,1,Non-chem,,
2012-11-01,18,1,Non-chem,,
2012-11-01,19,1,Non-chem,,
2012-11-01,20,1,Non-chem,,
2012-11-01,21,1,Non-chem,,
2012-11-01,22,1,Non-chem,,
2012-11-01,23,1,Non-chem,,
2012-11-01,24,1,Non-chem,,
2012-11-01,25,1,Non-chem,,
2012-11-01,26,1,Non-chem,,
2012-11-01,27,1,Non-chem,,
2012-11-01,28,1,Non-chem,,
2012-11-01,29,1,Non-chem,,
2012-11-01,30,1,Non-chem,,
2012-11-01,31,1,Non-chem,,
2012-11-01,32,1,Non-chem,,
2012-11-01,32,2,Non-chem,,
2012-11-09,0,1,Quarterly,4,9
2012-11-09,1,1,Quarterly,,
2012-11-09,2,1,Quarterly,,
2012-11-09,3,1,Quarterly,,
2012-11-09,4,1,Quarterly,,
2012-11-09,5,1,Quarterly,,
2012-11-09,6,1,Quarterly,,
2012-11-09,7,1,Quarterly,,
2012-11-09,8,1,Quarterly,,
2012-11-09,9,1,Quarterly,,
2012-11-09,10,1,Quarterly,4,9
2012-11-09,11,1,Quarterly,,
2012-11-09,12,1,Quarterly,,
2012-11-09,13,1,Quarterly,,
2012-11-09,14,1,Quarterly,,
2012-11-09,15,1,Quarterly,,
2012-11-09,16,1,Quarterly,,
2012-11-09,17,1,Quarterly,,
2012-11-09,18,1,Quarterly,,
2012-11-09,19,1,Quarterly,,
2012-11-09,20,1,Quarterly,4,8
2012-11-09,21,1,Quarterly,,
2012-11-09,22,1,Quarterly,,
2012-11-09,23,1,Quarterly,,
2012-11-09,24,1,Quarterly,,
2012-11-09,25,1,Quarterly,,
2012-11-09,26,1,Quarterly,,
2012-11-09,27,1,Quarterly,,
2012-11-09,28,1,Quarterly,,
2012-11-09,29,1,Quarterly,,
2012-11-09,30,1,Quarterly,,
2012-11-09,31,1,Quarterly,,
2012-11-09,32,1,Quarterly,5,8
2012-11-09,20,2,Quarterly,4,9
2013-01-15,0,1,Chem,5,6
2013-01-15,1,1,Chem,,
2013-01-15,2,1,Chem,,
2013-01-15,3,1,Chem,,
2013-01-15,4,1,Chem,,
2013-01-15,5,1,Chem,,
2013-01-15,6,1,Chem,,
2013-01-15,7,1,Chem,,
2013-01-15,8,1,Chem,,
2013-01-15,9,1,Chem,,
2013-01-15,10,1,Chem,11,14
2013-01-15,11,1,Chem,,
2013-01-15,12,1,Chem,,
2013-01-15,13,1,Chem,,
2013-01-15,14,1,Chem,,
2013-01-15,15,1,Chem,,
2013-01-15,16,1,Chem,,
2013-01-15,17,1,Chem,,
2013-01-15,18,1,Chem,,
2013-01-15,19,1,Chem,,
2013-01-15,20,1,Chem,8,10
2013-01-15,21,1,Chem,,
2013-01-15,22,1,Chem,,
2013-01-15,23,1,Chem,,
2013-01-15,24,1,Chem,,
2013-01-15,25,1,Chem,,
2013-01-15,26,1,Chem,,
2013-01-15,27,1,Chem,,
2013-01-15,28,1,Chem,,
2013-01-15,29,1,Chem,,
2013-01-15,30,1,Chem,,
2013-01-15,31,1,Chem,,
2013-01-15,32,1,Chem,17,44
2013-01-15,15,2,,,
2013-01-15,20,2,,6,8
2013-02-21,0,1,Quarterly,3,5
2013-02-21,1,1,Quarterly,,
2013-02-21,2,1,Quarterly,,
2013-02-21,3,1,Quarterly,,
2013-02-21,4,1,Quarterly,,
2013-02-21,5,1,Quarterly,,
2013-02-21,6,1,Quarterly,,
2013-02-21,7,1,Quarterly,,
2013-02-21,8,1,Quarterly,,
2013-02-21,9,1,Quarterly,,
2013-02-21,10,1,Quarterly,3,6
2013-02-21,11,1,Quarterly,,
2013-02-21,12,1,Quarterly,,
2013-02-21,13,1,Quarterly,,
2013-02-21,14,1,Quarterly,,
2013-02-21,15,1,Quarterly,,
2013-02-21,16,1,Quarterly,,
2013-02-21,17,1,Quarterly,,
2013-02-21,18,1,Quarterly,,
2013-02-21,19,1,Quarterly,,
2013-02-21,20,1,Quarterly,9,9
2013-02-21,21,1,Quarterly,,
2013-02-21,22,1,Quarterly,,
2013-02-21,23,1,Quarterly,,
2013-02-21,24,1,Quarterly,,
2013-02-21,25,1,Quarterly,,
2013-02-21,26,1,Quarterly,,
2013-02-21,27,1,Quarterly,,
2013-02-21,28,1,Quarterly,,
2013-02-21,29,1,Quarterly,,
2013-02-21,30,1,Quarterly,,
2013-02-21,31,1,Quarterly,,
2013-02-21,32,1,Quarterly,9,28
2013-02-21,10,2,,3,6
2013-03-28,0,1,Chem,0,0
2013-03-28,1,1,Chem,,
2013-03-28,2,1,Chem,,
2013-03-28,3,1,Chem,,
2013-03-28,4,1,Chem,,
2013-03-28,5,1,Chem,,
2013-03-28,6,1,Chem,,
2013-03-28,7,1,Chem,,
2013-03-28,8,1,Chem,,
2013-03-28,9,1,Chem,,
2013-03-28,10,1,Chem,0,11
2013-03-28,11,1,Chem,,
2013-03-28,12,1,Chem,,
2013-03-28,13,1,Chem,,
2013-03-28,14,1,Chem,,
2013-03-28,15,1,Chem,,
2013-03-28,16,1,Chem,,
2013-03-28,17,1,Chem,,
2013-03-28,18,1,Chem,,
2013-03-28,19,1,Chem,,
2013-03-28,20,1,Chem,13,14
2013-03-28,21,1,Chem,,
2013-03-28,22,1,Chem,,
2013-03-28,23,1,Chem,,
2013-03-28,24,1,Chem,,
2013-03-28,25,1,Chem,,
2013-03-28,26,1,Chem,,
2013-03-28,27,1,Chem,,
2013-03-28,28,1,Chem,,
2013-03-28,29,1,Chem,,
2013-03-28,30,1,Chem,,
2013-03-28,31,1,Chem,,
2013-03-28,32,1,Chem,9,88
2013-03-28,10,2,,10,7
2013-05-16,0,1,Quarterly,1,1
2013-05-16,1,1,Quarterly,,
2013-05-16,2,1,Quarterly,,
2013-05-16,3,1,Quarterly,,
2013-05-16,4,1,Quarterly,,
2013-05-16,5,1,Quarterly,,
2013-05-16,6,1,Quarterly,,
2013-05-16,7,1,Quarterly,,
2013-05-16,8,1,Quarterly,,
2013-05-16,9,1,Quarterly,,
2013-05-16,10,1,Quarterly,1,2
2013-05-16,11,1,Quarterly,,
2013-05-16,12,1,Quarterly,,
2013-05-16,13,1,Quarterly,,
2013-05-16,14,1,Quarterly,,
2013-05-16,15,1,Quarterly,,
2013-05-16,16,1,Quarterly,,
2013-05-16,17,1,Quarterly,,
2013-05-16,18,1,Quarterly,,
2013-05-16,19,1,Quarterly,,
2013-05-16,20,1,Quarterly,0,0
2013-05-16,21,1,Quarterly,,
2013-05-16,22,1,Quarterly,,
2013-05-16,23,1,Quarterly,,
2013-05-16,24,1,Quarterly,,
2013-05-16,25,1,Quarterly,,
2013-05-16,26,1,Quarterly,,
2013-05-16,27,1,Quarterly,,
2013-05-16,28,1,Quarterly,,
2013-05-16,29,1,Quarterly,,
2013-05-16,30,1,Quarterly,,
2013-05-16,31,1,Quarterly,,
2013-05-16,32,1,Quarterly,0,0
2013-05-16,32,2,,1,2
2013-05-30,0,1,Non-chem,,
2013-05-30,1,1,Non-chem,,
2013-05-30,2,1,Non-chem,,
2013-05-30,3,1,Non-chem,,
2013-05-30,4,1,Non-chem,,
2013-05-30,5,1,Non-chem,,
2013-05-30,6,1,Non-chem,,
2013-05-30,7,1,Non-chem,,
2013-05-30,8,1,Non-chem,,
2013-05-30,9,1,Non-chem,,
2013-05-30,10,1,Non-chem,,
2013-05-30,11,1,Non-chem,,
2013-05-30,12,1,Non-chem,,
2013-05-30,13,1,Non-chem,,
2013-05-30,14,1,Non-chem,,
2013-05-30,15,1,Non-chem,,
2013-05-30,16,1,Non-chem,,
2013-05-30,17,1,Non-chem,,
2013-05-30,18,1,Non-chem,,
2013-05-30,19,1,Non-chem,,
2013-05-30,20,1,Non-chem,,
2013-05-30,21,1,Non-chem,,
2013-05-30,22,1,Non-chem,,
2013-05-30,23,1,Non-chem,,
2013-05-30,24,1,Non-chem,,
2013-05-30,25,1,Non-chem,,
2013-05-30,26,1,Non-chem,,
2013-05-30,27,1,Non-chem,,
2013-05-30,28,1,Non-chem,,
2013-05-30,29,1,Non-chem,,
2013-05-30,30,1,Non-chem,,
2013-05-30,31,1,Non-chem,,
2013-05-30,32,1,Non-chem,,
2013-06-12,0,1,Chem,7,7
2013-06-12,1,1,Chem,,
2013-06-12,2,1,Chem,,
2013-06-12,3,1,Chem,0,1
2013-06-12,4,1,Chem,,
2013-06-12,5,1,Chem,,
2013-06-12,6,1,Chem,,
2013-06-12,7,1,Chem,,
2013-06-12,8,1,Chem,0,2
2013-06-12,9,1,Chem,,
2013-06-12,10,1,Chem,,
2013-06-12,11,1,Chem,,
2013-06-12,12,1,Chem,,
2013-06-12,13,1,Chem,,
2013-06-12,14,1,Chem,,
2013-06-12,15,1,Chem,1,4
2013-06-12,16,1,Chem,,
2013-06-12,17,1,Chem,,
2013-06-12,18,1,Chem,,
2013-06-12,19,1,Chem,,
2013-06-12,20,1,Chem,1,4
2013-06-12,21,1,Chem,,
2013-06-12,22,1,Chem,,
2013-06-12,23,1,Chem,,
2013-06-12,24,1,Chem,,
2013-06-12,25,1,Chem,,
2013-06-12,26,1,Chem,,
2013-06-12,27,1,Chem,,
2013-06-12,28,1,Chem,,
2013-06-12,29,1,Chem,,
2013-06-12,30,1,Chem,,
2013-06-12,31,1,Chem,,
2013-06-12,32,1,Chem,1,5
2013-06-12,0,2,,6,7
2013-06-24,0,1,Non-chem,,
2013-06-24,1,1,Non-chem,,
2013-06-24,2,1,Non-chem,,
2013-06-24,3,1,Non-chem,,
2013-06-24,4,1,Non-chem,,
2013-06-24,5,1,Non-chem,,
2013-06-24,6,1,Non-chem,,
2013-06-24,7,1,Non-chem,,
2013-06-24,8,1,Non-chem,,
2013-06-24,9,1,Non-chem,,
2013-06-24,10,1,Non-chem,,
2013-06-24,11,1,Non-chem,,
2013-06-24,12,1,Non-chem,,
2013-06-24,13,1,Non-chem,,
2013-06-24,14,1,Non-chem,,
2013-06-24,15,1,Non-chem,,
2013-06-24,16,1,Non-chem,,
2013-06-24,17,1,Non-chem,,
2013-06-24,18,1,Non-chem,,
2013-06-24,19,1,Non-chem,,
2013-06-24,20,1,Non-chem,,
2013-06-24,21,1,Non-chem,,
2013-06-24,22,1,Non-chem,,
2013-06-24,23,1,Non-chem,,
2013-06-24,24,1,Non-chem,,
2013-06-24,25,1,Non-chem,,
2013-06-24,26,1,Non-chem,,
2013-06-24,27,1,Non-chem,,
2013-06-24,28,1,Non-chem,,
2013-06-24,29,1,Non-chem,,
2013-06-24,30,1,Non-chem,,
2013-06-24,31,1,Non-chem,,
2013-06-24,32,1,Non-chem,,
2013-06-24,5,2,,,
2013-07-09,0,1,Chem,0,0
2013-07-09,1,1,Chem,,
2013-07-09,2,1,Chem,,
2013-07-09,3,1,Chem,0,1
2013-07-09,4,1,Chem,,
2013-07-09,5,1,Chem,,
2013-07-09,6,1,Chem,,
2013-07-09,7,1,Chem,,
2013-07-09,8,1,Chem,1,6
2013-07-09,9,1,Chem,,
2013-07-09,10,1,Chem,,
2013-07-09,11,1,Chem,,
2013-07-09,12,1,Chem,,
2013-07-09,13,1,Chem,,
2013-07-09,14,1,Chem,,
2013-07-09,15,1,Chem,2,18
2013-07-09,16,1,Chem,,
2013-07-09,17,1,Chem,,
2013-07-09,18,1,Chem,,
2013-07-09,19,1,Chem,,
2013-07-09,20,1,Chem,7,7
2013-07-09,21,1,Chem,,
2013-07-09,22,1,Chem,,
2013-07-09,23,1,Chem,,
2013-07-09,24,1,Chem,,
2013-07-09,25,1,Chem,,
2013-07-09,26,1,Chem,,
2013-07-09,27,1,Chem,,
2013-07-09,28,1,Chem,,
2013-07-09,29,1,Chem,,
2013-07-09,30,1,Chem,,
2013-07-09,31,1,Chem,,
2013-07-09,32,1,Chem,6,15
2013-07-09,3,2,,0,1
2013-07-24,0,1,Non-chem,,
2013-07-24,1,1,Non-chem,,
2013-07-24,2,1,Non-chem,,
2013-07-24,3,1,Non-chem,,
2013-07-24,4,1,Non-chem,,
2013-07-24,5,1,Non-chem,,
2013-07-24,6,1,Non-chem,,
2013-07-24,7,1,Non-chem,,
2013-07-24,8,1,Non-chem,,
2013-07-24,9,1,Non-chem,,
2013-07-24,10,1,Non-chem,,
2013-07-24,11,1,Non-chem,,
2013-07-24,12,1,Non-chem,,
2013-07-24,13,1,Non-chem,,
2013-07-24,14,1,Non-chem,,
2013-07-24,15,1,Non-chem,,
2013-07-24,16,1,Non-chem,,
2013-07-24,17,1,Non-chem,,
2013-07-24,18,1,Non-chem,,
2013-07-24,19,1,Non-chem,,
2013-07-24,20,1,Non-chem,,
2013-07-24,21,1,Non-chem,,
2013-07-24,22,1,Non-chem,,
2013-07-24,23,1,Non-chem,,
2013-07-24,24,1,Non-chem,,
2013-07-24,25,1,Non-chem,,
2013-07-24,26,1,Non-chem,,
2013-07-24,27,1,Non-chem,,
2013-07-24,28,1,Non-chem,,
2013-07-24,29,1,Non-chem,,
2013-07-24,30,1,Non-chem,,
2013-07-24,31,1,Non-chem,,
2013-07-24,32,1,Non-chem,,
2013-08-06,0,1,Quarterly,2,3
2013-08-06,1,1,Quarterly,,
2013-08-06,2,1,Quarterly,,
2013-08-06,3,1,Quarterly,,
2013-08-06,4,1,Quarterly,,
2013-08-06,5,1,Quarterly,,
2013-08-06,6,1,Quarterly,,
2013-08-06,7,1,Quarterly,,
2013-08-06,8,1,Quarterly,2,5
2013-08-06,9,1,Quarterly,,
2013-08-06,10,1,Quarterly,3,7
2013-08-06,11,1,Quarterly,,
2013-08-06,12,1,Quarterly,,
2013-08-06,13,1,Quarterly,,
2013-08-06,14,1,Quarterly,,
2013-08-06,15,1,Quarterly,2,7
2013-08-06,16,1,Quarterly,,
2013-08-06,17,1,Quarterly,,
2013-08-06,18,1,Quarterly,,
2013-08-06,19,1,Quarterly,,
2013-08-06,20,1,Quarterly,2,7
2013-08-06,21,1,Quarterly,,
2013-08-06,22,1,Quarterly,,
2013-08-06,23,1,Quarterly,,
2013-08-06,24,1,Quarterly,,
2013-08-06,25,1,Quarterly,,
2013-08-06,26,1,Quarterly,,
2013-08-06,27,1,Quarterly,,
2013-08-06,28,1,Quarterly,,
2013-08-06,29,1,Quarterly,,
2013-08-06,30,1,Quarterly,,
2013-08-06,31,1,Quarterly,,
2013-08-06,32,1,Quarterly,5,9
2013-08-06,32,2,,4,10
2013-08-20,0,1,Non-chem,,
2013-08-20,1,1,Non-chem,,
2013-08-20,2,1,Non-chem,,
2013-08-20,3,1,Non-chem,,
2013-08-20,4,1,Non-chem,,
2013-08-20,5,1,Non-chem,,
2013-08-20,6,1,Non-chem,,
2013-08-20,7,1,Non-chem,,
2013-08-20,8,1,Non-chem,,
2013-08-20,9,1,Non-chem,,
2013-08-20,10,1,Non-chem,,
2013-08-20,11,1,Non-chem,,
2013-08-20,12,1,Non-chem,,
2013-08-20,13,1,Non-chem,,
2013-08-20,14,1,Non-chem,,
2013-08-20,15,1,Non-chem,,
2013-08-20,16,1,Non-chem,,
2013-08-20,17,1,Non-chem,,
2013-08-20,18,1,Non-chem,,
2013-08-20,19,1,Non-chem,,
2013-08-20,20,1,Non-chem,,
2013-08-20,21,1,Non-chem,,
2013-08-20,22,1,Non-chem,,
2013-08-20,23,1,Non-chem,,
2013-08-20,24,1,Non-chem,,
2013-08-20,25,1,Non-chem,,
2013-08-20,26,1,Non-chem,,
2013-08-20,27,1,Non-chem,,
2013-08-20,28,1,Non-chem,,
2013-08-20,29,1,Non-chem,,
2013-08-20,30,1,Non-chem,,
2013-08-20,31,1,Non-chem,,
2013-08-20,32,1,Non-chem,,
2013-08-20,3,2,,,
2013-09-05,0,1,Chem,4,5
2013-09-05,1,1,Chem,,
2013-09-05,2,1,Chem,,
2013-09-05,3,1,Chem,,
2013-09-05,4,1,Chem,,
2013-09-05,5,1,Chem,,
2013-09-05,6,1,Chem,,
2013-09-05,7,1,Chem,,
2013-09-05,8,1,Chem,4,6
2013-09-05,9,1,Chem,,
2013-09-05,10,1,Chem,5,8
2013-09-05,11,1,Chem,,
2013-09-05,12,1,Chem,,
2013-09-05,13,1,Chem,,
2013-09-05,14,1,Chem,,
2013-09-05,15,1,Chem,5,10
2013-09-05,16,1,Chem,,
2013-09-05,17,1,Chem,,
2013-09-05,18,1,Chem,,
2013-09-05,19,1,Chem,,
