sampledate,depth,rep,sta,event,ph,phair,alk,dic,tic,doc,toc,totpf,totpuf,totpuf_sloh,drp_sloh,drsif_sloh
9/5/2013,8,1,2,Chem,8.18,8.09,,8.37,12.28,3.18,3.59,4,6,,,
9/5/2013,9,1,2,Chem,,,,,,,,,,,,
9/5/2013,10,1,2,Chem,8.37,8.08,,8.28,10.75,3.31,3.29,5,8,,,
9/5/2013,11,1,2,Chem,,,,,,,,,,,,
9/5/2013,12,1,2,Chem,,,,,,,,,,,,
9/5/2013,13,1,2,Chem,,,,,,,,,,,,
9/5/2013,14,1,2,Chem,,,,,,,,,,,,
9/5/2013,15,1,2,Chem,7.41,8.1,,11.44,12.86,3.09,2.59,5,10,,,
9/5/2013,16,1,2,Chem,,,,,,,,,,,,
9/5/2013,17,1,2,Chem,,,,,,,,,,,,
9/5/2013,18,1,2,Chem,,,,,,,,,,,,
9/5/2013,19,1,2,Chem,,,,,,,,,,,,
9/5/2013,20,1,2,Chem,7.22,8.1,,12.13,10.19,3.26,2.63,5,10,,,
9/5/2013,21,1,2,Chem,,,,,,,,,,,,
9/5/2013,22,1,2,Chem,,,,,,,,,,,,
9/5/2013,23,1,2,Chem,,,,,,,,,,,,
9/5/2013,24,1,2,Chem,,,,,,,,,,,,
9/5/2013,25,1,2,Chem,,,,,,,,,,,,
9/5/2013,26,1,2,Chem,,,,,,,,,,,,
9/5/2013,27,1,2,Chem,,,,,,,,,,,,
9/5/2013,28,1,2,Chem,,,,,,,,,,,,
9/5/2013,29,1,2,Chem,,,,,,,,,,,,
9/5/2013,30,1,2,Chem,,,,,,,,,,,,
9/5/2013,31,1,2,Chem,,,,,,,,,,,,
9/5/2013,32,1,2,Chem,6.86,8.09,,10.33,13.58,2.72,2.81,5,9,,,
10/2/2013,0,1,2,Chem,8.02,8.03,,9.15,8.76,2.23,2.33,6,1,,,
10/2/2013,1,1,2,Chem,,,,,,,,,,,,
10/2/2013,2,1,2,Chem,,,,,,,,,,,,
10/2/2013,3,1,2,Chem,,,,,,,,,,,,
10/2/2013,4,1,2,Chem,,,,,,,,,,,,
10/2/2013,5,1,2,Chem,,,,,,,,,,,,
10/2/2013,6,1,2,Chem,,,,,,,,,,,,
10/2/2013,7,1,2,Chem,,,,,,,,,,,,
10/2/2013,8,1,2,Chem,,,,,,,,,,,,
10/2/2013,9,1,2,Chem,,,,,,,,,,,,
10/2/2013,10,1,2,Chem,7.96,8,,8.69,9.55,2.69,2.31,10,5,,,
10/2/2013,11,1,2,Chem,,,,,,,,,,,,
10/2/2013,12,1,2,Chem,,,,,,,,,,,,
10/2/2013,13,1,2,Chem,,,,,,,,,,,,
10/2/2013,14,1,2,Chem,,,,,,,,,,,,
10/2/2013,15,1,2,Chem,7.37,8.03,,9.22,9.55,2.25,2.06,11,0,,,
10/2/2013,16,1,2,Chem,,,,,,,,,,,,
10/2/2013,17,1,2,Chem,,,,,,,,,,,,
10/2/2013,18,1,2,Chem,,,,,,,,,,,,
10/2/2013,19,1,2,Chem,,,,,,,,,,,,
10/2/2013,20,1,2,Chem,7.24,8.04,,11.45,7.6,2.02,2.08,5,0,,,
10/2/2013,21,1,2,Chem,,,,,,,,,,,,
10/2/2013,22,1,2,Chem,,,,,,,,,,,,
10/2/2013,23,1,2,Chem,,,,,,,,,,,,
10/2/2013,24,1,2,Chem,,,,,,,,,,,,
10/2/2013,25,1,2,Chem,,,,,,,,,,,,
10/2/2013,26,1,2,Chem,,,,,,,,,,,,
10/2/2013,27,1,2,Chem,,,,,,,,,,,,
10/2/2013,28,1,2,Chem,,,,,,,,,,,,
10/2/2013,29,1,2,Chem,,,,,,,,,,,,
10/2/2013,30,1,2,Chem,,,,,,,,,,,,
10/2/2013,31,1,2,Chem,,,,,,,,,,,,
10/2/2013,32,1,2,Chem,6.89,8.03,,10.96,12.93,1.9,2.17,12,12,,,
10/30/2013,0,1,2,Chem,7.75,8.1,,10.2,10.72,2.53,2.6,4,8,,,
10/30/2013,1,1,2,Chem,,,,,,,,,,,,
10/30/2013,2,1,2,Chem,,,,,,,,,,,,
10/30/2013,3,1,2,Chem,,,,,,,,,,,,
10/30/2013,4,1,2,Chem,,,,,,,,,,,,
10/30/2013,5,1,2,Chem,,,,,,,,,,,,
10/30/2013,6,1,2,Chem,,,,,,,,,,,,
10/30/2013,7,1,2,Chem,,,,,,,,,,,,
10/30/2013,8,1,2,Chem,,,,,,,,,,,,
10/30/2013,9,1,2,Chem,,,,,,,,,,,,
10/30/2013,10,1,2,Chem,,,,,,,,,,,,
10/30/2013,11,1,2,Chem,,,,,,,,,,,,
10/30/2013,12,1,2,Chem,,,,,,,,,,,,
10/30/2013,13,1,2,Chem,,,,,,,,,,,,
10/30/2013,14,1,2,Chem,,,,,,,,,,,,
10/30/2013,15,1,2,Chem,,,,,,,,,,,,
10/30/2013,16,1,2,Chem,,,,,,,,,,,,
10/30/2013,17,1,2,Chem,,,,,,,,,,,,
10/30/2013,18,1,2,Chem,,,,,,,,,,,,
10/30/2013,19,1,2,Chem,,,,,,,,,,,,
10/30/2013,20,1,2,Chem,7.17,8.09,,10.72,10.85,2.35,2.31,3,7,,,
10/30/2013,21,1,2,Chem,,,,,,,,,,,,
10/30/2013,22,1,2,Chem,,,,,,,,,,,,
10/30/2013,23,1,2,Chem,,,,,,,,,,,,
10/30/2013,24,1,2,Chem,,,,,,,,,,,,
10/30/2013,25,1,2,Chem,,,,,,,,,,,,
10/30/2013,26,1,2,Chem,,,,,,,,,,,,
10/30/2013,27,1,2,Chem,,,,,,,,,,,,
10/30/2013,28,1,2,Chem,,,,,,,,,,,,
10/30/2013,29,1,2,Chem,,,,,,,,,,,,
10/30/2013,30,1,2,Chem,,,,,,,,,,,,
10/30/2013,31,1,2,Chem,,,,,,,,,,,,
10/30/2013,32,1,2,Chem,6.95,8.12,,13.28,13.61,2.25,2.2,3,9,,,
2/16/2004,0,1,2,Quarterly,7.6,7.9,887,11.9,12.06,2.86,2.96,2,4,,,
2/16/2004,10,1,2,Quarterly,7.53,7.91,862,11.78,11.9,2.83,2.7,3,5,,,
2/16/2004,20,1,2,Quarterly,7.4,7.92,856,12.07,12.11,2.84,2.7,3,6,,,
2/16/2004,21,1,2,Quarterly,,,,,,,,,,,,
2/16/2004,22,1,2,Quarterly,,,,,,,,,,,,
2/16/2004,23,1,2,Quarterly,,,,,,,,,,,,
2/16/2004,24,1,2,Quarterly,,,,,,,,,,,,
2/16/2004,25,1,2,Quarterly,,,,,,,,,,,,
2/16/2004,26,1,2,Quarterly,,,,,,,,,,,,
2/16/2004,27,1,2,Quarterly,,,,,,,,,,,,
2/16/2004,28,1,2,Quarterly,,,,,,,,,,,,
2/16/2004,29,1,2,Quarterly,,,,,,,,,,,,
2/16/2004,30,1,2,Quarterly,,,,,,,,,,,,
2/16/2004,31,1,2,Quarterly,,,,,,,,,,,,
2/16/2004,32,1,2,Quarterly,6.9,7.91,841,12.98,13.11,2.49,2.45,9,35,,,
4/28/2004,0,1,2,Quarterly,7.51,8.08,858,11.66,11.91,2.88,2.88,4,10,,,
4/28/2004,1,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,2,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,3,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,4,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,5,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,6,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,7,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,8,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,9,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,10,1,2,Quarterly,7.5,8.06,850,11.73,11.84,2.9,2.96,3,10,,,
4/28/2004,11,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,12,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,13,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,14,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,15,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,16,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,17,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,18,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,19,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,20,1,2,Quarterly,7.49,8.07,857,11.82,11.89,2.86,2.86,2,11,,,
4/28/2004,21,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,22,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,23,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,24,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,25,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,26,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,27,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,28,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,29,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,30,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,31,1,2,Quarterly,,,,,,,,,,,,
4/28/2004,32,1,2,Quarterly,7.48,8.06,860,11.72,11.9,2.85,2.88,3,10,,,
8/19/2004,0,1,2,Quarterly,8.18,8.08,854,10.82,10.92,3,2.85,4,8,,,
8/19/2004,1,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,2,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,3,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,4,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,5,1,2,Quarterly,8.22,8.07,850,10.84,11.03,2.84,2.91,3,7,,,
8/19/2004,6,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,7,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,8,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,9,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,10,1,2,Quarterly,8.15,8.07,853,10.93,11.07,2.95,2.83,3,8,,,
8/19/2004,11,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,12,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,13,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,14,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,15,1,2,Quarterly,7.44,8.06,839,11.29,11.37,2.6,2.46,4,12,,,
8/19/2004,16,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,17,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,18,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,19,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,20,1,2,Quarterly,7.1,7.7,843,11.66,11.87,2.42,2.33,1,5,,,
8/19/2004,21,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,22,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,23,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,24,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,25,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,26,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,27,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,28,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,29,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,30,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,31,1,2,Quarterly,,,,,,,,,,,,
8/19/2004,32,1,2,Quarterly,6.85,8.01,853,12.82,12.66,2.43,2.2,5,16,,,
11/10/2004,0,1,2,Quarterly,7.61,8.02,961,11.04,11.2,2.73,2.6,4,8,,,
11/10/2004,1,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,2,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,3,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,4,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,5,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,6,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,7,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,8,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,9,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,10,1,2,Quarterly,7.62,8.01,837,11.17,11.39,2.8,2.74,4,9,,,
11/10/2004,11,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,12,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,13,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,14,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,15,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,16,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,17,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,18,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,19,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,20,1,2,Quarterly,7.59,8.01,843,11.17,11.13,2.84,2.65,3,9,,,
11/10/2004,21,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,22,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,23,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,24,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,25,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,26,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,27,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,28,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,29,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,30,1,2,Quarterly,,,,,,,,,,,,
11/10/2004,31,1,2,Quarterly,7.6,8,833,11.18,11.21,2.76,2.64,4,6,,,
3/3/2005,0,1,2,Quarterly,7.65,7.9,888,11.55,11.66,3.05,2.94,3,6,,,
3/3/2005,1,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,2,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,3,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,4,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,5,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,6,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,7,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,8,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,9,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,10,1,2,Quarterly,7.54,7.93,904,11.62,11.64,2.94,2.82,3,4,,,
3/3/2005,11,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,12,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,13,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,14,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,15,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,16,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,17,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,18,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,19,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,20,1,2,Quarterly,7.49,7.92,896,11.75,11.87,2.94,2.88,3,6,,,
3/3/2005,21,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,22,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,23,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,24,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,25,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,26,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,27,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,28,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,29,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,30,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,31,1,2,Quarterly,,,,,,,,,,,,
3/3/2005,32,1,2,Quarterly,6.84,7.92,922,12.14,12.7,2.78,2.74,9,23,,,
4/21/2005,0,1,2,Quarterly,7.53,7.99,863,11.75,11.79,2.63,2.66,2,6,,,
4/21/2005,1,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,2,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,3,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,4,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,5,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,6,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,7,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,8,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,9,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,10,1,2,Quarterly,7.54,7.98,898,11.58,11.83,2.6,2.64,2,8,,,
4/21/2005,11,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,12,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,13,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,14,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,15,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,16,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,17,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,18,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,19,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,20,1,2,Quarterly,7.49,7.99,875,11.75,11.86,2.61,2.69,2,7,,,
4/21/2005,21,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,22,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,23,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,24,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,25,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,26,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,27,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,28,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,29,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,30,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,31,1,2,Quarterly,,,,,,,,,,,,
4/21/2005,32,1,2,Quarterly,7.47,7.98,864,11.8,12,2.66,2.67,3,10,,,
8/11/2005,0,1,2,Quarterly,8.46,8.09,850,11.24,11.25,3.11,3.26,3,6,,,
8/11/2005,1,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,2,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,3,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,4,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,5,1,2,Quarterly,8.42,8.09,845,11.29,11.37,3.19,3.24,6,10,,,
8/11/2005,6,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,7,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,8,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,9,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,10,1,2,Quarterly,8.53,8.06,835,11.34,11.16,3.1,3.26,7,10,,,
8/11/2005,11,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,12,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,13,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,14,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,15,1,2,Quarterly,7.37,8.08,844,12.14,12.18,2.67,2.82,2,9,,,
8/11/2005,16,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,17,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,18,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,19,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,20,1,2,Quarterly,7.15,8.05,840,12.74,12.66,2.52,2.67,3,6,,,
8/11/2005,21,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,22,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,23,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,24,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,25,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,26,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,27,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,28,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,29,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,30,1,2,Quarterly,,,,,,,,,,,,
8/11/2005,31,1,2,Quarterly,6.87,8.04,852,13.82,13.79,2.51,2.53,5,23,,,
11/14/2005,0,1,2,Quarterly,7.51,8.02,892,12,11.97,2.88,2.69,6,13,,,
11/14/2005,1,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,2,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,3,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,4,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,5,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,6,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,7,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,8,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,9,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,10,1,2,Quarterly,7.51,8.03,895,11.96,12.14,2.92,2.75,4,13,,,
11/14/2005,11,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,12,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,13,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,14,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,15,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,16,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,17,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,18,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,19,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,20,1,2,Quarterly,7.51,8.05,913,11.97,12.08,2.85,2.73,5,11,,,
11/14/2005,21,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,22,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,23,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,24,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,25,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,26,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,27,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,28,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,29,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,30,1,2,Quarterly,,,,,,,,,,,,
11/14/2005,31,1,2,Quarterly,7.5,8.01,,,,,,,,,,
11/14/2005,32,1,2,Quarterly,,,894,11.93,12.32,2.94,2.86,4,14,,,
2/14/2006,0,1,2,Quarterly,7.62,8.02,947,12.06,14.1,2.81,2.79,2,2,,,
2/14/2006,1,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,2,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,3,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,4,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,5,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,6,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,7,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,8,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,9,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,10,1,2,Quarterly,7.54,7.97,908,11.05,11.22,2.71,2.66,4,7,,,
2/14/2006,11,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,12,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,13,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,14,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,15,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,16,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,17,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,18,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,19,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,20,1,2,Quarterly,7.42,8,944,11.66,11.72,2.6,2.62,5,10,,,
2/14/2006,21,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,22,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,23,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,24,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,25,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,26,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,27,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,28,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,29,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,30,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,31,1,2,Quarterly,,,,,,,,,,,,
2/14/2006,32,1,2,Quarterly,6.9,8.01,855,15.17,13.52,2.52,2.32,7,29,,,
4/21/2006,0,1,2,Quarterly,7.51,8,902,11.89,12.08,2.58,2.69,5,10,,,
4/21/2006,1,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,2,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,3,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,4,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,5,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,6,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,7,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,8,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,9,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,10,1,2,Quarterly,7.49,7.99,874,11.94,12.08,2.6,2.64,3,14,,,
4/21/2006,11,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,12,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,13,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,14,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,15,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,16,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,17,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,18,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,19,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,20,1,2,Quarterly,7.46,7.97,881,12,12,2.56,2.55,3,10,,,
4/21/2006,21,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,22,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,23,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,24,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,25,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,26,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,27,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,28,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,29,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,30,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,31,1,2,Quarterly,,,,,,,,,,,,
4/21/2006,32,1,2,Quarterly,7.46,7.99,883,11.97,12.03,2.61,2.61,3,9,,,
8/8/2006,0,1,2,Quarterly,8.51,8.03,858,9.9,10.66,3.37,3.11,3,5,,,
8/8/2006,1,1,2,Quarterly,,,,,,,,,,,,
8/8/2006,2,1,2,Quarterly,,,,,,,,,,,,
8/8/2006,3,1,2,Quarterly,,,,,,,,,,,,
8/8/2006,4,1,2,Quarterly,,,,,,,,,,,,
8/8/2006,5,1,2,Quarterly,,,,,,,,,,,,
8/8/2006,6,1,2,Quarterly,,,,,,,,,,,,
8/8/2006,7,1,2,Quarterly,,,,,,,,,,,,
8/8/2006,8,1,2,Quarterly,8.61,8.03,856,9.63,10.16,3.25,3.47,3,10,,,
8/8/2006,9,1,2,Quarterly,,,,,,,,,,,,
8/8/2006,10,1,2,Quarterly,8.63,8.01,863,12.13,9.91,2.99,2.97,4,9,,,
8/8/2006,11,1,2,Quarterly,,,,,,,,,,,,
8/8/2006,12,1,2,Quarterly,,,,,,,,,,,,
8/8/2006,13,1,2,Quarterly,,,,,,,,,,,,
