sampledate,depth,wtemp,flag_wtemp
2005-11-07,13.50,9.375,"H"
2005-11-07,14.00,9.371,"H"
2005-11-07,16.00,9.265,"H"
2005-11-07,19.00,9.279,"H"
2005-11-07,23.00,7.578,
2005-11-07,27.00,7.304,
2005-11-07,31.00,6.744,
2005-11-08,0.00,9.189,
2005-11-08,1.00,9.010,"H"
2005-11-08,2.00,9.107,"H"
2005-11-08,3.00,9.317,"H"
2005-11-08,4.00,9.010,"H"
2005-11-08,5.00,9.238,"H"
2005-11-08,6.00,9.061,"H"
2005-11-08,7.00,9.236,"H"
2005-11-08,7.50,9.052,"H"
2005-11-08,8.00,,"C"
2005-11-08,8.50,9.125,"H"
2005-11-08,9.00,,"C"
2005-11-08,9.50,9.205,"H"
2005-11-08,10.00,9.134,"H"
2005-11-08,10.50,9.206,"H"
2005-11-08,11.00,9.284,"H"
2005-11-08,11.50,9.119,"H"
2005-11-08,12.00,9.275,"H"
2005-11-08,12.50,9.266,"H"
2005-11-08,13.00,9.092,"H"
2005-11-08,13.50,9.295,"H"
2005-11-08,14.00,9.281,"H"
2005-11-08,16.00,9.176,"H"
2005-11-08,19.00,9.272,"H"
2005-11-08,23.00,7.609,
2005-11-08,27.00,7.399,
2005-11-08,31.00,6.775,
2005-11-09,0.00,8.830,
2005-11-09,1.00,8.669,
2005-11-09,2.00,8.764,
2005-11-09,3.00,8.978,
2005-11-09,4.00,8.673,
2005-11-09,5.00,8.909,
2005-11-09,6.00,8.736,
2005-11-09,7.00,8.919,
2005-11-09,7.50,8.735,
2005-11-09,8.00,8.870,
2005-11-09,8.50,8.812,
2005-11-09,9.00,8.845,
2005-11-09,9.50,8.842,
2005-11-09,10.00,8.828,
2005-11-09,10.50,8.899,
2005-11-09,11.00,8.978,
2005-11-09,11.50,8.799,
2005-11-09,12.00,8.969,
2005-11-09,12.50,9.004,"H"
2005-11-09,13.00,8.806,
2005-11-09,13.50,9.048,"H"
2005-11-09,14.00,8.955,
2005-11-09,16.00,8.861,
2005-11-09,19.00,8.992,
2005-11-09,23.00,8.663,
2005-11-09,27.00,8.299,
2005-11-09,31.00,7.174,
2005-11-10,0.00,8.341,
2005-11-10,1.00,8.178,
2005-11-10,2.00,8.279,
2005-11-10,3.00,8.480,
2005-11-10,4.00,8.196,
2005-11-10,5.00,8.429,
2005-11-10,6.00,8.249,
2005-11-10,7.00,8.432,
2005-11-10,7.50,8.244,
2005-11-10,8.00,,"C"
2005-11-10,8.50,8.323,
2005-11-10,9.00,8.367,
2005-11-10,9.50,8.363,
2005-11-10,10.00,8.346,
2005-11-10,10.50,8.410,
2005-11-10,11.00,8.490,
2005-11-10,11.50,8.315,
2005-11-10,12.00,8.483,
2005-11-10,12.50,,"C"
2005-11-10,13.00,8.372,
2005-11-10,13.50,8.576,
2005-11-10,14.00,8.464,
2005-11-10,16.00,8.372,
2005-11-10,19.00,8.502,
2005-11-10,23.00,8.505,
2005-11-10,27.00,8.485,
2005-11-10,31.00,7.626,
2005-11-11,0.00,8.228,
2005-11-11,1.00,8.081,
2005-11-11,2.00,8.183,
2005-11-11,3.00,8.369,
2005-11-11,4.00,8.076,
2005-11-11,5.00,8.311,
2005-11-11,6.00,8.134,
2005-11-11,7.00,8.312,
2005-11-11,7.50,8.124,
2005-11-11,8.00,8.265,
2005-11-11,8.50,8.206,
2005-11-11,9.00,8.239,
2005-11-11,9.50,8.241,
2005-11-11,10.00,8.222,
2005-11-11,10.50,8.281,
2005-11-11,11.00,8.363,
2005-11-11,11.50,8.171,
2005-11-11,12.00,8.354,
2005-11-11,12.50,,"C"
2005-11-11,13.00,8.224,
2005-11-11,13.50,8.449,
2005-11-11,14.00,8.330,
2005-11-11,16.00,8.238,
2005-11-11,19.00,8.366,
2005-11-11,23.00,8.371,
2005-11-11,27.00,8.409,
2005-11-11,31.00,7.657,
2005-11-12,0.00,,"C"
2005-11-12,1.00,8.072,
2005-11-12,2.00,,"C"
2005-11-12,3.00,8.350,
2005-11-12,4.00,8.057,
2005-11-12,5.00,8.292,
2005-11-12,6.00,8.119,
2005-11-12,7.00,8.292,
2005-11-12,7.50,8.105,
2005-11-12,8.00,,"C"
2005-11-12,8.50,8.189,
2005-11-12,9.00,8.214,
2005-11-12,9.50,8.217,
2005-11-12,10.00,8.201,
2005-11-12,10.50,8.268,
2005-11-12,11.00,,"C"
2005-11-12,11.50,8.145,
2005-11-12,12.00,8.332,
2005-11-12,12.50,,"C"
2005-11-12,13.00,8.216,
2005-11-12,13.50,8.425,
2005-11-12,14.00,8.317,
2005-11-12,16.00,8.216,
2005-11-12,19.00,8.349,
2005-11-12,23.00,8.333,
2005-11-12,27.00,8.411,
2005-11-12,31.00,7.600,
2005-11-13,0.00,8.138,
2005-11-13,1.00,7.978,
2005-11-13,2.00,8.089,
2005-11-13,3.00,8.275,
2005-11-13,4.00,7.987,
2005-11-13,5.00,8.227,
2005-11-13,6.00,8.054,
2005-11-13,7.00,8.233,
2005-11-13,7.50,8.047,
2005-11-13,8.00,,"C"
2005-11-13,8.50,8.137,
2005-11-13,9.00,8.164,
2005-11-13,9.50,8.162,
2005-11-13,10.00,8.156,
2005-11-13,10.50,8.216,
2005-11-13,11.00,8.300,
2005-11-13,11.50,8.099,
2005-11-13,12.00,8.291,
2005-11-13,12.50,,"C"
2005-11-13,13.00,8.164,
2005-11-13,13.50,8.375,
2005-11-13,14.00,8.280,
2005-11-13,16.00,,"C"
2005-11-13,19.00,8.334,
2005-11-13,23.00,8.376,
2005-11-13,27.00,8.517,
2005-11-13,31.00,8.061,
2005-11-14,0.00,7.812,
2005-11-14,1.00,7.663,
2005-11-14,2.00,7.770,
2005-11-14,3.00,7.949,
2005-11-14,4.00,7.675,
2005-11-14,5.00,7.911,
2005-11-14,6.00,7.745,
2005-11-14,7.00,7.919,
2005-11-14,7.50,7.760,
2005-11-14,8.00,7.876,
2005-11-14,8.50,7.818,
2005-11-14,9.00,7.845,
2005-11-14,9.50,7.853,
2005-11-14,10.00,7.840,
2005-11-14,10.50,7.904,
2005-11-14,11.00,7.983,
2005-11-14,11.50,7.843,
2005-11-14,12.00,7.971,
2005-11-14,12.50,8.011,
2005-11-14,13.00,7.846,
2005-11-14,13.50,8.075,
2005-11-14,14.00,7.966,
2005-11-14,16.00,7.872,
2005-11-14,19.00,8.012,
2005-11-14,23.00,8.031,
2005-11-14,27.00,8.150,
2005-11-14,31.00,7.701,
2005-11-15,0.00,7.677,
2005-11-15,1.00,7.507,
2005-11-15,2.00,7.619,
2005-11-15,3.00,7.834,
2005-11-15,4.00,7.530,
2005-11-15,5.00,7.769,
2005-11-15,6.00,7.595,
2005-11-15,7.00,7.778,
2005-11-15,7.50,7.611,
2005-11-15,8.00,7.723,
2005-11-15,8.50,7.675,
2005-11-15,9.00,7.707,
2005-11-15,9.50,7.715,
2005-11-15,10.00,7.695,
2005-11-15,10.50,7.759,
2005-11-15,11.00,7.845,
2005-11-15,11.50,7.705,
2005-11-15,12.00,7.831,
2005-11-15,12.50,7.869,
2005-11-15,13.00,7.709,
2005-11-15,13.50,7.945,
2005-11-15,14.00,7.828,
2005-11-15,16.00,7.737,
2005-11-15,19.00,7.882,
2005-11-15,23.00,7.928,
2005-11-15,27.00,8.064,
2005-11-15,31.00,7.660,
2005-11-16,0.00,7.281,
2005-11-16,1.00,7.112,
2005-11-16,2.00,7.223,
2005-11-16,3.00,7.420,
2005-11-16,4.00,7.131,
2005-11-16,5.00,7.373,
2005-11-16,6.00,7.190,
2005-11-16,7.00,7.386,
2005-11-16,7.50,7.211,
2005-11-16,8.00,7.354,
2005-11-16,8.50,7.282,
2005-11-16,9.00,7.313,
2005-11-16,9.50,7.324,
2005-11-16,10.00,7.305,
2005-11-16,10.50,7.368,
2005-11-16,11.00,7.451,
2005-11-16,11.50,7.293,
2005-11-16,12.00,7.431,
2005-11-16,12.50,7.489,
2005-11-16,13.00,7.316,
2005-11-16,13.50,7.543,
2005-11-16,14.00,7.437,
2005-11-16,16.00,7.338,
2005-11-16,19.00,7.483,
2005-11-16,23.00,7.516,
2005-11-16,27.00,7.649,
2005-11-16,31.00,7.205,
2005-11-17,0.00,6.668,
2005-11-17,1.00,6.495,
2005-11-17,2.00,6.611,
2005-11-17,3.00,6.801,
2005-11-17,4.00,6.524,
2005-11-17,5.00,6.765,
2005-11-17,6.00,6.581,
2005-11-17,7.00,6.776,
2005-11-17,7.50,6.601,
2005-11-17,8.00,6.739,
2005-11-17,8.50,6.677,
2005-11-17,9.00,6.700,
2005-11-17,9.50,6.710,
2005-11-17,10.00,6.692,
2005-11-17,10.50,6.749,
2005-11-17,11.00,6.836,
2005-11-17,11.50,6.675,
2005-11-17,12.00,6.870,
2005-11-17,12.50,6.912,
2005-11-17,13.00,6.705,
2005-11-17,13.50,6.916,
2005-11-17,14.00,6.824,
2005-11-17,16.00,6.746,
2005-11-17,19.00,6.872,
2005-11-17,23.00,6.878,
2005-11-17,27.00,6.955,
2005-11-17,31.00,6.446,
2005-11-18,0.00,6.398,
2005-11-18,1.00,6.212,
2005-11-18,2.00,6.338,
2005-11-18,3.00,6.524,
2005-11-18,4.00,6.250,
2005-11-18,5.00,6.492,
2005-11-18,6.00,6.308,
2005-11-18,7.00,6.503,
2005-11-18,7.50,6.328,
2005-11-18,8.00,6.464,
2005-11-18,8.50,6.402,
2005-11-18,9.00,6.431,
2005-11-18,9.50,6.435,
2005-11-18,10.00,6.418,
2005-11-18,10.50,6.476,
2005-11-18,11.00,6.566,
2005-11-18,11.50,6.405,
2005-11-18,12.00,6.578,
2005-11-18,12.50,6.633,
2005-11-18,13.00,6.446,
2005-11-18,13.50,6.650,
2005-11-18,14.00,6.565,
2005-11-18,16.00,6.490,
2005-11-18,19.00,6.619,
2005-11-18,23.00,6.646,
2005-11-18,27.00,6.755,
2005-11-18,31.00,6.276,
2005-11-19,0.00,6.205,
2005-11-19,1.00,6.023,
2005-11-19,2.00,6.145,
2005-11-19,3.00,6.328,
2005-11-19,4.00,6.054,
2005-11-19,5.00,6.295,
2005-11-19,6.00,6.112,
2005-11-19,7.00,6.306,
2005-11-19,7.50,6.124,
2005-11-19,8.00,6.271,
2005-11-19,8.50,6.202,
2005-11-19,9.00,6.229,
2005-11-19,9.50,6.225,
2005-11-19,10.00,6.204,
2005-11-19,10.50,6.272,
2005-11-19,11.00,6.358,
2005-11-19,11.50,6.197,
2005-11-19,12.00,6.350,
2005-11-19,12.50,6.414,
2005-11-19,13.00,6.236,
2005-11-19,13.50,6.446,
2005-11-19,14.00,6.364,
2005-11-19,16.00,6.278,
2005-11-19,19.00,6.404,
2005-11-19,23.00,6.422,
2005-11-19,27.00,6.568,
2005-11-19,31.00,6.169,
2005-11-20,0.00,6.036,
2005-11-20,1.00,5.857,
2005-11-20,2.00,5.977,
2005-11-20,3.00,6.150,
2005-11-20,4.00,5.883,
2005-11-20,5.00,6.125,
2005-11-20,6.00,5.938,
2005-11-20,7.00,6.134,
2005-11-20,7.50,5.954,
2005-11-20,8.00,6.096,
2005-11-20,8.50,6.028,
2005-11-20,9.00,6.057,
2005-11-20,9.50,6.061,
2005-11-20,10.00,6.076,
2005-11-20,10.50,6.106,
2005-11-20,11.00,6.185,
2005-11-20,11.50,6.028,
2005-11-20,12.00,6.204,
2005-11-20,12.50,6.232,
2005-11-20,13.00,6.058,
2005-11-20,13.50,6.281,
2005-11-20,14.00,6.192,
2005-11-20,16.00,6.105,
2005-11-20,19.00,6.246,
2005-11-20,23.00,6.285,
2005-11-20,27.00,6.416,
2005-11-20,31.00,6.013,
2005-11-21,0.00,5.806,
2005-11-21,1.00,5.620,
2005-11-21,2.00,5.740,
2005-11-21,3.00,5.912,
2005-11-21,4.00,5.650,
2005-11-21,5.00,5.889,
2005-11-21,6.00,5.705,
2005-11-21,7.00,5.902,
2005-11-21,7.50,5.723,
2005-11-21,8.00,5.863,
2005-11-21,8.50,5.800,
2005-11-21,9.00,5.826,
2005-11-21,9.50,5.862,
2005-11-21,10.00,5.837,
2005-11-21,10.50,5.874,
2005-11-21,11.00,5.947,
2005-11-21,11.50,5.805,
2005-11-21,12.00,5.966,
2005-11-21,12.50,5.999,
2005-11-21,13.00,5.831,
2005-11-21,13.50,6.054,
2005-11-21,14.00,5.967,
2005-11-21,16.00,5.879,
2005-11-21,19.00,6.022,
2005-11-21,23.00,6.058,
2005-11-21,27.00,6.168,
2005-11-21,31.00,5.732,
2005-11-22,0.00,5.514,
2005-11-22,1.00,5.331,
2005-11-22,2.00,5.460,
2005-11-22,3.00,5.626,
2005-11-22,4.00,5.366,
2005-11-22,5.00,5.613,
2005-11-22,6.00,5.428,
2005-11-22,7.00,5.620,
2005-11-22,7.50,5.446,
2005-11-22,8.00,5.594,
2005-11-22,8.50,5.525,
2005-11-22,9.00,5.552,
2005-11-22,9.50,5.577,
2005-11-22,10.00,5.550,
2005-11-22,10.50,5.592,
2005-11-22,11.00,5.654,
2005-11-22,11.50,5.526,
2005-11-22,12.00,5.697,
2005-11-22,12.50,5.712,
2005-11-22,13.00,5.542,
2005-11-22,13.50,5.776,
2005-11-22,14.00,5.701,
2005-11-22,16.00,5.605,
2005-11-22,19.00,5.736,
2005-11-22,23.00,5.780,
2005-11-22,27.00,5.898,
2005-11-22,31.00,5.502,
2005-11-23,0.00,5.322,
2005-11-23,1.00,5.157,
2005-11-23,2.00,5.254,
2005-11-23,3.00,5.424,
2005-11-23,4.00,5.164,
2005-11-23,5.00,5.406,
2005-11-23,6.00,5.223,
2005-11-23,7.00,5.415,
2005-11-23,7.50,5.235,
2005-11-23,8.00,5.387,
2005-11-23,8.50,5.319,
2005-11-23,9.00,5.348,
2005-11-23,9.50,5.373,
2005-11-23,10.00,5.349,
2005-11-23,10.50,5.398,
2005-11-23,11.00,5.452,
2005-11-23,11.50,5.322,
2005-11-23,12.00,5.506,
2005-11-23,12.50,5.520,
2005-11-23,13.00,5.363,
2005-11-23,13.50,5.581,
2005-11-23,14.00,5.516,
2005-11-23,16.00,5.404,
2005-11-23,19.00,5.543,
2005-11-23,23.00,5.595,
2005-11-23,27.00,5.712,
2005-11-23,31.00,5.302,
2005-11-24,0.00,4.750,
2005-11-24,1.00,4.674,
2005-11-24,2.00,4.706,
2005-11-24,3.00,4.864,
2005-11-24,4.00,4.622,
2005-11-24,5.00,4.869,
2005-11-24,6.00,4.674,
2005-11-24,7.00,4.871,
2005-11-24,7.50,4.703,
2005-11-24,8.00,4.842,
2005-11-24,8.50,4.771,
2005-11-24,9.00,4.806,
2005-11-24,9.50,4.826,
2005-11-24,10.00,4.808,
2005-11-24,10.50,4.847,
2005-11-24,11.00,4.940,
2005-11-24,11.50,4.774,
2005-11-24,12.00,4.998,
2005-11-24,12.50,4.991,
2005-11-24,13.00,4.834,
2005-11-24,13.50,5.029,
2005-11-24,14.00,5.038,
2005-11-24,16.00,4.856,
2005-11-24,19.00,4.989,
2005-11-24,23.00,5.037,
2005-11-24,27.00,5.142,
2005-11-24,31.00,4.660,
2005-11-25,0.00,4.361,
2005-11-25,1.00,4.291,
2005-11-25,2.00,4.348,
2005-11-25,3.00,4.504,
2005-11-25,4.00,4.283,
2005-11-25,5.00,4.519,
2005-11-25,6.00,4.320,
2005-11-25,7.00,4.515,
2005-11-25,7.50,4.363,
2005-11-25,8.00,4.488,
2005-11-25,8.50,4.418,
2005-11-25,9.00,4.446,
2005-11-25,9.50,4.466,
2005-11-25,10.00,4.442,
2005-11-25,10.50,4.482,
2005-11-25,11.00,4.554,
2005-11-25,11.50,4.408,
2005-11-25,12.00,4.594,
2005-11-25,12.50,4.626,
2005-11-25,13.00,4.471,
2005-11-25,13.50,4.665,
2005-11-25,14.00,4.678,
2005-11-25,16.00,4.488,
2005-11-25,19.00,4.618,
2005-11-25,23.00,4.649,
2005-11-25,27.00,4.740,
2005-11-25,31.00,4.241,
2005-11-26,0.00,4.002,
2005-11-26,1.00,3.934,
2005-11-26,2.00,3.992,
2005-11-26,3.00,4.142,
2005-11-26,4.00,3.931,
2005-11-26,5.00,4.175,
2005-11-26,6.00,3.977,
2005-11-26,7.00,4.175,
2005-11-26,7.50,4.015,
2005-11-26,8.00,4.152,
2005-11-26,8.50,4.084,
2005-11-26,9.00,4.107,
2005-11-26,9.50,4.133,
2005-11-26,10.00,4.111,
2005-11-26,10.50,4.158,
2005-11-26,11.00,4.218,
2005-11-26,11.50,4.093,
2005-11-26,12.00,4.274,
2005-11-26,12.50,4.308,
2005-11-26,13.00,4.176,
2005-11-26,13.50,4.349,
2005-11-26,14.00,4.388,
2005-11-26,16.00,4.180,
2005-11-26,19.00,4.325,
2005-11-26,23.00,4.361,
2005-11-26,27.00,4.472,
2005-11-26,31.00,3.971,
2005-11-27,0.00,3.795,
2005-11-27,1.00,3.742,
2005-11-27,2.00,3.730,
2005-11-27,3.00,3.865,
2005-11-27,4.00,3.653,
2005-11-27,5.00,3.884,
2005-11-27,6.00,3.680,
2005-11-27,7.00,3.867,
2005-11-27,7.50,3.711,
2005-11-27,8.00,3.847,
2005-11-27,8.50,3.779,
2005-11-27,9.00,3.800,
2005-11-27,9.50,3.846,
2005-11-27,10.00,3.799,
2005-11-27,10.50,3.845,
2005-11-27,11.00,3.890,
2005-11-27,11.50,3.766,
2005-11-27,12.00,3.952,
2005-11-27,12.50,3.987,
2005-11-27,13.00,3.906,
2005-11-27,13.50,4.028,
2005-11-27,14.00,4.121,
2005-11-27,16.00,3.856,
2005-11-27,19.00,3.995,
2005-11-27,23.00,4.043,
2005-11-27,27.00,4.152,
2005-11-27,31.00,3.546,
2005-11-28,0.00,3.810,
2005-11-28,1.00,3.750,
2005-11-28,2.00,3.753,
2005-11-28,3.00,3.897,
2005-11-28,4.00,3.680,
2005-11-28,5.00,3.906,
2005-11-28,6.00,3.690,
2005-11-28,7.00,3.889,
2005-11-28,7.50,3.735,
2005-11-28,8.00,3.874,
2005-11-28,8.50,3.803,
2005-11-28,9.00,3.829,
2005-11-28,9.50,3.870,
2005-11-28,10.00,3.818,
2005-11-28,10.50,3.861,
2005-11-28,11.00,3.913,
2005-11-28,11.50,3.792,
2005-11-28,12.00,3.983,
2005-11-28,12.50,4.008,
2005-11-28,13.00,3.970,
2005-11-28,13.50,4.050,
2005-11-28,14.00,4.063,
2005-11-28,16.00,3.874,
2005-11-28,19.00,4.012,
2005-11-28,23.00,4.055,
2005-11-28,27.00,4.157,
2005-11-28,31.00,3.580,
2005-11-29,0.00,3.685,
2005-11-29,1.00,3.574,
2005-11-29,2.00,3.636,
2005-11-29,3.00,3.771,
2005-11-29,4.00,3.568,
2005-11-29,5.00,3.795,
2005-11-29,6.00,3.604,
2005-11-29,7.00,3.789,
2005-11-29,7.50,3.630,
2005-11-29,8.00,3.768,
2005-11-29,8.50,3.695,
2005-11-29,9.00,3.723,
2005-11-29,9.50,3.766,
2005-11-29,10.00,3.725,
2005-11-29,10.50,3.766,
2005-11-29,11.00,3.825,
2005-11-29,11.50,3.700,
2005-11-29,12.00,3.888,
2005-11-29,12.50,3.914,
2005-11-29,13.00,3.768,
2005-11-29,13.50,3.958,
2005-11-29,14.00,3.921,
2005-11-29,16.00,3.790,
2005-11-29,19.00,3.942,
2005-11-29,23.00,3.987,
2005-11-29,27.00,4.091,
2005-11-29,31.00,3.667,
2006-05-25,0.00,,"C"
2006-05-25,1.00,13.160,
2006-05-25,2.00,12.677,
2006-05-25,3.00,12.141,
2006-05-25,4.00,,"C"
2006-05-25,5.00,10.212,
2006-05-25,6.00,9.770,
2006-05-25,7.00,9.724,
2006-05-25,7.50,,"C"
2006-05-25,8.00,,"C"
2006-05-25,8.50,9.398,
2006-05-25,9.00,,"C"
2006-05-25,9.50,9.200,
2006-05-25,10.00,9.258,
2006-05-25,10.50,9.191,
2006-05-25,11.00,,"C"
2006-05-25,11.50,8.998,
2006-05-25,12.00,9.108,
2006-05-25,12.50,,"C"
2006-05-25,13.00,8.864,
2006-05-25,13.50,,"C"
2006-05-25,14.00,8.714,
2006-05-25,16.00,8.622,
2006-05-25,19.00,8.119,
2006-05-25,23.00,7.875,
2006-05-25,27.00,7.730,
2006-05-25,31.00,7.110,
2006-05-26,0.00,,"C"
2006-05-26,1.00,13.762,
2006-05-26,2.00,,"C"
2006-05-26,3.00,12.591,
2006-05-26,4.00,11.094,
2006-05-26,5.00,10.451,
2006-05-26,6.00,9.961,
2006-05-26,7.00,9.865,
2006-05-26,7.50,,"C"
2006-05-26,8.00,,"C"
2006-05-26,8.50,9.503,
2006-05-26,9.00,9.504,
2006-05-26,9.50,9.288,
2006-05-26,10.00,,"C"
2006-05-26,10.50,9.303,
2006-05-26,11.00,9.299,
2006-05-26,11.50,9.076,
2006-05-26,12.00,9.151,
2006-05-26,12.50,,"C"
2006-05-26,13.00,8.858,
2006-05-26,13.50,,"C"
2006-05-26,14.00,8.690,
2006-05-26,16.00,8.531,
2006-05-26,19.00,8.082,
2006-05-26,23.00,7.875,
2006-05-26,27.00,7.777,
2006-05-26,31.00,7.129,
2006-05-27,0.00,,"C"
2006-05-27,1.00,14.375,
2006-05-27,2.00,14.376,
2006-05-27,3.00,14.426,
2006-05-27,4.00,13.283,
2006-05-27,5.00,12.308,
2006-05-27,6.00,,"C"
2006-05-27,7.00,10.425,
2006-05-27,7.50,,"C"
2006-05-27,8.00,,"C"
2006-05-27,8.50,9.593,
2006-05-27,9.00,,"C"
2006-05-27,9.50,9.314,
2006-05-27,10.00,9.348,
2006-05-27,10.50,9.259,
2006-05-27,11.00,9.249,
2006-05-27,11.50,9.052,
2006-05-27,12.00,9.146,
2006-05-27,12.50,,"C"
2006-05-27,13.00,8.852,
2006-05-27,13.50,8.973,
2006-05-27,14.00,8.674,
2006-05-27,16.00,8.520,
2006-05-27,19.00,8.118,
2006-05-27,23.00,7.909,
2006-05-27,27.00,7.795,
2006-05-27,31.00,7.056,
2006-05-28,0.00,15.472,
2006-05-28,1.00,15.245,
2006-05-28,2.00,15.235,
2006-05-28,3.00,15.303,
2006-05-28,4.00,14.802,
2006-05-28,5.00,13.386,
2006-05-28,6.00,11.317,
2006-05-28,7.00,10.231,
2006-05-28,7.50,,"C"
2006-05-28,8.00,9.753,
2006-05-28,8.50,9.528,
2006-05-28,9.00,,"C"
2006-05-28,9.50,9.282,
2006-05-28,10.00,9.362,
2006-05-28,10.50,9.288,
2006-05-28,11.00,9.273,
2006-05-28,11.50,9.064,
2006-05-28,12.00,9.156,
2006-05-28,12.50,9.047,
2006-05-28,13.00,8.893,
2006-05-28,13.50,9.010,
2006-05-28,14.00,8.719,
2006-05-28,16.00,8.580,
2006-05-28,19.00,8.203,
2006-05-28,23.00,7.915,
2006-05-28,27.00,7.785,
2006-05-28,31.00,7.071,
2006-05-29,0.00,16.719,
2006-05-29,1.00,16.474,
2006-05-29,2.00,16.378,
2006-05-29,3.00,16.441,
2006-05-29,4.00,,"C"
2006-05-29,5.00,14.796,
2006-05-29,6.00,11.801,
2006-05-29,7.00,10.230,
2006-05-29,7.50,,"C"
2006-05-29,8.00,,"C"
2006-05-29,8.50,9.564,
2006-05-29,9.00,9.553,
2006-05-29,9.50,9.330,
2006-05-29,10.00,9.403,
2006-05-29,10.50,9.337,
2006-05-29,11.00,9.335,
2006-05-29,11.50,9.118,
2006-05-29,12.00,,"C"
2006-05-29,12.50,9.043,
2006-05-29,13.00,8.867,
2006-05-29,13.50,8.976,
2006-05-29,14.00,8.681,
2006-05-29,16.00,8.586,
2006-05-29,19.00,8.168,
2006-05-29,23.00,7.939,
2006-05-29,27.00,7.807,
2006-05-29,31.00,7.136,
2006-05-30,0.00,18.109,"H"
2006-05-30,1.00,17.821,"H"
2006-05-30,2.00,,"C"
2006-05-30,3.00,17.056,"H"
2006-05-30,4.00,15.212,
2006-05-30,5.00,12.932,
2006-05-30,6.00,11.068,
2006-05-30,7.00,10.365,
2006-05-30,7.50,,"C"
2006-05-30,8.00,,"C"
2006-05-30,8.50,9.667,
2006-05-30,9.00,9.636,
2006-05-30,9.50,9.395,
2006-05-30,10.00,9.437,
2006-05-30,10.50,9.354,
2006-05-30,11.00,9.354,
2006-05-30,11.50,9.139,
2006-05-30,12.00,9.218,
2006-05-30,12.50,9.084,
2006-05-30,13.00,8.912,
2006-05-30,13.50,9.003,
2006-05-30,14.00,8.698,
2006-05-30,16.00,8.575,
2006-05-30,19.00,8.213,
2006-05-30,23.00,7.973,
2006-05-30,27.00,7.851,
2006-05-30,31.00,7.217,
2006-05-31,0.00,18.459,"H"
2006-05-31,1.00,18.168,"H"
2006-05-31,2.00,18.059,"H"
2006-05-31,3.00,17.879,"H"
2006-05-31,4.00,15.279,
2006-05-31,5.00,13.739,
2006-05-31,6.00,,"C"
2006-05-31,7.00,10.361,
2006-05-31,7.50,,"C"
2006-05-31,8.00,,"C"
2006-05-31,8.50,9.683,
2006-05-31,9.00,9.642,
2006-05-31,9.50,9.402,
2006-05-31,10.00,9.450,
2006-05-31,10.50,9.347,
2006-05-31,11.00,9.303,
2006-05-31,11.50,9.095,
2006-05-31,12.00,9.200,
2006-05-31,12.50,,"C"
2006-05-31,13.00,8.896,
2006-05-31,13.50,8.983,
2006-05-31,14.00,8.687,
2006-05-31,16.00,8.564,
2006-05-31,19.00,8.211,
2006-05-31,23.00,,"C"
2006-05-31,27.00,7.861,
2006-05-31,31.00,7.205,
2006-06-01,0.00,,"C"
2006-06-01,1.00,18.444,
2006-06-01,2.00,18.455,
2006-06-01,3.00,18.634,
2006-06-01,4.00,,"C"
2006-06-01,5.00,14.280,
2006-06-01,6.00,11.727,
2006-06-01,7.00,10.536,
2006-06-01,7.50,,"C"
2006-06-01,8.00,,"C"
2006-06-01,8.50,9.708,
2006-06-01,9.00,9.667,
2006-06-01,9.50,9.409,
2006-06-01,10.00,9.451,
2006-06-01,10.50,9.372,
2006-06-01,11.00,9.348,
2006-06-01,11.50,9.122,
2006-06-01,12.00,9.197,
2006-06-01,12.50,,"C"
2006-06-01,13.00,8.876,
2006-06-01,13.50,8.968,
2006-06-01,14.00,8.669,
2006-06-01,16.00,8.529,
2006-06-01,19.00,8.195,
2006-06-01,23.00,7.911,
2006-06-01,27.00,7.806,
2006-06-01,31.00,7.185,
2006-06-02,0.00,,"C"
2006-06-02,1.00,18.711,
2006-06-02,2.00,,"C"
2006-06-02,3.00,18.905,
2006-06-02,4.00,17.226,
2006-06-02,5.00,14.161,
2006-06-02,6.00,,"C"
2006-06-02,7.00,10.552,
2006-06-02,7.50,,"C"
2006-06-02,8.00,9.983,
2006-06-02,8.50,9.753,
2006-06-02,9.00,,"C"
2006-06-02,9.50,9.462,
2006-06-02,10.00,9.497,
2006-06-02,10.50,9.414,
2006-06-02,11.00,,"C"
2006-06-02,11.50,9.165,
2006-06-02,12.00,,"C"
2006-06-02,12.50,,"C"
2006-06-02,13.00,8.926,
2006-06-02,13.50,,"C"
2006-06-02,14.00,8.695,
2006-06-02,16.00,,"C"
2006-06-02,19.00,8.243,
2006-06-02,23.00,7.946,
2006-06-02,27.00,7.838,
2006-06-02,31.00,7.244,
2006-06-03,0.00,,"C"
2006-06-03,1.00,18.977,
2006-06-03,2.00,18.805,
2006-06-03,3.00,18.820,
2006-06-03,4.00,17.682,
2006-06-03,5.00,14.622,
2006-06-03,6.00,12.096,
2006-06-03,7.00,10.752,
2006-06-03,7.50,,"C"
2006-06-03,8.00,,"C"
2006-06-03,8.50,9.786,
2006-06-03,9.00,9.723,
2006-06-03,9.50,9.467,
2006-06-03,10.00,,"C"
2006-06-03,10.50,9.406,
2006-06-03,11.00,,"C"
2006-06-03,11.50,9.154,
2006-06-03,12.00,,"C"
2006-06-03,12.50,,"C"
2006-06-03,13.00,8.928,
2006-06-03,13.50,,"C"
2006-06-03,14.00,8.670,
2006-06-03,16.00,8.536,
