"","Date","Yahara (Inflow cfs)","Six Mile (Inflow cfs)","Dorn (Inflow cfs)","Pheasant (Inflow cfs)","Yahara (Outflow cfs)","SumInflow_ft3","Inflow_m3s","Outflow_m3s","Out.vs.In"
"285",2008-07-11,349,NA,NA,283,268,632,17.8962470512,7.5889148888,0.424050632911392
"286",2008-07-12,593,NA,NA,67,279,660,18.689118756,7.9004002014,0.422727272727273
"287",2008-07-13,440,NA,NA,26,312,466,13.1956505156,8.8348561392,0.669527896995708
"288",2008-07-14,256,NA,NA,18,347,274,7.7588159684,9.8259457702,1.26642335766423
"289",2008-07-15,172,NA,NA,13,392,185,5.238616621,11.1002038672,2.11891891891892
"290",2008-07-16,149,NA,NA,8.7,432,157.7,4.46556670882,12.2328777312,2.73937856689918
"291",2008-07-17,165,NA,NA,6.7,461,171.7,4.86200256122,13.0540662826,2.68491555037857
"292",2008-07-18,179,NA,NA,5.7,526,184.7,5.23012156702,14.8946613116,2.84786139685977
"293",2008-07-19,164,NA,NA,5.4,483,169.4,4.79687381404,13.6770369078,2.85123966942149
"294",2008-07-20,158,NA,NA,6.9,423,164.9,4.66944800434,11.9780261118,2.56519102486355
"295",2008-07-21,169,NA,NA,5.5,411,174.5,4.9412897317,11.6382239526,2.35530085959885
"296",2008-07-22,145,NA,NA,4.9,395,149.9,4.24469530534,11.185154407,2.63509006004003
"297",2008-07-23,138,NA,NA,4.6,384,142.6,4.03798232516,10.8736690944,2.69284712482468
"298",2008-07-24,110,NA,NA,4.4,363,114.4,3.23944725104,10.2790153158,3.17307692307692
"299",2008-07-25,140,NA,NA,4.4,353,144.4,4.08895264904,9.9958468498,2.44459833795014
"300",2008-07-26,133,NA,NA,4.4,287,137.4,3.89073472284,8.1269349742,2.08879184861718
"301",2008-07-27,123,NA,NA,4.2,272,127.2,3.60190288752,7.7021822752,2.13836477987421
"302",2008-07-28,119,NA,NA,4.2,246,123.2,3.48863550112,6.9659442636,1.99675324675325
"303",2008-07-29,94,NA,NA,4.9,251,98.9,2.80053612874,7.1075284966,2.53791708796764
"304",2008-07-30,125,NA,NA,6.9,235,131.9,3.73499206654,6.654458951,1.78165276724791
"305",2008-07-31,110,NA,NA,4.8,207,114.8,3.25077398968,5.8615872462,1.80313588850174
"306",2008-08-01,116,NA,NA,4.2,190,120.2,3.40368496132,5.380200854,1.58069883527454
"307",2008-08-02,107,NA,NA,3.9,190,110.9,3.14033828794,5.380200854,1.71325518485122
"308",2008-08-03,96,NA,NA,3.8,188,99.8,2.82602129068,5.3235671608,1.88376753507014
"309",2008-08-04,147,NA,NA,15,198,162,4.5873291492,5.6067356268,1.22222222222222
"310",2008-08-05,160,NA,NA,10,188,170,4.813863922,5.3235671608,1.10588235294118
"311",2008-08-06,127,NA,NA,6.9,188,133.9,3.79162575974,5.3235671608,1.40403286034354
"312",2008-08-07,128,NA,NA,5.4,188,133.4,3.77746733644,5.3235671608,1.40929535232384
"313",2008-08-08,109,NA,NA,4.7,186,113.7,3.21962545842,5.2669334676,1.63588390501319
"314",2008-08-09,118,NA,NA,4.5,185,122.5,3.4688137085,5.238616621,1.51020408163265
"315",2008-08-10,104,NA,NA,4.3,182,108.3,3.06671448678,5.1536660812,1.68051708217913
"316",2008-08-11,102,NA,NA,4.2,178,106.2,3.00724910892,5.0403986948,1.67608286252354
"317",2008-08-12,107,NA,NA,4.3,184,111.3,3.15166502658,5.2102997744,1.65318957771788
"318",2008-08-13,107,NA,NA,5.3,199,112.3,3.17998187318,5.6350524734,1.77203918076581
"319",2008-08-14,115,NA,NA,5.8,199,120.8,3.42067506928,5.6350524734,1.64735099337748
"320",2008-08-15,106,NA,NA,4.8,211,110.8,3.13750660328,5.9748546326,1.9043321299639
"321",2008-08-16,106,NA,NA,4.2,240,110.2,3.12051649532,6.796043184,2.17785843920145
"322",2008-08-17,105,NA,NA,4,235,109,3.0865362794,6.654458951,2.15596330275229
"323",2008-08-18,109,NA,NA,4.1,229,113.1,3.20263535046,6.4845578714,2.02475685234306
"324",2008-08-19,106,NA,NA,4.2,228,110.2,3.12051649532,6.4562410248,2.06896551724138
"325",2008-08-20,98,NA,NA,4.1,228,102.1,2.89115003786,6.4562410248,2.23310479921645
"326",2008-08-21,94,NA,NA,4,228,98,2.7750509668,6.4562410248,2.3265306122449
"327",2008-08-22,94,NA,NA,4.1,227,98.1,2.77788265146,6.4279241782,2.31396534148828
"328",2008-08-23,120,NA,NA,4,228,124,3.5112889784,6.4562410248,1.83870967741935
"329",2008-08-24,109,NA,NA,3.8,228,112.8,3.19414029648,6.4562410248,2.02127659574468
"330",2008-08-25,104,NA,NA,3.7,246,107.7,3.04972437882,6.9659442636,2.28412256267409
"331",2008-08-26,98,NA,NA,3.7,265,101.7,2.87982329922,7.503964349,2.60570304818092
"332",2008-08-27,98,NA,NA,3.7,287,101.7,2.87982329922,8.1269349742,2.8220255653884
"333",2008-08-28,103,NA,NA,4.1,285,107.1,3.03273427086,8.070301281,2.66106442577031
"334",2008-08-29,110,NA,NA,4.2,284,114.2,3.23378388172,8.0419844344,2.48686514886165
"335",2008-08-30,103,NA,NA,3.8,284,106.8,3.02423921688,8.0419844344,2.65917602996255
"336",2008-08-31,99,NA,NA,3.6,283,102.6,2.90530846116,8.0136675878,2.75828460038986
"337",2008-09-01,93,NA,NA,3.5,283,96.5,2.7325756969,8.0136675878,2.93264248704663
"338",2008-09-02,93,NA,NA,3.5,219,96.5,2.7325756969,6.2013894054,2.26943005181347
"339",2008-09-03,95,NA,NA,4.2,148,99.2,2.80903118272,4.1908932968,1.49193548387097
"340",2008-09-04,99,NA,NA,11,156,110,3.114853126,4.4174280696,1.41818181818182
"341",2008-09-05,107,NA,NA,13,153,120,3.398021592,4.3324775298,1.275
"342",2008-09-06,103,NA,NA,8.6,158,111.6,3.16016008056,4.4740617628,1.415770609319
"343",2008-09-07,93,NA,NA,6.4,159,99.4,2.81469455204,4.5023786094,1.59959758551308
"344",2008-09-08,98,NA,NA,6.1,160,104.1,2.94778373106,4.530695456,1.53698366954851
"345",2008-09-09,98,NA,NA,5.3,160,103.3,2.92513025378,4.530695456,1.54888673765731
"346",2008-09-10,88,NA,NA,4.5,165,92.5,2.6193083105,4.672279689,1.78378378378378
"347",2008-09-11,80,NA,NA,4.6,150,84.6,2.39560522236,4.24752699,1.77304964539007
"348",2008-09-12,110,NA,NA,4.6,131,114.6,3.24511062036,3.7095069046,1.14310645724258
"349",2008-09-13,92,NA,NA,17,143,109,3.0865362794,4.0493090638,1.31192660550459
"350",2008-09-14,133,NA,NA,15,132,148,4.1908932968,3.7378237512,0.891891891891892
"351",2008-09-15,104,NA,NA,12,133,116,3.2847542056,3.7661405978,1.14655172413793
"352",2008-09-16,85,NA,NA,8.6,135,93.6,2.65045684176,3.822774291,1.44230769230769
"353",2008-09-17,108,NA,NA,6.3,136,114.3,3.23661556638,3.8510911376,1.18985126859143
"354",2008-09-18,84,NA,NA,5.1,134,89.1,2.52303103206,3.7944574444,1.50392817059484
"355",2008-09-19,90,NA,NA,4.5,142,94.5,2.6759420037,4.0209922172,1.5026455026455
"356",2008-09-20,94,NA,NA,4.3,145,98.3,2.78354602078,4.105942757,1.47507629704985
"357",2008-09-21,88,NA,NA,4.2,145,92.2,2.61081325652,4.105942757,1.57266811279826
"358",2008-09-22,82,NA,NA,4.2,146,86.2,2.44091217692,4.1342596036,1.69373549883991
"359",2008-09-23,84,NA,NA,4.2,148,88.2,2.49754587012,4.1908932968,1.67800453514739
"360",2008-09-24,96,NA,NA,4.9,145,100.9,2.85716982194,4.105942757,1.43706640237859
"361",2008-09-25,90,NA,NA,4.5,147,94.5,2.6759420037,4.1625764502,1.55555555555556
"362",2008-09-26,84,NA,NA,4.2,154,88.2,2.49754587012,4.3607943764,1.74603174603175
"363",2008-09-27,91,NA,NA,4.1,155,95.1,2.69293211166,4.389111223,1.62986330178759
"364",2008-09-28,85,NA,NA,4.2,153,89.2,2.52586271672,4.3324775298,1.7152466367713
"365",2008-09-29,82,NA,NA,4.3,157,86.3,2.44374386158,4.4457449162,1.81923522595597
"366",2008-09-30,88,NA,NA,4.3,143,92.3,2.61364494118,4.0493090638,1.54929577464789
"367",2008-10-01,84,NA,NA,4.2,136,88.2,2.49754587012,3.8510911376,1.54195011337868
"368",2008-10-02,90,NA,NA,4.2,140,94.2,2.66744694972,3.964358524,1.48619957537155
"369",2008-10-03,86,NA,NA,4.1,148,90.1,2.55134787866,4.1908932968,1.64261931187569
"370",2008-10-04,82,NA,NA,4.1,142,86.1,2.43808049226,4.0209922172,1.64924506387921
"371",2008-10-05,92,NA,NA,4.3,145,96.3,2.72691232758,4.105942757,1.50571131879543
"372",2008-10-06,96,NA,NA,4.5,164,100.5,2.8458430833,4.6439628424,1.6318407960199
"373",2008-10-07,97,NA,NA,9.3,181,106.3,3.01008079358,5.1253492346,1.70272812793979
"374",2008-10-08,144,NA,NA,19,169,163,4.6156459958,4.7855470754,1.03680981595092
"375",2008-10-09,138,NA,NA,13,168,151,4.2758438366,4.7572302288,1.11258278145695
"376",2008-10-10,107,NA,NA,8.4,171,115.4,3.26776409764,4.8421807686,1.48180242634315
"377",2008-10-11,93,NA,NA,6.2,176,99.2,2.80903118272,4.9837650016,1.7741935483871
"378",2008-10-12,91,NA,NA,5.1,178,96.1,2.72124895826,5.0403986948,1.8522372528616
"379",2008-10-13,69,NA,NA,4.7,177,73.7,2.08695159442,5.0120818482,2.40162822252374
"380",2008-10-14,110,NA,NA,4.5,173,114.5,3.2422789357,4.8988144618,1.51091703056769
"381",2008-10-15,100,NA,NA,6.5,175,106.5,3.0157441629,4.955448155,1.64319248826291
"382",2008-10-16,100,NA,NA,6,172,106,3.0015857396,4.8704976152,1.62264150943396
"383",2008-10-17,93,NA,NA,4.9,171,97.9,2.77221928214,4.8421807686,1.74668028600613
"384",2008-10-18,87,NA,NA,4.6,172,91.6,2.59382314856,4.8704976152,1.87772925764192
"385",2008-10-19,80,NA,NA,4.4,172,84.4,2.38994185304,4.8704976152,2.03791469194313
"386",2008-10-20,113,NA,NA,4.6,167,117.6,3.33006116016,4.7289133822,1.42006802721088
"387",2008-10-21,92,NA,NA,4.4,167,96.4,2.72974401224,4.7289133822,1.73236514522822
"388",2008-10-22,93,NA,NA,4.2,169,97.2,2.75239748952,4.7855470754,1.73868312757202
"389",2008-10-23,89,NA,NA,4.2,169,93.2,2.63913010312,4.7855470754,1.81330472103004
"390",2008-10-24,98,NA,NA,7,172,105,2.973268893,4.8704976152,1.63809523809524
"391",2008-10-25,85,NA,NA,7.8,172,92.8,2.62780336448,4.8704976152,1.85344827586207
"392",2008-10-26,114,NA,NA,6.2,171,120.2,3.40368496132,4.8421807686,1.42262895174709
"393",2008-10-27,118,NA,NA,5.1,168,123.1,3.48580381646,4.7572302288,1.36474411047929
"394",2008-10-28,87,NA,NA,4.5,171,91.5,2.5909914639,4.8421807686,1.86885245901639
"395",2008-10-29,91,NA,NA,4.3,163,95.3,2.69859548098,4.6156459958,1.71038824763903
"396",2008-10-30,76,NA,NA,4.2,218,80.2,2.27101109732,6.1730725588,2.71820448877805
"397",2008-10-31,108,NA,NA,4.1,261,112.1,3.17431850386,7.3906969626,2.32827832292596
"398",2008-11-01,95,NA,NA,4,247,99,2.8033678134,6.9942611102,2.49494949494949
"399",2008-11-02,86,NA,NA,4,251,90,2.548516194,7.1075284966,2.78888888888889
"400",2008-11-03,88,NA,NA,4.2,246,92.2,2.61081325652,6.9659442636,2.66811279826464
"401",2008-11-04,85,NA,NA,4.2,247,89.2,2.52586271672,6.9942611102,2.76905829596413
"402",2008-11-05,84,NA,NA,4.1,260,88.1,2.49471418546,7.362380116,2.95119182746879
"403",2008-11-06,102,NA,NA,5.9,251,107.9,3.05538774814,7.1075284966,2.32622798887859
"404",2008-11-07,105,NA,NA,6.1,254,111.1,3.14600165726,7.1924790364,2.28622862286229
"405",2008-11-08,111,NA,NA,5.5,249,116.5,3.2989126289,7.0508948034,2.13733905579399
"406",2008-11-09,101,NA,NA,4.8,244,105.8,2.99592237028,6.9093105704,2.3062381852552
"407",2008-11-10,97,NA,NA,4.4,240,101.4,2.87132824524,6.796043184,2.36686390532544
"408",2008-11-11,91,NA,NA,4.4,250,95.4,2.70142716564,7.07921165,2.62054507337526
"409",2008-11-12,96,NA,NA,6.2,247,102.2,2.89398172252,6.9942611102,2.41682974559687
"410",2008-11-13,98,NA,NA,6.9,279,104.9,2.97043720834,7.9004002014,2.65967588179218
"411",2008-11-14,143,NA,NA,12,295,155,4.389111223,8.353469747,1.90322580645161
"412",2008-11-15,109,NA,NA,8,296,117,3.3130710522,8.3817865936,2.52991452991453
"413",2008-11-16,106,NA,NA,5.8,298,111.8,3.16582344988,8.4384202868,2.6654740608229
"414",2008-11-17,104,NA,NA,5,317,109,3.0865362794,8.9764403722,2.90825688073395
"415",2008-11-18,73,NA,NA,4.4,332,77.4,2.19172392684,9.4011930712,4.28940568475452
"416",2008-11-19,122,NA,NA,4.7,318,126.7,3.58774446422,9.0047572188,2.50986582478295
"417",2008-11-20,92,NA,NA,4.4,315,96.4,2.72974401224,8.919806679,3.26763485477178
"418",2008-11-21,82,NA,NA,3.9,312,85.9,2.43241712294,8.8348561392,3.63213038416764
"419",2008-11-22,80,NA,NA,3.8,319,83.8,2.37295174508,9.0330740654,3.80668257756563
"420",2008-11-23,88,NA,NA,3.9,314,91.9,2.60231820254,8.8914898324,3.41675734494015
"421",2008-11-24,94,NA,NA,4.2,313,98.2,2.78071433612,8.8631729858,3.18737270875764
"422",2008-11-25,80,NA,NA,4.1,316,84.1,2.38144679906,8.9481235256,3.75743162901308
"423",2008-11-26,83,NA,NA,3.8,308,86.8,2.45790228488,8.7215887528,3.54838709677419
"424",2008-11-27,75,NA,NA,3.8,303,78.8,2.23136751208,8.5800045198,3.84517766497462
"425",2008-11-28,87,NA,NA,3.8,301,90.8,2.57116967128,8.5233708266,3.31497797356828
"426",2008-11-29,83,NA,NA,3.7,296,86.7,2.45507060022,8.3817865936,3.41407151095732
"427",2008-11-30,108,NA,NA,3.9,297,111.9,3.16865513454,8.4101034402,2.65415549597855
"428",2008-12-01,68,NA,NA,4.1,295,72.1,2.04164463986,8.353469747,4.09153952843273
"429",2008-12-02,71,NA,NA,3.7,294,74.7,2.11526844102,8.3251529004,3.93574297188755
"430",2008-12-03,96,NA,NA,3.7,293,99.7,2.82318960602,8.2968360538,2.93881644934804
"431",2008-12-04,75,NA,NA,3.5,286,78.5,2.2228724581,8.0986181276,3.64331210191083
"432",2008-12-05,61,NA,NA,3.3,194,64.3,1.82077323638,5.4934682404,3.01710730948678
"433",2008-12-06,88,NA,NA,3.4,288,91.4,2.58815977924,8.1552518208,3.15098468271335
"434",2008-12-07,69,NA,NA,3.3,225,72.3,2.04730800918,6.371290485,3.11203319502075
"435",2008-12-08,80,NA,NA,3.4,293,83.4,2.36162500644,8.2968360538,3.51318944844125
"436",2008-12-09,81,NA,NA,3.7,290,84.7,2.39843690702,8.211885514,3.42384887839433
"437",2008-12-10,72,NA,NA,3.5,285,75.5,2.1379219183,8.070301281,3.77483443708609
"438",2008-12-11,78,NA,NA,3.5,267,81.5,2.3078229979,7.5605980422,3.2760736196319
"439",2008-12-12,67,NA,NA,3.4,189,70.4,1.99350600064,5.3518840074,2.68465909090909
"440",2008-12-13,69,NA,NA,3.4,270,72.4,2.05013969384,7.645548582,3.7292817679558
"441",2008-12-14,92,NA,NA,7.8,277,99.8,2.82602129068,7.8437665082,2.77555110220441
"442",2008-12-15,105,NA,NA,14,96,119,3.3697047454,2.7184172736,0.80672268907563
"443",2008-12-16,81,NA,NA,7.5,159,88.5,2.5060409241,4.5023786094,1.79661016949153
"444",2008-12-17,90,NA,NA,5.8,215,95.8,2.71275390428,6.088122019,2.24425887265136
"445",2008-12-18,84,NA,NA,4.8,260,88.8,2.51453597808,7.362380116,2.92792792792793
"446",2008-12-19,84,NA,NA,4.6,278,88.6,2.50887260876,7.8720833548,3.13769751693002
"447",2008-12-20,82,NA,NA,4.3,282,86.3,2.44374386158,7.9853507412,3.26767091541136
"448",2008-12-21,85,NA,NA,3.9,285,88.9,2.51736766274,8.070301281,3.20584926884139
"449",2008-12-22,78,NA,NA,3.7,282,81.7,2.31348636722,7.9853507412,3.45165238678091
"450",2008-12-23,87,NA,NA,3.7,281,90.7,2.56833798662,7.9570338946,3.0981256890849
"451",2008-12-24,86,NA,NA,3.9,279,89.9,2.54568450934,7.9004002014,3.10344827586207
"452",2008-12-25,88,NA,NA,3.8,268,91.8,2.59948651788,7.5889148888,2.91938997821351
"453",2008-12-26,88,NA,NA,4,281,92,2.6051498872,7.9570338946,3.05434782608696
"454",2008-12-27,128,NA,NA,24,273,152,4.3041606832,7.7304991218,1.79605263157895
"455",2008-12-28,207,NA,NA,37,247,244,6.9093105704,6.9942611102,1.01229508196721
"456",2008-12-29,218,NA,NA,21,233,239,6.7677263374,6.5978252578,0.97489539748954
"457",2008-12-30,153,NA,NA,15,221,168,4.7572302288,6.2580230986,1.31547619047619
"458",2008-12-31,105,NA,NA,11,217,116,3.2847542056,6.1447557122,1.87068965517241
"459",2009-01-01,105,NA,NA,8.6,211,113.6,3.21679377376,5.9748546326,1.85739436619718
"460",2009-01-02,103,NA,NA,6.8,211,109.8,3.10918975668,5.9748546326,1.92167577413479
"461",2009-01-03,97,NA,NA,5.4,215,102.4,2.89964509184,6.088122019,2.099609375
"462",2009-01-04,98,NA,NA,5.2,217,103.2,2.92229856912,6.1447557122,2.10271317829457
"463",2009-01-05,82,NA,NA,4.6,207,86.6,2.45223891556,5.8615872462,2.39030023094688
"464",2009-01-06,90,NA,NA,4.3,218,94.3,2.67027863438,6.1730725588,2.31177094379639
"465",2009-01-07,90,NA,NA,4.3,219,94.3,2.67027863438,6.2013894054,2.32237539766702
"466",2009-01-08,82,NA,NA,4,219,86,2.4352488076,6.2013894054,2.54651162790698
"467",2009-01-09,79,NA,NA,3.9,227,82.9,2.34746658314,6.4279241782,2.73823884197829
"468",2009-01-10,89,NA,NA,3.7,223,92.7,2.62497167982,6.3146567918,2.40560949298813
"469",2009-01-11,91,NA,NA,3.7,222,94.7,2.68160537302,6.2863399452,2.34424498416051
"470",2009-01-12,87,NA,NA,3.8,225,90.8,2.57116967128,6.371290485,2.47797356828194
"471",2009-01-13,88,NA,NA,3.7,218,91.7,2.59665483322,6.1730725588,2.3773173391494
"472",2009-01-14,88,NA,NA,3.7,222,91.7,2.59665483322,6.2863399452,2.42093784078517
"473",2009-01-15,85,NA,NA,3.5,211,88.5,2.5060409241,5.9748546326,2.38418079096045
"474",2009-01-16,86,NA,NA,3.3,214,89.3,2.52869440138,6.0598051724,2.39641657334826
"475",2009-01-17,84,NA,NA,3.4,221,87.4,2.47489239284,6.2580230986,2.52860411899313
"476",2009-01-18,88,NA,NA,3.5,216,91.5,2.5909914639,6.1164388656,2.36065573770492
"477",2009-01-19,89,NA,NA,3.5,206,92.5,2.6193083105,5.8332703996,2.22702702702703
"478",2009-01-20,90,NA,NA,3.5,214,93.5,2.6476251571,6.0598051724,2.28877005347594
"479",2009-01-21,89,NA,NA,3.5,217,92.5,2.6193083105,6.1447557122,2.34594594594595
"480",2009-01-22,90,NA,NA,3.5,186,93.5,2.6476251571,5.2669334676,1.98930481283422
"481",2009-01-23,87,NA,NA,3.5,151,90.5,2.5626746173,4.2758438366,1.66850828729282
"482",2009-01-24,79,NA,NA,3.3,135,82.3,2.33047647518,3.822774291,1.64034021871203
"483",2009-01-25,75,NA,NA,3.2,140,78.2,2.21437740412,3.964358524,1.79028132992327
"484",2009-01-26,80,NA,NA,3.2,140,83.2,2.35596163712,3.964358524,1.68269230769231
"485",2009-01-27,81,NA,NA,3.2,144,84.2,2.38427848372,4.0776259104,1.71021377672209
"486",2009-01-28,84,NA,NA,3.2,141,87.2,2.46922902352,3.9926753706,1.61697247706422
"487",2009-01-29,85,NA,NA,3.2,150,88.2,2.49754587012,4.24752699,1.70068027210884
"488",2009-01-30,86,NA,NA,3.2,145,89.2,2.52586271672,4.105942757,1.62556053811659
"489",2009-01-31,85,NA,NA,3.1,145,88.1,2.49471418546,4.105942757,1.64585698070375
"490",2009-02-01,90,NA,NA,3.3,145,93.3,2.64196178778,4.105942757,1.55412647374062
"491",2009-02-02,92,NA,NA,3.4,150,95.4,2.70142716564,4.24752699,1.57232704402516
"492",2009-02-03,82,NA,NA,3.2,151,85.2,2.41259533032,4.2758438366,1.77230046948357
"493",2009-02-04,79,NA,NA,3,142,82,2.3219814212,4.0209922172,1.73170731707317
"494",2009-02-05,82,NA,NA,3,140,85,2.406931961,3.964358524,1.64705882352941
"495",2009-02-06,88,NA,NA,3.1,149,91.1,2.57966472526,4.2192101434,1.63556531284303
"496",2009-02-07,98,NA,NA,23,157,121,3.4263384386,4.4457449162,1.29752066115702
"497",2009-02-08,128,NA,NA,41,146,169,4.7855470754,4.1342596036,0.863905325443787
"498",2009-02-09,171,NA,NA,31,151,202,5.7200030132,4.2758438366,0.747524752475248
"499",2009-02-10,294,NA,NA,89,160,383,10.8453522478,4.530695456,0.4177545691906
"500",2009-02-11,544,NA,NA,44,157,588,16.6503058008,4.4457449162,0.267006802721088
"501",2009-02-12,483,NA,NA,25,156,508,14.3849580728,4.4174280696,0.307086614173228
"502",2009-02-13,281,NA,NA,16,191,297,8.4101034402,5.4085177006,0.643097643097643
"503",2009-02-14,158,NA,NA,12,217,170,4.813863922,6.1447557122,1.27647058823529
"504",2009-02-15,118,NA,NA,8.7,216,126.7,3.58774446422,6.1164388656,1.70481452249408
"505",2009-02-16,102,NA,NA,7,216,109,3.0865362794,6.1164388656,1.98165137614679
"506",2009-02-17,100,NA,NA,6.1,217,106.1,3.00441742426,6.1447557122,2.04524033930254
"507",2009-02-18,102,NA,NA,6.1,189,108.1,3.06105111746,5.3518840074,1.74838112858464
"508",2009-02-19,84,NA,NA,5.2,157,89.2,2.52586271672,4.4457449162,1.76008968609865
"509",2009-02-20,89,NA,NA,4.6,124,93.6,2.65045684176,3.5112889784,1.32478632478632
"510",2009-02-21,88,NA,NA,4.7,96,92.7,2.62497167982,2.7184172736,1.03559870550162
"511",2009-02-22,83,NA,NA,4.4,87,87.4,2.47489239284,2.4635656542,0.995423340961098
"512",2009-02-23,81,NA,NA,4.3,79,85.3,2.41542701498,2.2370308814,0.926143024618992
"513",2009-02-24,85,NA,NA,4.3,85,89.3,2.52869440138,2.406931961,0.951847704367301
"514",2009-02-25,87,NA,NA,5.6,97,92.6,2.62213999516,2.7467341202,1.0475161987041
"515",2009-02-26,123,NA,NA,113,105,236,6.6827757976,2.973268893,0.444915254237288
"516",2009-02-27,411,NA,NA,148,80,559,15.8291172494,2.265347728,0.143112701252236
"517",2009-02-28,441,NA,NA,28,83,469,13.2806010554,2.3502982678,0.176972281449893
"518",2009-03-01,256,NA,NA,16,85,272,7.7021822752,2.406931961,0.3125
"519",2009-03-02,119,NA,NA,11,85,130,3.681190058,2.406931961,0.653846153846154
"520",2009-03-03,99,NA,NA,7.7,87,106.7,3.02140753222,2.4635656542,0.815370196813496
"521",2009-03-04,97,NA,NA,5.9,88,102.9,2.91380351514,2.4918825008,0.855199222546161
"522",2009-03-05,117,NA,NA,9.8,86,126.8,3.59057614888,2.4352488076,0.678233438485804
"523",2009-03-06,190,NA,NA,16,87,206,5.8332703996,2.4635656542,0.422330097087379
"524",2009-03-07,240,NA,NA,111,209,351,9.9392131566,5.9182209394,0.595441595441595
"525",2009-03-08,535,NA,NA,181,260,716,20.2748621656,7.362380116,0.363128491620112
"526",2009-03-09,698,NA,NA,94,239,792,22.4269425072,6.7677263374,0.301767676767677
"527",2009-03-10,701,NA,NA,120,290,821,23.2481310586,8.211885514,0.353227771010962
"528",2009-03-11,710,NA,NA,28,324,738,20.8978327908,9.1746582984,0.439024390243902
"529",2009-03-12,508,NA,NA,16,356,524,14.8380276184,10.0807973896,0.679389312977099
"530",2009-03-13,252,NA,NA,12,392,264,7.4756475024,11.1002038672,1.48484848484848
"531",2009-03-14,179,NA,NA,10,411,189,5.3518840074,11.6382239526,2.17460317460317
"532",2009-03-15,165,NA,NA,8.8,409,173.8,4.92146793908,11.5815902594,2.35327963176064
"533",2009-03-16,155,NA,NA,7.6,404,162.6,4.60431925716,11.4400060264,2.48462484624846
"534",2009-03-17,152,NA,NA,7.2,399,159.2,4.50804197872,11.2984217934,2.50628140703518
"535",2009-03-18,161,NA,NA,7,392,168,4.7572302288,11.1002038672,2.33333333333333
"536",2009-03-19,149,NA,NA,6,393,155,4.389111223,11.1285207138,2.53548387096774
"537",2009-03-20,120,NA,NA,5.2,395,125.2,3.54526919432,11.185154407,3.15495207667732
"538",2009-03-21,137,NA,NA,5.4,393,142.4,4.03231895584,11.1285207138,2.75983146067416
"539",2009-03-22,142,NA,NA,5.5,393,147.5,4.1767348735,11.1285207138,2.66440677966102
"540",2009-03-23,122,NA,NA,7.4,393,129.4,3.66419995004,11.1285207138,3.0370942812983
"541",2009-03-24,166,NA,NA,46,437,212,6.0031714792,12.3744619642,2.06132075471698
"542",2009-03-25,415,NA,NA,81,388,496,14.0451559136,10.9869364808,0.782258064516129
"543",2009-03-26,444,NA,NA,23,393,467,13.2239673622,11.1285207138,0.841541755888651
"544",2009-03-27,229,NA,NA,17,301,246,6.9659442636,8.5233708266,1.22357723577236
"545",2009-03-28,181,NA,NA,13,238,194,5.4934682404,6.7394094908,1.22680412371134
