lakeid,year4,daynum,sampledate,depth,rep,sta,ph,dic,tic,doc,toc,totpf,totpuf
"ME",2012,177,2012-06-25,13.50,1,1,,,,,,,
"ME",2012,177,2012-06-25,14.00,1,1,,,,,,,
"ME",2012,177,2012-06-25,15.00,1,1,,,,,,,
"ME",2012,177,2012-06-25,16.00,1,1,,,,,,,
"ME",2012,177,2012-06-25,17.00,1,1,,,,,,,
"ME",2012,177,2012-06-25,18.00,1,1,,,,,,,
"ME",2012,177,2012-06-25,19.00,1,1,,,,,,,
"ME",2012,177,2012-06-25,20.00,1,1,,,,,,,
"ME",2012,177,2012-06-25,21.00,1,1,,,,,,,
"ME",2012,177,2012-06-25,22.00,1,1,,,,,,,
"ME",2012,177,2012-06-25,23.00,1,1,,,,,,,
"ME",2012,177,2012-06-25,24.00,1,1,,,,,,,
"ME",2012,177,2012-06-25,24.50,1,1,,,,,,,
"ME",2012,192,2012-07-10,0.00,1,1,8.67,38.05,37.59,4.88,5.13,,
"ME",2012,192,2012-07-10,1.00,1,1,,,,,,,
"ME",2012,192,2012-07-10,2.00,1,1,,,,,,,
"ME",2012,192,2012-07-10,3.00,1,1,,,,,,,
"ME",2012,192,2012-07-10,4.00,1,1,8.66,38.89,41.85,4.68,4.73,,
"ME",2012,192,2012-07-10,5.00,1,1,,,,,,,
"ME",2012,192,2012-07-10,5.50,1,1,,,,,,,
"ME",2012,192,2012-07-10,6.00,1,1,,,,,,,
"ME",2012,192,2012-07-10,6.50,1,1,,,,,,,
"ME",2012,192,2012-07-10,7.00,1,1,,,,,,,
"ME",2012,192,2012-07-10,8.00,1,1,8.05,45.13,49.20,4.24,4.57,,
"ME",2012,192,2012-07-10,8.50,1,1,,,,,,,
"ME",2012,192,2012-07-10,9.00,1,1,,,,,,,
"ME",2012,192,2012-07-10,10.00,1,1,7.89,46.83,49.46,4.36,4.45,,
"ME",2012,192,2012-07-10,11.00,1,1,,,,,,,
"ME",2012,192,2012-07-10,11.50,1,1,,,,,,,
"ME",2012,192,2012-07-10,12.00,1,1,7.61,48.86,53.67,4.33,4.41,,
"ME",2012,192,2012-07-10,12.50,1,1,,,,,,,
"ME",2012,192,2012-07-10,13.00,1,1,,,,,,,
"ME",2012,192,2012-07-10,13.50,1,1,,,,,,,
"ME",2012,192,2012-07-10,14.00,1,1,7.47,48.84,54.61,4.32,4.49,,
"ME",2012,192,2012-07-10,14.50,1,1,,,,,,,
"ME",2012,192,2012-07-10,15.00,1,1,,,,,,,
"ME",2012,192,2012-07-10,16.00,1,1,7.43,55.30,51.06,4.48,4.48,,
"ME",2012,192,2012-07-10,17.00,1,1,,,,,,,
"ME",2012,192,2012-07-10,18.00,1,1,7.36,58.13,55.49,4.43,4.56,,
"ME",2012,192,2012-07-10,19.00,1,1,,,,,,,
"ME",2012,192,2012-07-10,20.00,1,1,7.29,55.69,54.14,4.40,4.57,,
"ME",2012,192,2012-07-10,21.00,1,1,,,,,,,
"ME",2012,192,2012-07-10,22.00,1,1,7.23,54.26,59.34,4.43,4.38,,
"ME",2012,192,2012-07-10,22.00,2,1,7.28,53.59,49.42,4.79,4.66,,
"ME",2012,192,2012-07-10,23.00,1,1,,,,,,,
"ME",2012,192,2012-07-10,24.00,1,1,,,,,,,
"ME",2012,192,2012-07-10,24.50,1,1,,,,,,,
"ME",2012,205,2012-07-23,0.00,1,1,,,,,,,
"ME",2012,205,2012-07-23,1.00,1,1,,,,,,,
"ME",2012,205,2012-07-23,2.00,1,1,,,,,,,
"ME",2012,205,2012-07-23,3.00,1,1,,,,,,,
"ME",2012,205,2012-07-23,4.00,1,1,,,,,,,
"ME",2012,205,2012-07-23,5.00,1,1,,,,,,,
"ME",2012,205,2012-07-23,6.00,1,1,,,,,,,
"ME",2012,205,2012-07-23,7.00,1,1,,,,,,,
"ME",2012,205,2012-07-23,7.50,1,1,,,,,,,
"ME",2012,205,2012-07-23,8.00,1,1,,,,,,,
"ME",2012,205,2012-07-23,8.50,1,1,,,,,,,
"ME",2012,205,2012-07-23,9.00,1,1,,,,,,,
"ME",2012,205,2012-07-23,9.50,1,1,,,,,,,
"ME",2012,205,2012-07-23,10.00,1,1,,,,,,,
"ME",2012,205,2012-07-23,10.50,1,1,,,,,,,
"ME",2012,205,2012-07-23,11.00,1,1,,,,,,,
"ME",2012,205,2012-07-23,11.50,1,1,,,,,,,
"ME",2012,205,2012-07-23,12.00,1,1,,,,,,,
"ME",2012,205,2012-07-23,12.50,1,1,,,,,,,
"ME",2012,205,2012-07-23,13.00,1,1,,,,,,,
"ME",2012,205,2012-07-23,13.50,1,1,,,,,,,
"ME",2012,205,2012-07-23,14.00,1,1,,,,,,,
"ME",2012,205,2012-07-23,14.50,1,1,,,,,,,
"ME",2012,205,2012-07-23,15.00,1,1,,,,,,,
"ME",2012,205,2012-07-23,15.50,1,1,,,,,,,
"ME",2012,205,2012-07-23,16.00,1,1,,,,,,,
"ME",2012,205,2012-07-23,17.00,1,1,,,,,,,
"ME",2012,205,2012-07-23,18.00,1,1,,,,,,,
"ME",2012,205,2012-07-23,19.00,1,1,,,,,,,
"ME",2012,205,2012-07-23,20.00,1,1,,,,,,,
"ME",2012,205,2012-07-23,21.00,1,1,,,,,,,
"ME",2012,205,2012-07-23,22.00,1,1,,,,,,,
"ME",2012,205,2012-07-23,23.00,1,1,,,,,,,
"ME",2012,205,2012-07-23,24.00,1,1,,,,,,,
"ME",2012,219,2012-08-06,0.00,1,1,8.86,37.38,34.06,4.97,5.05,0,4
"ME",2012,219,2012-08-06,1.00,1,1,,,,,,,
"ME",2012,219,2012-08-06,2.00,1,1,,,,,,,
"ME",2012,219,2012-08-06,3.00,1,1,,,,,,,
"ME",2012,219,2012-08-06,4.00,1,1,8.85,35.41,38.43,4.81,5.28,0,11
"ME",2012,219,2012-08-06,5.00,1,1,,,,,,,
"ME",2012,219,2012-08-06,6.00,1,1,8.83,37.72,34.44,4.70,5.28,0,2
"ME",2012,219,2012-08-06,7.00,1,1,,,,,,,
"ME",2012,219,2012-08-06,8.00,1,1,8.76,36.51,35.30,4.70,4.94,0,4
"ME",2012,219,2012-08-06,8.50,1,1,,,,,,,
"ME",2012,219,2012-08-06,9.00,1,1,,,,,,,
"ME",2012,219,2012-08-06,9.50,1,1,,,,,,,
"ME",2012,219,2012-08-06,10.00,1,1,7.91,48.09,46.97,4.15,4.41,,
"ME",2012,219,2012-08-06,10.50,1,1,,,,,,,
"ME",2012,219,2012-08-06,11.00,1,1,,,,,,,
"ME",2012,219,2012-08-06,11.50,1,1,,,,,,,
"ME",2012,219,2012-08-06,12.00,1,1,7.77,52.90,50.32,4.39,4.25,41,62
"ME",2012,219,2012-08-06,12.50,1,1,,,,,,,
"ME",2012,219,2012-08-06,13.00,1,1,,,,,,,
"ME",2012,219,2012-08-06,13.50,1,1,,,,,,,
"ME",2012,219,2012-08-06,14.00,1,1,7.66,50.90,49.76,4.05,4.21,,
"ME",2012,219,2012-08-06,14.50,1,1,,,,,,,
"ME",2012,219,2012-08-06,15.00,1,1,,,,,,,
"ME",2012,219,2012-08-06,16.00,1,1,7.62,48.43,55.36,4.17,4.25,295,312
"ME",2012,219,2012-08-06,16.00,2,1,7.59,52.39,51.62,4.11,4.25,279,297
"ME",2012,219,2012-08-06,17.00,1,1,,,,,,,
"ME",2012,219,2012-08-06,18.00,1,1,7.53,53.45,52.28,4.44,4.35,,
"ME",2012,219,2012-08-06,19.00,1,1,,,,,,,
"ME",2012,219,2012-08-06,20.00,1,1,7.52,58.07,54.29,4.61,4.64,501,493
"ME",2012,219,2012-08-06,21.00,1,1,,,,,,,
"ME",2012,219,2012-08-06,22.00,1,1,7.55,59.72,57.19,4.81,4.79,521,551
"ME",2012,219,2012-08-06,23.00,1,1,,,,,,,
"ME",2012,219,2012-08-06,24.00,1,1,,,,,,,
"ME",2012,219,2012-08-06,24.10,1,1,,,,,,,
"ME",2012,233,2012-08-20,0.00,1,1,,,,,,,
"ME",2012,233,2012-08-20,1.00,1,1,,,,,,,
"ME",2012,233,2012-08-20,2.00,1,1,,,,,,,
"ME",2012,233,2012-08-20,3.00,1,1,,,,,,,
"ME",2012,233,2012-08-20,4.00,1,1,,,,,,,
"ME",2012,233,2012-08-20,5.00,1,1,,,,,,,
"ME",2012,233,2012-08-20,6.00,1,1,,,,,,,
"ME",2012,233,2012-08-20,7.00,1,1,,,,,,,
"ME",2012,233,2012-08-20,8.00,1,1,,,,,,,
"ME",2012,233,2012-08-20,9.00,1,1,,,,,,,
"ME",2012,233,2012-08-20,9.50,1,1,,,,,,,
"ME",2012,233,2012-08-20,10.00,1,1,,,,,,,
"ME",2012,233,2012-08-20,10.50,1,1,,,,,,,
"ME",2012,233,2012-08-20,11.00,1,1,,,,,,,
"ME",2012,233,2012-08-20,11.50,1,1,,,,,,,
"ME",2012,233,2012-08-20,12.00,1,1,,,,,,,
"ME",2012,233,2012-08-20,12.50,1,1,,,,,,,
"ME",2012,233,2012-08-20,13.00,1,1,,,,,,,
"ME",2012,233,2012-08-20,13.50,1,1,,,,,,,
"ME",2012,233,2012-08-20,14.00,1,1,,,,,,,
"ME",2012,233,2012-08-20,14.50,1,1,,,,,,,
"ME",2012,233,2012-08-20,15.00,1,1,,,,,,,
"ME",2012,233,2012-08-20,16.00,1,1,,,,,,,
"ME",2012,233,2012-08-20,17.00,1,1,,,,,,,
"ME",2012,233,2012-08-20,18.00,1,1,,,,,,,
"ME",2012,233,2012-08-20,19.00,1,1,,,,,,,
"ME",2012,233,2012-08-20,20.00,1,1,,,,,,,
"ME",2012,233,2012-08-20,21.00,1,1,,,,,,,
"ME",2012,233,2012-08-20,22.00,1,1,,,,,,,
"ME",2012,233,2012-08-20,23.00,1,1,,,,,,,
"ME",2012,233,2012-08-20,24.00,1,1,,,,,,,
"ME",2012,248,2012-09-04,0.00,1,1,8.81,36.93,36.84,5.13,5.16,,
"ME",2012,248,2012-09-04,1.00,1,1,,,,,,,
"ME",2012,248,2012-09-04,2.00,1,1,,,,,,,
"ME",2012,248,2012-09-04,3.00,1,1,,,,,,,
"ME",2012,248,2012-09-04,4.00,1,1,8.77,36.93,36.90,4.91,4.92,,
"ME",2012,248,2012-09-04,4.00,2,1,8.79,35.05,36.51,4.88,4.80,,
"ME",2012,248,2012-09-04,5.00,1,1,,,,,,,
"ME",2012,248,2012-09-04,6.00,1,1,,,,,,,
"ME",2012,248,2012-09-04,7.00,1,1,,,,,,,
"ME",2012,248,2012-09-04,8.00,1,1,8.69,37.50,36.60,4.74,4.65,,
"ME",2012,248,2012-09-04,9.00,1,1,,,,,,,
"ME",2012,248,2012-09-04,10.00,1,1,8.61,38.44,37.40,4.84,4.89,,
"ME",2012,248,2012-09-04,10.50,1,1,,,,,,,
"ME",2012,248,2012-09-04,11.00,1,1,,,,,,,
"ME",2012,248,2012-09-04,11.50,1,1,,,,,,,
"ME",2012,248,2012-09-04,12.00,1,1,7.65,46.26,54.50,4.19,4.19,,
"ME",2012,248,2012-09-04,13.00,1,1,,,,,,,
"ME",2012,248,2012-09-04,14.00,1,1,7.32,50.71,53.23,4.23,4.20,,
"ME",2012,248,2012-09-04,15.00,1,1,,,,,,,
"ME",2012,248,2012-09-04,16.00,1,1,7.48,50.78,51.25,4.14,4.25,,
"ME",2012,248,2012-09-04,17.00,1,1,,,,,,,
"ME",2012,248,2012-09-04,18.00,1,1,7.41,50.24,54.71,4.20,4.36,,
"ME",2012,248,2012-09-04,19.00,1,1,,,,,,,
"ME",2012,248,2012-09-04,20.00,1,1,7.41,56.80,58.03,4.49,4.63,,
"ME",2012,248,2012-09-04,21.00,1,1,,,,,,,
"ME",2012,248,2012-09-04,22.00,1,1,7.37,56.96,60.05,4.62,4.55,,
"ME",2012,248,2012-09-04,23.00,1,1,,,,,,,
"ME",2012,248,2012-09-04,24.00,1,1,,,,,,,
"ME",2012,248,2012-09-04,24.30,1,1,,,,,,,
"ME",2012,275,2012-10-01,0.00,1,1,8.58,48.52,43.17,4.68,4.40,,
"ME",2012,275,2012-10-01,1.00,1,1,,,,,,,
"ME",2012,275,2012-10-01,2.00,1,1,,,,,,,
"ME",2012,275,2012-10-01,3.00,1,1,,,,,,,
"ME",2012,275,2012-10-01,4.00,1,1,8.44,40.97,39.60,4.99,4.30,,
"ME",2012,275,2012-10-01,4.00,2,1,8.43,45.42,45.51,5.11,4.09,,
"ME",2012,275,2012-10-01,5.00,1,1,,,,,,,
"ME",2012,275,2012-10-01,6.00,1,1,,,,,,,
"ME",2012,275,2012-10-01,7.00,1,1,,,,,,,
"ME",2012,275,2012-10-01,8.00,1,1,8.43,45.79,43.94,4.12,4.32,,
"ME",2012,275,2012-10-01,9.00,1,1,,,,,,,
"ME",2012,275,2012-10-01,10.00,1,1,,,,,,,
"ME",2012,275,2012-10-01,11.00,1,1,,,,,,,
"ME",2012,275,2012-10-01,12.00,1,1,,,,,,,
"ME",2012,275,2012-10-01,13.00,1,1,,,,,,,
"ME",2012,275,2012-10-01,14.00,1,1,,,,,,,
"ME",2012,275,2012-10-01,15.00,1,1,,,,,,,
"ME",2012,275,2012-10-01,16.00,1,1,,,,,,,
"ME",2012,275,2012-10-01,16.50,1,1,,,,,,,
"ME",2012,275,2012-10-01,17.00,1,1,,,,,,,
"ME",2012,275,2012-10-01,17.50,1,1,,,,,,,
"ME",2012,275,2012-10-01,18.00,1,1,,,,,,,
"ME",2012,275,2012-10-01,19.00,1,1,,,,,,,
"ME",2012,275,2012-10-01,20.00,1,1,7.24,68.69,65.20,4.66,4.81,,
"ME",2012,275,2012-10-01,21.00,1,1,,,,,,,
"ME",2012,275,2012-10-01,22.00,1,1,,,,,,,
"ME",2012,275,2012-10-01,23.00,1,1,,,,,,,
"ME",2012,275,2012-10-01,24.00,1,1,,,,,,,
"ME",2012,303,2012-10-29,0.00,1,1,8.57,40.62,50.22,5.03,4.78,44,60
"ME",2012,303,2012-10-29,1.00,1,1,,,,,,,
"ME",2012,303,2012-10-29,2.00,1,1,,,,,,,
"ME",2012,303,2012-10-29,3.00,1,1,,,,,,,
"ME",2012,303,2012-10-29,4.00,1,1,8.57,46.82,44.83,5.29,4.88,47,59
"ME",2012,303,2012-10-29,5.00,1,1,,,,,,,
"ME",2012,303,2012-10-29,6.00,1,1,,,,,,,
"ME",2012,303,2012-10-29,7.00,1,1,,,,,,,
"ME",2012,303,2012-10-29,8.00,1,1,8.57,44.45,40.22,4.91,4.55,,
"ME",2012,303,2012-10-29,9.00,1,1,,,,,,,
"ME",2012,303,2012-10-29,10.00,1,1,,,,,,,
"ME",2012,303,2012-10-29,11.00,1,1,,,,,,,
"ME",2012,303,2012-10-29,12.00,1,1,,,,,,,
"ME",2012,303,2012-10-29,13.00,1,1,,,,,,,
"ME",2012,303,2012-10-29,14.00,1,1,,,,,,,
"ME",2012,303,2012-10-29,15.00,1,1,,,,,,,
"ME",2012,303,2012-10-29,16.00,1,1,,,,,,,
"ME",2012,303,2012-10-29,17.00,1,1,,,,,,,
"ME",2012,303,2012-10-29,18.00,1,1,,,,,,,
"ME",2012,303,2012-10-29,19.00,1,1,,,,,,,
"ME",2012,303,2012-10-29,20.00,1,1,8.56,39.80,45.99,5.11,4.93,43,59
"ME",2012,303,2012-10-29,20.00,2,1,8.56,41.22,40.82,5.15,5.05,32,58
"ME",2012,303,2012-10-29,21.00,1,1,,,,,,,
"ME",2012,303,2012-10-29,22.00,1,1,,,,,,,
"ME",2012,303,2012-10-29,23.00,1,1,,,,,,,
"ME",2012,303,2012-10-29,24.00,1,1,,,,,,,
"ME",2012,303,2012-10-29,24.30,1,1,,,,,,,
"ME",2012,334,2012-11-29,0.00,1,1,8.60,45.05,47.17,4.59,4.70,,
"ME",2012,334,2012-11-29,1.00,1,1,,,,,,,
"ME",2012,334,2012-11-29,2.00,1,1,,,,,,,
"ME",2012,334,2012-11-29,3.00,1,1,,,,,,,
"ME",2012,334,2012-11-29,4.00,1,1,8.63,37.41,39.20,4.99,4.59,,
"ME",2012,334,2012-11-29,5.00,1,1,,,,,,,
"ME",2012,334,2012-11-29,6.00,1,1,,,,,,,
"ME",2012,334,2012-11-29,7.00,1,1,,,,,,,
"ME",2012,334,2012-11-29,8.00,1,1,8.62,36.04,41.72,5.02,4.79,,
"ME",2012,334,2012-11-29,9.00,1,1,,,,,,,
"ME",2012,334,2012-11-29,10.00,1,1,,,,,,,
"ME",2012,334,2012-11-29,11.00,1,1,,,,,,,
"ME",2012,334,2012-11-29,12.00,1,1,,,,,,,
"ME",2012,334,2012-11-29,13.00,1,1,,,,,,,
"ME",2012,334,2012-11-29,14.00,1,1,,,,,,,
"ME",2012,334,2012-11-29,15.00,1,1,,,,,,,
"ME",2012,334,2012-11-29,16.00,1,1,,,,,,,
"ME",2012,334,2012-11-29,17.00,1,1,,,,,,,
"ME",2012,334,2012-11-29,18.00,1,1,,,,,,,
"ME",2012,334,2012-11-29,19.00,1,1,,,,,,,
"ME",2012,334,2012-11-29,20.00,1,1,8.60,48.59,42.45,4.87,5.03,,
"ME",2012,334,2012-11-29,20.00,2,1,8.63,38.18,46.90,5.07,4.74,,
"ME",2012,334,2012-11-29,21.00,1,1,,,,,,,
"ME",2012,334,2012-11-29,22.00,1,1,,,,,,,
"ME",2012,334,2012-11-29,23.00,1,1,,,,,,,
"ME",2012,334,2012-11-29,24.00,1,1,,,,,,,
"ME",2012,334,2012-11-29,24.30,1,1,,,,,,,
"ME",2013,43,2013-02-12,0.00,1,1,,45.00,46.00,5.00,5.00,49,60
"ME",2013,43,2013-02-12,1.00,1,1,,,,,,,
"ME",2013,43,2013-02-12,2.00,1,1,,,,,,,
"ME",2013,43,2013-02-12,3.00,1,1,,,,,,,
"ME",2013,43,2013-02-12,4.00,1,1,,44.00,47.00,5.00,5.00,,
"ME",2013,43,2013-02-12,5.00,1,1,,,,,,,
"ME",2013,43,2013-02-12,6.00,1,1,,,,,,,
"ME",2013,43,2013-02-12,7.00,1,1,,,,,,,
"ME",2013,43,2013-02-12,8.00,1,1,,38.00,46.00,5.00,5.00,59,59
"ME",2013,43,2013-02-12,9.00,1,1,,,,,,,
"ME",2013,43,2013-02-12,10.00,1,1,,,,,,,
"ME",2013,43,2013-02-12,11.00,1,1,,,,,,,
"ME",2013,43,2013-02-12,12.00,1,1,,,,,,,
"ME",2013,43,2013-02-12,13.00,1,1,,,,,,,
"ME",2013,43,2013-02-12,14.00,1,1,,,,,,,
"ME",2013,43,2013-02-12,15.00,1,1,,,,,,,
"ME",2013,43,2013-02-12,16.00,1,1,,,,,,,
"ME",2013,43,2013-02-12,17.00,1,1,,,,,,,
"ME",2013,43,2013-02-12,18.00,1,1,,,,,,,
"ME",2013,43,2013-02-12,19.00,1,1,,,,,,,
"ME",2013,43,2013-02-12,20.00,1,1,,43.00,40.00,5.00,5.00,116,121
"ME",2013,43,2013-02-12,20.00,2,1,,46.00,48.00,5.00,5.00,111,105
"ME",2013,43,2013-02-12,21.00,1,1,,,,,,,
"ME",2013,43,2013-02-12,22.00,1,1,,,,,,,
"ME",2013,43,2013-02-12,23.00,1,1,,,,,,,
"ME",2013,43,2013-02-12,24.00,1,1,,,,,,,
"ME",2013,119,2013-04-29,0.00,1,1,8.59,41.82,40.83,5.84,5.72,39,84
"ME",2013,119,2013-04-29,1.00,1,1,,,,,,,
"ME",2013,119,2013-04-29,2.00,1,1,,,,,,,
"ME",2013,119,2013-04-29,3.00,1,1,,,,,,,
"ME",2013,119,2013-04-29,4.00,1,1,8.51,38.72,38.66,6.57,5.66,,
"ME",2013,119,2013-04-29,5.00,1,1,,,,,,,
"ME",2013,119,2013-04-29,6.00,1,1,,,,,,,
"ME",2013,119,2013-04-29,7.00,1,1,,,,,,,
"ME",2013,119,2013-04-29,8.00,1,1,8.53,40.38,37.09,6.14,6.18,19,77
"ME",2013,119,2013-04-29,9.00,1,1,,,,,,,
"ME",2013,119,2013-04-29,10.00,1,1,,,,,,,
"ME",2013,119,2013-04-29,11.00,1,1,,,,,,,
"ME",2013,119,2013-04-29,12.00,1,1,8.42,43.25,42.73,5.67,5.51,,
"ME",2013,119,2013-04-29,13.00,1,1,,,,,,,
"ME",2013,119,2013-04-29,14.00,1,1,,,,,,,
"ME",2013,119,2013-04-29,15.00,1,1,,,,,,,
"ME",2013,119,2013-04-29,16.00,1,1,8.40,45.87,50.02,5.66,5.74,,
"ME",2013,119,2013-04-29,17.00,1,1,,,,,,,
"ME",2013,119,2013-04-29,18.00,1,1,,,,,,,
"ME",2013,119,2013-04-29,19.00,1,1,,,,,,,
"ME",2013,119,2013-04-29,20.00,1,1,8.39,38.62,47.50,6.27,6.23,41,87
"ME",2013,119,2013-04-29,20.00,2,1,8.38,38.44,46.26,6.41,6.01,35,76
"ME",2013,119,2013-04-29,21.00,1,1,,,,,,,
"ME",2013,119,2013-04-29,22.00,1,1,,,,,,,
"ME",2013,119,2013-04-29,23.00,1,1,,,,,,,
"ME",2013,119,2013-04-29,24.00,1,1,,,,,,,
"ME",2013,119,2013-04-29,24.50,1,1,,,,,,,
"ME",2013,134,2013-05-14,0.00,1,1,8.74,45.44,46.20,6.46,5.92,,
"ME",2013,134,2013-05-14,1.00,1,1,,,,,,,
"ME",2013,134,2013-05-14,2.00,1,1,,,,,,,
"ME",2013,134,2013-05-14,3.00,1,1,,,,,,,
"ME",2013,134,2013-05-14,4.00,1,1,8.72,49.81,37.44,5.78,5.75,,
"ME",2013,134,2013-05-14,4.00,2,1,8.72,36.40,45.53,6.60,6.59,,
"ME",2013,134,2013-05-14,5.00,1,1,,,,,,,
"ME",2013,134,2013-05-14,6.00,1,1,,,,,,,
"ME",2013,134,2013-05-14,7.00,1,1,,,,,,,
"ME",2013,134,2013-05-14,8.00,1,1,8.69,37.33,47.51,6.66,5.47,,
"ME",2013,134,2013-05-14,9.00,1,1,,,,,,,
"ME",2013,134,2013-05-14,10.00,1,1,,,,,,,
"ME",2013,134,2013-05-14,11.00,1,1,,,,,,,
"ME",2013,134,2013-05-14,12.00,1,1,8.69,42.74,34.08,6.60,5.97,,
"ME",2013,134,2013-05-14,13.00,1,1,,,,,,,
"ME",2013,134,2013-05-14,14.00,1,1,,,,,,,
"ME",2013,134,2013-05-14,15.00,1,1,,,,,,,
"ME",2013,134,2013-05-14,16.00,1,1,8.61,39.43,43.18,6.23,6.05,,
"ME",2013,134,2013-05-14,17.00,1,1,,,,,,,
"ME",2013,134,2013-05-14,18.00,1,1,,,,,,,
"ME",2013,134,2013-05-14,19.00,1,1,,,,,,,
"ME",2013,134,2013-05-14,20.00,1,1,8.57,38.85,39.26,5.75,6.27,,
"ME",2013,134,2013-05-14,21.00,1,1,,,,,,,
"ME",2013,134,2013-05-14,22.00,1,1,,,,,,,
"ME",2013,134,2013-05-14,23.00,1,1,,,,,,,
"ME",2013,134,2013-05-14,24.00,1,1,,,,,,,
"ME",2013,134,2013-05-14,24.20,1,1,,,,,,,
"ME",2013,148,2013-05-28,0.00,1,1,,,,,,,
"ME",2013,148,2013-05-28,1.00,1,1,,,,,,,
"ME",2013,148,2013-05-28,2.00,1,1,,,,,,,
"ME",2013,148,2013-05-28,3.00,1,1,,,,,,,
"ME",2013,148,2013-05-28,4.00,1,1,,,,,,,
"ME",2013,148,2013-05-28,5.00,1,1,,,,,,,
"ME",2013,148,2013-05-28,6.00,1,1,,,,,,,
"ME",2013,148,2013-05-28,7.00,1,1,,,,,,,
"ME",2013,148,2013-05-28,8.00,1,1,,,,,,,
"ME",2013,148,2013-05-28,9.00,1,1,,,,,,,
"ME",2013,148,2013-05-28,10.00,1,1,,,,,,,
"ME",2013,148,2013-05-28,11.00,1,1,,,,,,,
"ME",2013,148,2013-05-28,12.00,1,1,,,,,,,
"ME",2013,148,2013-05-28,13.00,1,1,,,,,,,
"ME",2013,148,2013-05-28,14.00,1,1,,,,,,,
"ME",2013,148,2013-05-28,15.00,1,1,,,,,,,
"ME",2013,148,2013-05-28,16.00,1,1,,,,,,,
"ME",2013,148,2013-05-28,17.00,1,1,,,,,,,
"ME",2013,148,2013-05-28,18.00,1,1,,,,,,,
"ME",2013,148,2013-05-28,19.00,1,1,,,,,,,
"ME",2013,148,2013-05-28,20.00,1,1,,,,,,,
"ME",2013,148,2013-05-28,21.00,1,1,,,,,,,
"ME",2013,148,2013-05-28,22.00,1,1,,,,,,,
"ME",2013,148,2013-05-28,23.00,1,1,,,,,,,
"ME",2013,148,2013-05-28,24.00,1,1,,,,,,,
"ME",2013,148,2013-05-28,24.50,1,1,,,,,,,
"ME",2013,161,2013-06-10,0.00,1,1,8.34,42.02,47.55,4.03,4.91,,
"ME",2013,161,2013-06-10,1.00,1,1,,,,,,,
"ME",2013,161,2013-06-10,2.00,1,1,,,,,,,
"ME",2013,161,2013-06-10,3.00,1,1,,,,,,,
"ME",2013,161,2013-06-10,4.00,1,1,8.30,38.18,48.73,3.62,4.76,,
"ME",2013,161,2013-06-10,5.00,1,1,,,,,,,
"ME",2013,161,2013-06-10,6.00,1,1,,,,,,,
"ME",2013,161,2013-06-10,7.00,1,1,,,,,,,
"ME",2013,161,2013-06-10,8.00,1,1,8.33,42.61,49.02,4.67,3.67,,
"ME",2013,161,2013-06-10,9.00,1,1,,,,,,,
"ME",2013,161,2013-06-10,10.00,1,1,8.15,49.69,46.99,4.72,4.41,,
"ME",2013,161,2013-06-10,11.00,1,1,,,,,,,
"ME",2013,161,2013-06-10,12.00,1,1,8.05,47.45,49.97,4.94,4.57,,
"ME",2013,161,2013-06-10,13.00,1,1,,,,,,,
"ME",2013,161,2013-06-10,14.00,1,1,7.95,51.14,42.56,4.42,4.73,,
"ME",2013,161,2013-06-10,15.00,1,1,,,,,,,
"ME",2013,161,2013-06-10,16.00,1,1,7.93,53.99,51.52,3.61,3.63,,
"ME",2013,161,2013-06-10,16.00,2,1,7.92,45.51,48.11,4.90,3.53,,
"ME",2013,161,2013-06-10,17.00,1,1,,,,,,,
"ME",2013,161,2013-06-10,18.00,1,1,7.84,51.14,41.87,4.50,4.52,,
"ME",2013,161,2013-06-10,19.00,1,1,,,,,,,
"ME",2013,161,2013-06-10,20.00,1,1,7.63,51.12,54.84,4.01,3.57,,
"ME",2013,161,2013-06-10,21.00,1,1,,,,,,,
"ME",2013,161,2013-06-10,22.00,1,1,7.56,51.95,49.95,4.55,3.91,,
"ME",2013,161,2013-06-10,23.00,1,1,,,,,,,
"ME",2013,161,2013-06-10,24.00,1,1,,,,,,,
"ME",2013,161,2013-06-10,24.50,1,1,,,,,,,
"ME",2013,175,2013-06-24,0.00,1,1,,,,,,,
"ME",2013,175,2013-06-24,1.00,1,1,,,,,,,
"ME",2013,175,2013-06-24,2.00,1,1,,,,,,,
"ME",2013,175,2013-06-24,3.00,1,1,,,,,,,
"ME",2013,175,2013-06-24,4.00,1,1,,,,,,,
"ME",2013,175,2013-06-24,5.00,1,1,,,,,,,
"ME",2013,175,2013-06-24,6.00,1,1,,,,,,,
"ME",2013,175,2013-06-24,6.50,1,1,,,,,,,
"ME",2013,175,2013-06-24,7.00,1,1,,,,,,,
"ME",2013,175,2013-06-24,8.00,1,1,,,,,,,
"ME",2013,175,2013-06-24,9.00,1,1,,,,,,,
"ME",2013,175,2013-06-24,10.00,1,1,,,,,,,
"ME",2013,175,2013-06-24,11.00,1,1,,,,,,,
"ME",2013,175,2013-06-24,12.00,1,1,,,,,,,
"ME",2013,175,2013-06-24,13.00,1,1,,,,,,,
"ME",2013,175,2013-06-24,14.00,1,1,,,,,,,
"ME",2013,175,2013-06-24,15.00,1,1,,,,,,,
"ME",2013,175,2013-06-24,16.00,1,1,,,,,,,
"ME",2013,175,2013-06-24,17.00,1,1,,,,,,,
"ME",2013,175,2013-06-24,18.00,1,1,,,,,,,
