lakeid,year4,daynum,sampledate,depth,rep,sta,event,wtemp,o2,o2sat,deck,light,frlight,flagdepth,flagwtemp,flago2,flago2sat,flagdeck,flaglight,flagfrlight
"MO",2012,151,2012-05-30,12.00,1,1,,14.10,3.5,36.1,,,,,,,,,,
"MO",2012,151,2012-05-30,13.00,1,1,,13.90,3.0,30.8,,,,,,,,,,
"MO",2012,151,2012-05-30,14.00,1,1,,13.60,2.6,26.5,,,,,,,,,,
"MO",2012,151,2012-05-30,15.00,1,1,,13.30,2.1,21.3,,,,,,,,,,
"MO",2012,151,2012-05-30,16.00,1,1,,12.90,1.4,14.1,,,,,,,,,,
"MO",2012,151,2012-05-30,17.00,1,1,,12.80,1.4,14.0,,,,,,,,,,
"MO",2012,151,2012-05-30,18.00,1,1,,12.70,1.2,12.0,,,,,,,,,,
"MO",2012,151,2012-05-30,19.00,1,1,,12.60,1.2,12.0,,,,,,,,,,
"MO",2012,151,2012-05-30,20.00,1,1,,12.60,1.2,12.0,,,,,,,,,,
"MO",2012,151,2012-05-30,21.00,1,1,,12.60,0.9,9.0,,,,,,,,,,
"MO",2012,151,2012-05-30,21.50,1,1,,12.60,0.2,2.0,,,,,,,,,,
"MO",2012,164,2012-06-12,0.00,1,1,,22.10,9.5,115.5,,,,,,,,,,
"MO",2012,164,2012-06-12,1.00,1,1,,22.00,9.4,114.1,,,,,,,,,,
"MO",2012,164,2012-06-12,2.00,1,1,,22.00,9.4,114.1,,,,,,,,,,
"MO",2012,164,2012-06-12,3.00,1,1,,21.90,9.1,110.2,,,,,,,,,,
"MO",2012,164,2012-06-12,4.00,1,1,,21.70,8.6,103.8,,,,,,,,,,
"MO",2012,164,2012-06-12,5.00,1,1,,21.40,8.1,97.2,,,,,,,,,,
"MO",2012,164,2012-06-12,6.00,1,1,,21.10,8.0,95.4,,,,,,,,,,
"MO",2012,164,2012-06-12,7.00,1,1,,21.00,7.7,91.7,,,,,,,,,,
"MO",2012,164,2012-06-12,8.00,1,1,,20.60,7.0,82.7,,,,,,,,,,
"MO",2012,164,2012-06-12,8.50,1,1,,20.50,6.5,76.6,,,,,,,,,,
"MO",2012,164,2012-06-12,9.00,1,1,,18.30,4.9,55.3,,,,,,,,,,
"MO",2012,164,2012-06-12,9.50,1,1,,17.40,3.5,38.7,,,,,,,,,,
"MO",2012,164,2012-06-12,10.00,1,1,,17.00,3.0,32.9,,,,,,,,,,
"MO",2012,164,2012-06-12,10.50,1,1,,16.20,3.3,35.6,,,,,,,,,,
"MO",2012,164,2012-06-12,11.00,1,1,,14.70,0.0,0.0,,,,,,,,,,
"MO",2012,164,2012-06-12,12.00,1,1,,14.00,0.0,0.0,,,,,,,,,,
"MO",2012,164,2012-06-12,13.00,1,1,,13.80,0.0,0.0,,,,,,,,,,
"MO",2012,164,2012-06-12,14.00,1,1,,13.60,0.0,0.0,,,,,,,,,,
"MO",2012,164,2012-06-12,15.00,1,1,,13.30,0.0,0.0,,,,,,,,,,
"MO",2012,164,2012-06-12,16.00,1,1,,13.20,0.0,0.0,,,,,,,,,,
"MO",2012,164,2012-06-12,17.00,1,1,,13.20,0.0,0.0,,,,,,,,,,
"MO",2012,164,2012-06-12,18.00,1,1,,13.20,0.0,0.0,,,,,,,,,,
"MO",2012,164,2012-06-12,19.00,1,1,,13.10,0.0,0.0,,,,,,,,,,
"MO",2012,164,2012-06-12,20.00,1,1,,13.10,0.0,0.0,,,,,,,,,,
"MO",2012,164,2012-06-12,21.00,1,1,,13.10,0.0,0.0,,,,,,,,,,
"MO",2012,164,2012-06-12,12.00,2,1,,,,,,,,,,,,,,
"MO",2012,178,2012-06-26,0.00,1,1,,25.00,9.7,124.6,,,,,,,,,,
"MO",2012,178,2012-06-26,1.00,1,1,,24.90,9.8,125.7,,,,,,,,,,
"MO",2012,178,2012-06-26,2.00,1,1,,24.40,9.8,124.5,,,,,,,,,,
"MO",2012,178,2012-06-26,3.00,1,1,,24.10,9.3,117.5,,,,,,,,,,
"MO",2012,178,2012-06-26,4.00,1,1,,23.90,8.8,110.8,,,,,,,,,,
"MO",2012,178,2012-06-26,5.00,1,1,,23.90,8.2,103.2,,,,,,,,,,
"MO",2012,178,2012-06-26,5.50,1,1,,23.80,8.2,103.0,,,,,,,,,,
"MO",2012,178,2012-06-26,6.00,1,1,,23.70,7.2,90.3,,,,,,,,,,
"MO",2012,178,2012-06-26,6.50,1,1,,23.70,7.2,90.3,,,,,,,,,,
"MO",2012,178,2012-06-26,7.00,1,1,,23.60,5.7,71.3,,,,,,,,,,
"MO",2012,178,2012-06-26,7.50,1,1,,23.00,5.1,63.1,,,,,,,,,,
"MO",2012,178,2012-06-26,8.00,1,1,,22.80,4.4,54.2,,,,,,,,,,
"MO",2012,178,2012-06-26,8.50,1,1,,22.10,2.9,35.3,,,,,,,,,,
"MO",2012,178,2012-06-26,9.00,1,1,,21.00,2.3,27.4,,,,,,,,,,
"MO",2012,178,2012-06-26,9.50,1,1,,20.30,1.4,16.4,,,,,,,,,,
"MO",2012,178,2012-06-26,10.00,1,1,,18.90,0.0,0.0,,,,,,,,,,
"MO",2012,178,2012-06-26,10.50,1,1,,17.70,0.0,0.0,,,,,,,,,,
"MO",2012,178,2012-06-26,11.00,1,1,,16.30,0.0,0.0,,,,,,,,,,
"MO",2012,178,2012-06-26,12.00,1,1,,15.00,0.0,0.0,,,,,,,,,,
"MO",2012,178,2012-06-26,13.00,1,1,,14.30,0.0,0.0,,,,,,,,,,
"MO",2012,178,2012-06-26,14.00,1,1,,14.00,0.0,0.0,,,,,,,,,,
"MO",2012,178,2012-06-26,15.00,1,1,,13.70,0.0,0.0,,,,,,,,,,
"MO",2012,178,2012-06-26,16.00,1,1,,13.60,0.0,0.0,,,,,,,,,,
"MO",2012,178,2012-06-26,17.00,1,1,,13.40,0.0,0.0,,,,,,,,,,
"MO",2012,178,2012-06-26,18.00,1,1,,13.40,0.0,0.0,,,,,,,,,,
"MO",2012,178,2012-06-26,19.00,1,1,,13.40,0.0,0.0,,,,,,,,,,
"MO",2012,178,2012-06-26,20.00,1,1,,13.30,0.0,0.0,,,,,,,,,,
"MO",2012,178,2012-06-26,20.50,1,1,,13.30,0.0,0.0,,,,,,,,,,
"MO",2012,193,2012-07-11,0.00,1,1,,28.20,8.5,115.7,,,,,,,,,,
"MO",2012,193,2012-07-11,1.00,1,1,,28.10,8.4,114.1,,,,,,,,,,
"MO",2012,193,2012-07-11,2.00,1,1,,27.80,8.5,114.9,,,,,,,,,,
"MO",2012,193,2012-07-11,3.00,1,1,,27.70,8.2,110.6,,,,,,,,,,
"MO",2012,193,2012-07-11,4.00,1,1,,27.60,8.2,110.4,,,,,,,,,,
"MO",2012,193,2012-07-11,5.00,1,1,,27.20,4.1,54.8,,,,,,,,,,
"MO",2012,193,2012-07-11,5.50,1,1,,25.50,1.2,15.6,,,,,,,,,,
"MO",2012,193,2012-07-11,6.00,1,1,,24.40,0.4,5.1,,,,,,,,,,
"MO",2012,193,2012-07-11,7.00,1,1,,23.50,0.4,5.0,,,,,,,,,,
"MO",2012,193,2012-07-11,8.00,1,1,,22.80,0.0,0.0,,,,,,,,,,
"MO",2012,193,2012-07-11,9.00,1,1,,22.00,0.0,0.0,,,,,,,,,,
"MO",2012,193,2012-07-11,9.50,1,1,,21.40,0.0,0.0,,,,,,,,,,
"MO",2012,193,2012-07-11,10.00,1,1,,19.60,0.0,0.0,,,,,,,,,,
"MO",2012,193,2012-07-11,10.50,1,1,,17.80,0.0,0.0,,,,,,,,,,
"MO",2012,193,2012-07-11,11.00,1,1,,16.10,0.0,0.0,,,,,,,,,,
"MO",2012,193,2012-07-11,12.00,1,1,,15.20,0.0,0.0,,,,,,,,,,
"MO",2012,193,2012-07-11,13.00,1,1,,14.50,0.0,0.0,,,,,,,,,,
"MO",2012,193,2012-07-11,14.00,1,1,,14.20,0.0,0.0,,,,,,,,,,
"MO",2012,193,2012-07-11,15.00,1,1,,14.00,0.0,0.0,,,,,,,,,,
"MO",2012,193,2012-07-11,16.00,1,1,,13.90,0.0,0.0,,,,,,,,,,
"MO",2012,193,2012-07-11,17.00,1,1,,13.80,0.0,0.0,,,,,,,,,,
"MO",2012,193,2012-07-11,18.00,1,1,,13.80,0.0,0.0,,,,,,,,,,
"MO",2012,193,2012-07-11,19.00,1,1,,13.80,0.0,0.0,,,,,,,,,,
"MO",2012,193,2012-07-11,20.00,1,1,,13.80,0.0,0.0,,,,,,,,,,
"MO",2012,193,2012-07-11,21.00,1,1,,13.70,0.0,0.0,,,,,,,,,,
"MO",2012,193,2012-07-11,21.50,1,1,,13.70,0.0,0.0,,,,,,,,,,
"MO",2012,193,2012-07-11,12.00,2,1,,,,,,,,,,,,,,
"MO",2012,206,2012-07-24,0.00,1,1,,26.80,7.3,96.9,,,,,,,,,,
"MO",2012,206,2012-07-24,1.00,1,1,,26.70,7.2,95.4,,,,,,,,,,
"MO",2012,206,2012-07-24,2.00,1,1,,26.70,7.1,94.1,,,,,,,,,,
"MO",2012,206,2012-07-24,3.00,1,1,,26.60,7.1,93.9,,,,,,,,,,
"MO",2012,206,2012-07-24,4.00,1,1,,26.60,7.1,93.9,,,,,,,,,,
"MO",2012,206,2012-07-24,5.00,1,1,,26.60,6.8,90.0,,,,,,,,,,
"MO",2012,206,2012-07-24,6.00,1,1,,26.20,5.3,69.6,,,,,,,,,,
"MO",2012,206,2012-07-24,6.50,1,1,,26.00,5.0,65.4,,,,,,,,,,
"MO",2012,206,2012-07-24,7.00,1,1,,25.60,3.4,44.2,,,,,,,,,,
"MO",2012,206,2012-07-24,7.50,1,1,,24.90,1.1,14.1,,,,,,,,,,
"MO",2012,206,2012-07-24,8.00,1,1,,23.90,0.0,0.0,,,,,,,,,,
"MO",2012,206,2012-07-24,8.50,1,1,,22.50,0.0,0.0,,,,,,,,,,
"MO",2012,206,2012-07-24,9.00,1,1,,20.70,0.0,0.0,,,,,,,,,,
"MO",2012,206,2012-07-24,9.50,1,1,,20.40,0.0,0.0,,,,,,,,,,
"MO",2012,206,2012-07-24,10.00,1,1,,19.20,0.0,0.0,,,,,,,,,,
"MO",2012,206,2012-07-24,10.50,1,1,,18.70,0.0,0.0,,,,,,,,,,
"MO",2012,206,2012-07-24,11.00,1,1,,16.50,0.0,0.0,,,,,,,,,,
"MO",2012,206,2012-07-24,12.00,1,1,,15.60,0.0,0.0,,,,,,,,,,
"MO",2012,206,2012-07-24,13.00,1,1,,15.10,0.1,1.1,,,,,,,,,,
"MO",2012,206,2012-07-24,14.00,1,1,,14.30,0.1,1.0,,,,,,,,,,
"MO",2012,206,2012-07-24,15.00,1,1,,14.20,0.1,1.0,,,,,,,,,,
"MO",2012,206,2012-07-24,16.00,1,1,,14.10,0.1,1.0,,,,,,,,,,
"MO",2012,206,2012-07-24,17.00,1,1,,14.10,0.1,1.0,,,,,,,,,,
"MO",2012,206,2012-07-24,18.00,1,1,,14.10,0.1,1.0,,,,,,,,,,
"MO",2012,206,2012-07-24,19.00,1,1,,14.00,0.1,1.0,,,,,,,,,,
"MO",2012,206,2012-07-24,20.00,1,1,,14.00,0.0,0.0,,,,,,,,,,
"MO",2012,206,2012-07-24,21.00,1,1,,14.00,0.0,0.0,,,,,,,,,,
"MO",2012,206,2012-07-24,22.00,1,1,,14.00,0.0,0.0,,,,,,,,,,
"MO",2012,206,2012-07-24,22.50,1,1,,14.00,0.0,0.0,,,,,,,,,,
"MO",2012,220,2012-08-07,0.00,1,1,,26.70,8.2,108.7,,,,,,,,,,
"MO",2012,220,2012-08-07,1.00,1,1,,26.60,8.2,108.5,,,,,,,,,,
"MO",2012,220,2012-08-07,2.00,1,1,,26.50,8.1,107.0,,,,,,,,,,
"MO",2012,220,2012-08-07,3.00,1,1,,26.30,7.9,103.9,,,,,,,,,,
"MO",2012,220,2012-08-07,4.00,1,1,,26.20,7.5,98.5,,,,,,,,,,
"MO",2012,220,2012-08-07,5.00,1,1,,26.10,7.2,94.4,,,,,,,,,,
"MO",2012,220,2012-08-07,6.00,1,1,,26.00,6.6,86.4,,,,,,,,,,
"MO",2012,220,2012-08-07,7.00,1,1,,25.70,4.2,54.7,,,,,,,,,,
"MO",2012,220,2012-08-07,7.50,1,1,,25.60,1.6,20.8,,,,,,,,,,
"MO",2012,220,2012-08-07,8.00,1,1,,24.70,0.0,0.0,,,,,,,,,,
"MO",2012,220,2012-08-07,8.50,1,1,,23.50,0.0,0.0,,,,,,,,,,
"MO",2012,220,2012-08-07,9.00,1,1,,22.80,0.0,0.0,,,,,,,,,,
"MO",2012,220,2012-08-07,9.50,1,1,,20.90,0.0,0.0,,,,,,,,,,
"MO",2012,220,2012-08-07,10.00,1,1,,19.60,0.0,0.0,,,,,,,,,,
"MO",2012,220,2012-08-07,10.50,1,1,,18.60,0.0,0.0,,,,,,,,,,
"MO",2012,220,2012-08-07,11.00,1,1,,17.60,0.0,0.0,,,,,,,,,,
"MO",2012,220,2012-08-07,11.50,1,1,,16.60,0.0,0.0,,,,,,,,,,
"MO",2012,220,2012-08-07,12.00,1,1,,15.70,0.0,0.0,,,,,,,,,,
"MO",2012,220,2012-08-07,13.00,1,1,,15.00,0.0,0.0,,,,,,,,,,
"MO",2012,220,2012-08-07,14.00,1,1,,14.80,0.0,0.0,,,,,,,,,,
"MO",2012,220,2012-08-07,15.00,1,1,,14.50,0.0,0.0,,,,,,,,,,
"MO",2012,220,2012-08-07,16.00,1,1,,14.30,0.0,0.0,,,,,,,,,,
"MO",2012,220,2012-08-07,17.00,1,1,,14.30,0.0,0.0,,,,,,,,,,
"MO",2012,220,2012-08-07,18.00,1,1,,14.20,0.0,0.0,,,,,,,,,,
"MO",2012,220,2012-08-07,19.00,1,1,,14.20,0.0,0.0,,,,,,,,,,
"MO",2012,220,2012-08-07,20.00,1,1,,14.10,0.0,0.0,,,,,,,,,,
"MO",2012,220,2012-08-07,21.00,1,1,,14.10,0.0,0.0,,,,,,,,,,
"MO",2012,220,2012-08-07,21.40,1,1,,14.10,0.0,0.0,,,,,,,,,,
"MO",2012,220,2012-08-07,22.00,1,1,,,,,,,,,,,,,,
"MO",2012,220,2012-08-07,12.00,2,1,,,,,,,,,,,,,,
"MO",2012,234,2012-08-21,0.00,1,1,,24.00,8.3,104.7,,,,,,,,,,
"MO",2012,234,2012-08-21,1.00,1,1,,23.70,8.4,105.3,,,,,,,,,,
"MO",2012,234,2012-08-21,2.00,1,1,,23.50,8.4,104.9,,,,,,,,,,
"MO",2012,234,2012-08-21,3.00,1,1,,23.40,8.4,104.7,,,,,,,,,,
"MO",2012,234,2012-08-21,4.00,1,1,,23.30,8.3,103.3,,,,,,,,,,
"MO",2012,234,2012-08-21,5.00,1,1,,23.30,8.1,100.8,,,,,,,,,,
"MO",2012,234,2012-08-21,6.00,1,1,,23.30,7.7,95.8,,,,,,,,,,
"MO",2012,234,2012-08-21,7.00,1,1,,23.10,6.3,78.1,,,,,,,,,,
"MO",2012,234,2012-08-21,7.50,1,1,,22.90,4.9,60.5,,,,,,,,,,
"MO",2012,234,2012-08-21,8.00,1,1,,22.80,4.1,50.5,,,,,,,,,,
"MO",2012,234,2012-08-21,8.50,1,1,,22.70,3.4,41.8,,,,,,,,,,
"MO",2012,234,2012-08-21,9.00,1,1,,22.30,0.4,4.9,,,,,,,,,,
"MO",2012,234,2012-08-21,9.50,1,1,,21.90,0.0,0.0,,,,,,,,,,
"MO",2012,234,2012-08-21,10.00,1,1,,20.80,0.0,0.0,,,,,,,,,,
"MO",2012,234,2012-08-21,10.50,1,1,,20.30,0.0,0.0,,,,,,,,,,
"MO",2012,234,2012-08-21,11.00,1,1,,18.20,0.0,0.0,,,,,,,,,,
"MO",2012,234,2012-08-21,11.50,1,1,,17.10,0.0,0.0,,,,,,,,,,
"MO",2012,234,2012-08-21,12.00,1,1,,16.00,0.0,0.0,,,,,,,,,,
"MO",2012,234,2012-08-21,13.00,1,1,,15.30,0.0,0.0,,,,,,,,,,
"MO",2012,234,2012-08-21,14.00,1,1,,14.80,0.0,0.0,,,,,,,,,,
"MO",2012,234,2012-08-21,15.00,1,1,,14.30,0.0,0.0,,,,,,,,,,
"MO",2012,234,2012-08-21,16.00,1,1,,14.30,0.0,0.0,,,,,,,,,,
"MO",2012,234,2012-08-21,17.00,1,1,,14.20,0.0,0.0,,,,,,,,,,
"MO",2012,234,2012-08-21,18.00,1,1,,14.20,0.0,0.0,,,,,,,,,,
"MO",2012,234,2012-08-21,19.00,1,1,,14.10,0.0,0.0,,,,,,,,,,
"MO",2012,234,2012-08-21,20.00,1,1,,14.10,0.0,0.0,,,,,,,,,,
"MO",2012,234,2012-08-21,21.00,1,1,,14.10,0.0,0.0,,,,,,,,,,
"MO",2012,249,2012-09-05,0.00,1,1,,24.30,7.4,93.8,,,,,,,,,,
"MO",2012,249,2012-09-05,1.00,1,1,,24.20,7.4,93.7,,,,,,,,,,
"MO",2012,249,2012-09-05,2.00,1,1,,24.20,7.4,93.7,,,,,,,,,,
"MO",2012,249,2012-09-05,3.00,1,1,,24.20,7.4,93.7,,,,,,,,,,
"MO",2012,249,2012-09-05,4.00,1,1,,24.20,7.3,92.4,,,,,,,,,,
"MO",2012,249,2012-09-05,5.00,1,1,,24.10,7.0,88.4,,,,,,,,,,
"MO",2012,249,2012-09-05,6.00,1,1,,24.00,6.9,87.0,,,,,,,,,,
"MO",2012,249,2012-09-05,7.00,1,1,,24.00,6.9,87.0,,,,,,,,,,
"MO",2012,249,2012-09-05,7.50,1,1,,23.90,6.7,84.3,,,,,,,,,,
"MO",2012,249,2012-09-05,8.00,1,1,,23.50,3.9,48.7,,,,,,,,,,
"MO",2012,249,2012-09-05,8.50,1,1,,22.60,1.8,22.1,,,,,,,,,,
"MO",2012,249,2012-09-05,9.00,1,1,,22.30,0.9,11.0,,,,,,,,,,
"MO",2012,249,2012-09-05,9.50,1,1,,22.20,0.9,11.0,,,,,,,,,,
"MO",2012,249,2012-09-05,10.00,1,1,,22.20,0.8,9.7,,,,,,,,,,
"MO",2012,249,2012-09-05,10.50,1,1,,21.90,0.0,0.0,,,,,,,,,,
"MO",2012,249,2012-09-05,11.00,1,1,,18.40,0.0,0.0,,,,,,,,,,
"MO",2012,249,2012-09-05,12.00,1,1,,17.80,0.0,0.0,,,,,,,,,,
"MO",2012,249,2012-09-05,13.00,1,1,,16.50,0.0,0.0,,,,,,,,,,
"MO",2012,249,2012-09-05,14.00,1,1,,15.70,0.0,0.0,,,,,,,,,,
"MO",2012,249,2012-09-05,15.00,1,1,,15.50,0.0,0.0,,,,,,,,,,
"MO",2012,249,2012-09-05,16.00,1,1,,15.30,0.0,0.0,,,,,,,,,,
"MO",2012,249,2012-09-05,17.00,1,1,,15.10,0.0,0.0,,,,,,,,,,
"MO",2012,249,2012-09-05,18.00,1,1,,15.00,0.0,0.0,,,,,,,,,,
"MO",2012,249,2012-09-05,19.00,1,1,,14.80,0.0,0.0,,,,,,,,,,
"MO",2012,249,2012-09-05,20.00,1,1,,14.50,0.0,0.0,,,,,,,,,,
"MO",2012,249,2012-09-05,21.00,1,1,,14.50,0.0,0.0,,,,,,,,,,
"MO",2012,249,2012-09-05,21.60,1,1,,14.50,0.0,0.0,,,,,,,,,,
"MO",2012,249,2012-09-05,10.00,2,1,,,,,,,,,,,,,,
"MO",2012,276,2012-10-02,0.00,1,1,,17.50,10.0,110.9,,,,,,,,,,
"MO",2012,276,2012-10-02,1.00,1,1,,17.20,9.9,109.1,,,,,,,,,,
"MO",2012,276,2012-10-02,2.00,1,1,,17.00,9.8,107.6,,,,,,,,,,
"MO",2012,276,2012-10-02,3.00,1,1,,16.90,9.5,104.1,,,,,,,,,,
"MO",2012,276,2012-10-02,4.00,1,1,,16.90,9.2,100.8,,,,,,,,,,
"MO",2012,276,2012-10-02,5.00,1,1,,16.90,8.9,97.5,,,,,,,,,,
"MO",2012,276,2012-10-02,6.00,1,1,,16.90,7.9,86.5,,,,,,,,,,
"MO",2012,276,2012-10-02,7.00,1,1,,16.80,6.6,72.1,,,,,,,,,,
"MO",2012,276,2012-10-02,8.00,1,1,,16.80,6.3,68.9,,,,,,,,,,
"MO",2012,276,2012-10-02,9.00,1,1,,16.70,5.7,62.2,,,,,,,,,,
"MO",2012,276,2012-10-02,10.00,1,1,,16.70,5.4,58.9,,,,,,,,,,
"MO",2012,276,2012-10-02,11.00,1,1,,16.50,5.4,58.7,,,,,,,,,,
"MO",2012,276,2012-10-02,12.00,1,1,,16.50,5.3,57.6,,,,,,,,,,
"MO",2012,276,2012-10-02,13.00,1,1,,16.40,5.2,56.4,,,,,,,,,,
"MO",2012,276,2012-10-02,14.00,1,1,,16.40,5.0,54.2,,,,,,,,,,
"MO",2012,276,2012-10-02,15.00,1,1,,16.40,4.7,50.9,,,,,,,,,,
"MO",2012,276,2012-10-02,16.00,1,1,,16.40,3.9,42.3,,,,,,,,,,
"MO",2012,276,2012-10-02,17.00,1,1,,16.40,3.7,40.1,,,,,,,,,,
"MO",2012,276,2012-10-02,17.50,1,1,,15.50,0.0,0.0,,,,,,,,,,
"MO",2012,276,2012-10-02,18.00,1,1,,15.10,0.0,0.0,,,,,,,,,,
"MO",2012,276,2012-10-02,19.00,1,1,,14.80,0.0,0.0,,,,,,,,,,
"MO",2012,276,2012-10-02,20.00,1,1,,14.60,0.0,0.0,,,,,,,,,,
"MO",2012,276,2012-10-02,21.00,1,1,,14.30,0.0,0.0,,,,,,,,,,
"MO",2012,276,2012-10-02,21.50,1,1,,14.30,0.0,0.0,,,,,,,,,,
"MO",2012,276,2012-10-02,4.00,2,1,,,,,,,,,,,,,,
"MO",2012,306,2012-11-01,0.00,1,1,,10.20,10.2,96.3,,,,,,,,,,
"MO",2012,306,2012-11-01,1.00,1,1,,10.20,10.1,95.4,,,,,,,,,,
"MO",2012,306,2012-11-01,2.00,1,1,,10.20,10.1,95.4,,,,,,,,,,
"MO",2012,306,2012-11-01,3.00,1,1,,10.20,10.0,94.5,,,,,,,,,,
"MO",2012,306,2012-11-01,4.00,1,1,,10.20,10.0,94.5,,,,,,,,,,
"MO",2012,306,2012-11-01,5.00,1,1,,10.20,10.0,94.5,,,,,,,,,,
"MO",2012,306,2012-11-01,6.00,1,1,,10.20,10.0,94.5,,,,,,,,,,
"MO",2012,306,2012-11-01,7.00,1,1,,10.20,10.0,94.5,,,,,,,,,,
"MO",2012,306,2012-11-01,8.00,1,1,,10.10,10.0,94.2,,,,,,,,,,
"MO",2012,306,2012-11-01,9.00,1,1,,10.10,10.0,94.2,,,,,,,,,,
"MO",2012,306,2012-11-01,10.00,1,1,,10.10,10.0,94.2,,,,,,,,,,
"MO",2012,306,2012-11-01,11.00,1,1,,10.10,10.0,94.2,,,,,,,,,,
"MO",2012,306,2012-11-01,12.00,1,1,,10.10,10.0,94.2,,,,,,,,,,
"MO",2012,306,2012-11-01,13.00,1,1,,10.10,9.9,93.3,,,,,,,,,,
"MO",2012,306,2012-11-01,14.00,1,1,,10.10,9.9,93.3,,,,,,,,,,
"MO",2012,306,2012-11-01,15.00,1,1,,10.10,9.9,93.3,,,,,,,,,,
"MO",2012,306,2012-11-01,16.00,1,1,,10.10,9.9,93.3,,,,,,,,,,
"MO",2012,306,2012-11-01,17.00,1,1,,10.10,9.9,93.3,,,,,,,,,,
"MO",2012,306,2012-11-01,18.00,1,1,,10.10,9.8,92.4,,,,,,,,,,
"MO",2012,306,2012-11-01,19.00,1,1,,10.10,9.8,92.4,,,,,,,,,,
"MO",2012,306,2012-11-01,20.00,1,1,,10.10,9.8,92.4,,,,,,,,,,
"MO",2012,306,2012-11-01,21.00,1,1,,10.10,9.8,92.4,,,,,,,,,,
"MO",2012,306,2012-11-01,21.50,1,1,,10.10,9.5,89.5,,,,,,,,,,
"MO",2012,306,2012-11-01,0.00,2,1,,,,,,,,,,,,,,
"MO",2013,36,2013-02-05,0.00,1,1,,0.90,13.2,98.3,,,,,,,,,,
"MO",2013,36,2013-02-05,1.00,1,1,,1.40,12.6,95.1,,,,,,,,,,
"MO",2013,36,2013-02-05,2.00,1,1,,1.40,12.4,93.6,,,,,,,,,,
"MO",2013,36,2013-02-05,3.00,1,1,,1.40,12.5,94.4,,,,,,,,,,
"MO",2013,36,2013-02-05,4.00,1,1,,1.40,12.4,93.6,,,,,,,,,,
"MO",2013,36,2013-02-05,5.00,1,1,,1.40,12.4,93.6,,,,,,,,,,
"MO",2013,36,2013-02-05,6.00,1,1,,1.40,12.4,93.6,,,,,,,,,,
"MO",2013,36,2013-02-05,7.00,1,1,,1.40,12.4,93.6,,,,,,,,,,
"MO",2013,36,2013-02-05,8.00,1,1,,1.50,12.3,93.1,,,,,,,,,,
"MO",2013,36,2013-02-05,9.00,1,1,,1.50,12.4,93.9,,,,,,,,,,
"MO",2013,36,2013-02-05,10.00,1,1,,1.70,11.9,90.6,,,,,,,,,,
"MO",2013,36,2013-02-05,11.00,1,1,,1.80,11.8,90.1,,,,,,,,,,
"MO",2013,36,2013-02-05,12.00,1,1,,1.80,11.6,88.5,,,,,,,,,,
"MO",2013,36,2013-02-05,13.00,1,1,,1.90,11.7,89.6,,,,,,,,,,
"MO",2013,36,2013-02-05,14.00,1,1,,2.00,10.9,83.7,,,,,,,,,,
"MO",2013,36,2013-02-05,15.00,1,1,,2.20,9.8,75.6,,,,,,,,,,
"MO",2013,36,2013-02-05,16.00,1,1,,2.10,9.3,71.6,,,,,,,,,,
"MO",2013,36,2013-02-05,17.00,1,1,,2.10,9.3,71.6,,,,,,,,,,
"MO",2013,36,2013-02-05,18.00,1,1,,2.30,7.9,61.1,,,,,,,,,,
"MO",2013,36,2013-02-05,19.00,1,1,,2.30,7.8,60.4,,,,,,,,,,
"MO",2013,36,2013-02-05,20.00,1,1,,2.40,5.9,45.8,,,,,,,,,,
"MO",2013,36,2013-02-05,21.00,1,1,,2.70,5.9,46.2,,,,,,,,,,
"MO",2013,36,2013-02-05,20.00,2,1,,,,,,,,,,,,,,
"MO",2013,128,2013-05-08,0.00,1,1,,16.50,12.1,131.4,,,,,,,,,,
"MO",2013,128,2013-05-08,1.00,1,1,,12.70,13.7,137.0,,,,,,,,,,
"MO",2013,128,2013-05-08,2.00,1,1,,10.70,14.2,135.7,,,,,,,,,,
"MO",2013,128,2013-05-08,3.00,1,1,,10.30,14.1,133.5,,,,,,,,,,
"MO",2013,128,2013-05-08,4.00,1,1,,10.10,14.2,133.8,,,,,,,,,,
"MO",2013,128,2013-05-08,5.00,1,1,,8.90,13.8,126.4,,,,,,,,,,
"MO",2013,128,2013-05-08,6.00,1,1,,8.80,14.1,128.8,,,,,,,,,,
"MO",2013,128,2013-05-08,7.00,1,1,,8.70,14.1,128.5,,,,,,,,,,
"MO",2013,128,2013-05-08,8.00,1,1,,8.50,14.1,127.9,,,,,,,,,,
"MO",2013,128,2013-05-08,9.00,1,1,,8.40,14.2,128.5,,,,,,,,,,
"MO",2013,128,2013-05-08,10.00,1,1,,8.40,14.2,128.5,,,,,,,,,,
"MO",2013,128,2013-05-08,11.00,1,1,,8.30,14.2,128.2,,,,,,,,,,
"MO",2013,128,2013-05-08,12.00,1,1,,8.30,14.2,128.2,,,,,,,,,,
"MO",2013,128,2013-05-08,13.00,1,1,,8.20,14.2,127.9,,,,,,,,,,
"MO",2013,128,2013-05-08,14.00,1,1,,8.10,14.5,130.3,,,,,,,,,,
"MO",2013,128,2013-05-08,15.00,1,1,,8.00,14.6,130.8,,,,,,,,,,
"MO",2013,128,2013-05-08,16.00,1,1,,8.00,13.9,124.6,,,,,,,,,,
"MO",2013,128,2013-05-08,17.00,1,1,,8.00,13.9,124.6,,,,,,,,,,
"MO",2013,128,2013-05-08,18.00,1,1,,8.00,13.8,123.7,,,,,,,,,,
